MFonMB_X,Subj,Choice
-2.7064,57,1
-2.7064,57,0
-4.7064,57,1
0.29361,57,1
-3.7064,57,1
0.29361,57,1
-3.7064,57,1
-3.7064,57,1
-3.7064,57,1
-0.70639,58,0
1.2936,58,1
3.2936,58,0
4.2936,58,0
-2.7064,58,0
-2.7064,58,0
-0.70639,58,1
-3.7064,58,1
1.2936,58,1
-0.70639,58,1
-3.7064,58,0
3.2936,58,1
5.2936,58,0
0.29361,58,0
-0.70639,58,0
-0.70639,58,0
-0.70639,58,0
3.2936,59,0
4.2936,59,1
0.29361,59,1
4.2936,59,0
3.2936,59,1
3.2936,59,0
1.2936,59,1
-0.70639,59,0
1.2936,59,0
-3.7064,59,1
-4.7064,59,1
-0.70639,59,0
1.2936,59,0
-0.70639,59,0
-3.7064,59,1
-3.7064,59,0
-2.7064,60,0
0.29361,60,0
-3.7064,60,0
3.2936,60,0
0.29361,60,1
3.2936,60,0
1.2936,60,0
-1.7064,60,0
2.2936,60,0
4.2936,60,0
5.2936,60,0
-2.7064,60,1
5.2936,60,0
3.2936,60,0
-3.7064,60,1
2.2936,60,1
0.29361,60,0
0.29361,61,1
-4.7064,61,1
-1.7064,61,0
-2.7064,61,0
-2.7064,61,0
3.2936,61,0
-1.7064,61,0
-0.70639,61,0
2.2936,61,0
4.2936,61,0
-0.70639,61,0
-3.7064,61,1
-2.7064,61,1
1.2936,61,1
-0.70639,61,1
-1.7064,61,1
-2.7064,61,1
-2.7064,61,0
0.29361,61,1
0.29361,62,0
-4.7064,62,0
-1.7064,62,0
0.29361,62,0
1.2936,62,0
-0.70639,62,1
-1.7064,62,0
-2.7064,62,1
-2.7064,62,1
0.29361,62,0
1.2936,62,0
1.2936,62,0
4.2936,62,1
0.29361,62,0
-3.7064,62,1
-0.70639,62,0
5.2936,62,1
4.2936,62,0
-2.7064,62,0
2.2936,63,0
-3.7064,63,1
2.2936,63,0
-3.7064,63,0
3.2936,63,1
2.2936,63,0
3.2936,63,0
5.2936,63,1
-0.70639,63,0
3.2936,63,0
4.2936,63,0
-1.7064,63,0
-3.7064,63,0
0.29361,63,0
0.29361,63,0
2.2936,63,0
0.29361,63,0
2.2936,64,1
-3.7064,64,1
4.2936,64,1
-0.70639,64,0
-2.7064,64,0
2.2936,64,1
-3.7064,64,1
-2.7064,64,0
-1.7064,64,1
4.2936,64,0
-3.7064,64,1
-1.7064,64,0
-4.7064,64,0
1.2936,64,0
3.2936,64,0
2.2936,64,0
3.2936,64,0
3.2936,64,0
2.2936,65,1
2.2936,65,0
1.2936,65,1
2.2936,65,0
1.2936,65,0
2.2936,65,0
-1.7064,65,0
3.2936,65,1
4.2936,65,0
-0.70639,65,0
-2.7064,65,0
4.2936,65,1
-2.7064,65,1
-1.7064,65,0
-1.7064,65,0
-3.7064,65,0
3.2936,65,0
3.2936,65,0
0.29361,66,0
-0.70639,66,0
1.2936,66,0
-3.7064,66,1
-0.70639,66,1
0.29361,66,0
-1.7064,66,1
-3.7064,66,1
5.2936,66,1
-2.7064,66,1
0.29361,66,0
3.2936,66,1
-3.7064,66,0
-4.7064,66,0
-2.7064,66,1
2.2936,66,1
4.2936,66,0
1.2936,66,1
-0.70639,66,0
-0.70639,66,1
0.29361,67,1
-3.7064,67,0
-2.7064,67,1
-0.70639,67,1
-0.70639,67,0
4.2936,67,0
-1.7064,67,1
1.2936,67,0
0.29361,67,0
-3.7064,67,0
-4.7064,67,0
-1.7064,67,1
-4.7064,67,1
-0.70639,67,1
-3.7064,67,0
-2.7064,67,1
-2.7064,67,1
0.29361,67,0
0.29361,67,1
-1.7064,67,0
2.2936,68,0
-0.70639,68,0
3.2936,68,0
4.2936,68,1
1.2936,68,1
1.2936,68,0
4.2936,68,0
0.29361,68,0
-0.70639,68,0
-0.70639,68,1
-4.7064,68,1
3.2936,68,1
4.2936,68,0
-3.7064,68,1
-3.7064,68,0
-0.70639,68,0
-2.7064,68,0
3.2936,69,0
1.2936,69,0
1.2936,69,0
-1.7064,69,0
-4.7064,69,0
1.2936,69,1
4.2936,69,0
2.2936,69,0
-0.70639,69,0
1.2936,69,1
-1.7064,69,1
5.2936,69,0
4.2936,69,0
5.2936,69,0
-2.7064,69,1
2.2936,69,0
-3.7064,69,1
1.2936,69,0
2.2936,70,1
-2.7064,70,1
-1.7064,70,1
2.2936,70,1
0.29361,70,1
-0.70639,70,0
2.2936,70,1
0.29361,70,0
-4.7064,70,1
3.2936,70,1
1.2936,70,0
-0.70639,70,0
0.29361,70,1
-4.7064,70,1
-0.70639,70,1
-0.70639,70,0
-2.7064,70,1
0.29361,71,0
-1.7064,71,0
-2.7064,71,0
0.29361,71,0
-3.7064,71,0
-1.7064,71,0
-3.7064,71,1
-3.7064,71,1
2.2936,71,1
-2.7064,71,1
-1.7064,71,1
2.2936,71,1
-1.7064,71,1
-3.7064,71,1
-2.7064,71,1
-2.7064,71,1
-1.7064,71,1
4.2936,72,0
-2.7064,72,0
-1.7064,72,0
-0.70639,72,0
1.2936,72,1
-1.7064,72,0
3.2936,72,1
-4.7064,72,1
-2.7064,72,1
-4.7064,72,1
-1.7064,72,1
0.29361,72,1
2.2936,72,1
2.2936,72,1
-3.7064,72,0
-3.7064,72,0
-4.7064,72,1
-3.7064,73,1
-0.70639,73,0
0.29361,73,1
-1.7064,73,1
0.29361,73,1
0.29361,73,1
2.2936,73,1
1.2936,73,1
0.29361,73,0
0.29361,73,0
2.2936,73,0
0.29361,73,0
3.2936,73,0
-2.7064,73,0
-1.7064,73,0
1.2936,73,1
0.29361,73,0
-0.70639,73,1
-2.7064,74,0
0.29361,74,0
1.2936,74,0
-3.7064,74,0
3.2936,74,0
-4.7064,74,0
3.2936,74,1
-1.7064,74,0
1.2936,74,0
5.2936,74,0
2.2936,74,0
1.2936,74,0
-1.7064,74,0
-0.70639,74,0
-1.7064,74,1
0.29361,74,1
-0.70639,74,1
-3.7064,75,1
1.2936,75,1
-1.7064,75,0
3.2936,75,0
0.29361,75,0
-0.70639,75,0
2.2936,75,0
-0.70639,75,0
-0.70639,75,0
0.29361,75,0
3.2936,75,1
-2.7064,75,1
2.2936,75,1
1.2936,75,0
-2.7064,75,0
-2.7064,75,0
-0.70639,75,0
-1.7064,75,1
-0.70639,76,0
1.2936,76,1
-1.7064,76,1
-2.7064,76,0
-2.7064,76,1
-3.7064,76,1
3.2936,76,1
4.2936,76,0
-0.70639,76,0
-0.70639,76,1
0.29361,76,0
2.2936,76,0
4.2936,76,1
3.2936,76,1
-1.7064,76,0
-0.70639,76,1
2.2936,76,0
2.2936,76,0
-1.7064,77,0
-2.7064,77,1
2.2936,77,0
0.29361,77,1
3.2936,77,1
2.2936,77,0
-0.70639,77,0
1.2936,77,0
0.29361,77,0
4.2936,77,1
-3.7064,77,1
-2.7064,77,1
1.2936,77,0
-2.7064,77,1
-1.7064,77,1
3.2936,77,0
-3.7064,77,0
1.2936,77,0
-0.70639,77,1
1.2936,78,0
1.2936,78,1
-2.7064,78,0
4.2936,78,1
4.2936,78,1
-3.7064,78,1
-3.7064,78,0
4.2936,78,1
3.2936,78,0
-1.7064,78,0
3.2936,78,1
-1.7064,78,0
0.29361,78,1
2.2936,78,0
-0.70639,78,0
-1.7064,78,1
4.2936,78,0
5.2936,78,1
5.2936,79,1
-3.7064,79,0
-1.7064,79,1
1.2936,79,0
3.2936,79,0
2.2936,79,0
3.2936,79,0
0.29361,79,0
1.2936,79,0
-2.7064,79,1
-3.7064,79,1
0.29361,79,0
1.2936,79,1
4.2936,79,0
4.2936,79,0
-2.7064,79,0
3.2936,79,0
-2.7064,79,0
-2.7064,79,0
0.29361,80,1
1.2936,80,1
-3.7064,80,1
3.2936,80,0
-3.7064,80,0
-1.7064,80,0
0.29361,80,0
-1.7064,80,0
0.29361,80,0
-1.7064,80,1
4.2936,80,1
-1.7064,80,0
-1.7064,80,1
1.2936,80,1
-4.7064,80,1
-4.7064,80,1
3.2936,80,1
-3.7064,81,0
0.29361,81,0
-4.7064,81,1
-1.7064,81,1
1.2936,81,1
-2.7064,81,1
1.2936,81,1
-3.7064,81,1
-1.7064,81,1
-1.7064,81,0
0.29361,81,1
-4.7064,81,1
-1.7064,81,1
