MB_X,MB_Y,MF_X,MF_Y,MFonMB_X,MFonMB_Y,Subj,Choice
-6.443,4.8797,-5.5506,3.2278,5.7089,0.43038,34,0
-6.443,-5.1203,-5.5506,4.2278,1.7089,-5.5696,34,1
3.557,-6.1203,7.4494,-6.7722,0.70886,0.43038,34,0
-0.44304,-3.1203,-1.5506,4.2278,-2.2911,0.43038,36,0
-2.443,3.8797,0.44937,1.2278,1.7089,-1.5696,36,1
1.557,5.8797,-4.5506,8.2278,-0.29114,0.43038,36,1
1.557,-5.1203,5.4494,-5.7722,0.70886,0.43038,36,0
1.557,-0.12025,-3.5506,2.2278,-1.2911,0.43038,37,1
-0.44304,-3.1203,1.4494,4.2278,-2.2911,0.43038,37,0
-2.443,3.8797,0.44937,1.2278,1.7089,-1.5696,37,1
1.557,5.8797,-3.5506,-2.7722,-0.29114,0.43038,37,1
1.557,-6.1203,-2.5506,-6.7722,0.70886,0.43038,37,0
2.557,3.8797,3.4494,5.2278,-1.2911,0.43038,38,0
-2.443,3.8797,-0.55063,1.2278,1.7089,-1.5696,38,1
1.557,1.8797,-3.5506,0.22785,-0.29114,0.43038,38,0
1.557,-6.1203,5.4494,-6.7722,0.70886,0.43038,38,0
1.557,-4.1203,0.44937,-2.7722,-1.2911,0.43038,39,0
-0.44304,-3.1203,1.4494,4.2278,-2.2911,0.43038,39,0
-2.443,3.8797,0.44937,1.2278,1.7089,-1.5696,39,1
1.557,5.8797,-4.5506,-2.7722,-0.29114,0.43038,39,0
1.557,-6.1203,-2.5506,-6.7722,0.70886,0.43038,39,0
0.55696,-3.1203,2.4494,4.2278,-2.2911,0.43038,41,0
-2.443,3.8797,-0.55063,0.22785,1.7089,-1.5696,41,1
1.557,5.8797,-4.5506,8.2278,-0.29114,0.43038,41,1
1.557,-6.1203,5.4494,-6.7722,0.70886,0.43038,41,0
-2.443,2.8797,-0.55063,1.2278,1.7089,-1.5696,43,1
1.557,-3.1203,-4.5506,8.2278,-0.29114,0.43038,43,0
1.557,-6.1203,5.4494,-6.7722,0.70886,0.43038,43,0
2.557,3.8797,3.4494,5.2278,-1.2911,0.43038,44,1
0.55696,-3.1203,1.4494,1.2278,-2.2911,0.43038,44,0
-2.443,3.8797,-0.55063,1.2278,1.7089,-1.5696,44,0
-5.443,4.8797,3.4494,2.2278,5.7089,0.43038,44,1
0.55696,-3.1203,1.4494,0.22785,-2.2911,0.43038,47,0
1.557,5.8797,-4.5506,-2.7722,-0.29114,0.43038,47,1
-3.443,3.8797,-0.55063,3.2278,-1.2911,0.43038,46,1
-0.44304,-3.1203,1.4494,4.2278,-2.2911,0.43038,46,0
1.557,5.8797,2.4494,8.2278,-0.29114,0.43038,46,0
1.557,-6.1203,5.4494,-6.7722,0.70886,0.43038,46,0
-2.443,3.8797,-1.5506,5.2278,-1.2911,0.43038,48,1
-0.44304,-3.1203,1.4494,4.2278,-2.2911,0.43038,48,0
-2.443,3.8797,0.44937,-0.77215,1.7089,-1.5696,48,1
-6.443,4.8797,-5.5506,3.2278,5.7089,0.43038,48,1
1.557,-5.1203,-2.5506,-5.7722,0.70886,0.43038,48,0
-2.443,3.8797,1.4494,0.22785,1.7089,-1.5696,49,1
1.557,3.8797,-4.5506,8.2278,-0.29114,0.43038,49,0
1.557,-6.1203,5.4494,-6.7722,0.70886,0.43038,49,0
-0.44304,3.8797,-0.55063,3.2278,-1.2911,0.43038,53,0
-2.443,1.8797,0.44937,-0.77215,1.7089,-1.5696,53,1
-0.44304,-3.1203,-0.55063,4.2278,-2.2911,0.43038,54,0
-2.443,3.8797,-0.55063,0.22785,1.7089,-1.5696,54,0
-2.443,3.8797,-0.55063,1.2278,1.7089,-1.5696,59,1
1.557,-0.12025,-3.5506,-2.7722,-0.29114,0.43038,59,0
1.557,-6.1203,-2.5506,-6.7722,0.70886,0.43038,59,0
1.557,-3.1203,1.4494,-3.7722,-1.2911,0.43038,60,1
-0.44304,-3.1203,1.4494,-3.7722,-2.2911,0.43038,60,0
-2.443,3.8797,0.44937,1.2278,1.7089,-1.5696,60,1
1.557,-5.1203,5.4494,-5.7722,0.70886,0.43038,60,0
-1.443,3.8797,-0.55063,3.2278,-1.2911,0.43038,62,0
-2.443,3.8797,0.44937,1.2278,1.7089,-1.5696,62,1
1.557,5.8797,-4.5506,-2.7722,-0.29114,0.43038,62,0
1.557,-6.1203,-2.5506,-6.7722,0.70886,0.43038,62,0
3.557,3.8797,3.4494,3.2278,-1.2911,0.43038,63,0
-2.443,2.8797,-0.55063,0.22785,1.7089,-1.5696,63,1
1.557,-2.1203,-4.5506,-2.7722,-0.29114,0.43038,63,1
1.557,-5.1203,5.4494,-5.7722,0.70886,0.43038,63,0
0.55696,3.8797,-3.5506,5.2278,-1.2911,0.43038,64,1
-0.44304,-3.1203,1.4494,-3.7722,-2.2911,0.43038,64,0
-2.443,3.8797,-0.55063,1.2278,1.7089,-1.5696,64,1
1.557,5.8797,2.4494,8.2278,-0.29114,0.43038,64,0
1.557,-5.1203,5.4494,-5.7722,0.70886,0.43038,64,0
-0.44304,-3.1203,0.44937,4.2278,-2.2911,0.43038,66,0
1.557,-6.1203,5.4494,-6.7722,0.70886,0.43038,66,0
1.557,0.87975,0.44937,-1.7722,-1.2911,0.43038,67,0
0.55696,-3.1203,1.4494,4.2278,-2.2911,0.43038,67,1
1.557,5.8797,-4.5506,8.2278,-0.29114,0.43038,67,1
1.557,0.87975,5.4494,5.2278,-1.2911,0.43038,70,0
1.557,-6.1203,5.4494,-6.7722,0.70886,0.43038,70,0
-2.443,3.8797,-1.5506,5.2278,-1.2911,0.43038,71,0
-0.44304,-3.1203,1.4494,4.2278,-2.2911,0.43038,71,0
1.557,5.8797,-4.5506,8.2278,-0.29114,0.43038,71,0
-2.443,3.8797,-1.5506,3.2278,-1.2911,0.43038,74,1
-0.44304,-3.1203,1.4494,-3.7722,-2.2911,0.43038,74,0
1.557,5.8797,2.4494,8.2278,-0.29114,0.43038,74,0
1.557,-6.1203,5.4494,-6.7722,0.70886,0.43038,74,0
1.557,3.8797,0.44937,3.2278,-1.2911,0.43038,77,1
-2.443,3.8797,-1.5506,0.22785,1.7089,-1.5696,77,1
1.557,-0.12025,-6.5506,8.2278,-0.29114,0.43038,77,0
-5.443,-4.1203,-5.5506,-4.7722,1.7089,-5.5696,77,1
1.557,-6.1203,-2.5506,-6.7722,0.70886,0.43038,77,0
-2.443,3.8797,-0.55063,1.2278,1.7089,-1.5696,79,1
1.557,5.8797,4.4494,-2.7722,-1.2911,0.43038,80,0
-0.44304,-3.1203,1.4494,4.2278,-2.2911,0.43038,80,1
-2.443,3.8797,-0.55063,1.2278,1.7089,-1.5696,80,0
1.557,5.8797,-3.5506,8.2278,-0.29114,0.43038,80,0
1.557,-2.1203,-2.5506,-4.7722,0.70886,0.43038,80,0
-1.443,3.8797,0.44937,3.2278,-1.2911,0.43038,81,1
-2.443,3.8797,-0.55063,0.22785,1.7089,-1.5696,81,1
1.557,5.8797,-4.5506,0.22785,-0.29114,0.43038,81,0
1.557,-6.1203,-2.5506,-6.7722,0.70886,0.43038,81,0
1.557,-2.1203,-3.5506,-2.7722,-1.2911,0.43038,82,0
-0.44304,-3.1203,1.4494,4.2278,-2.2911,0.43038,82,1
1.557,-2.1203,-3.5506,-2.7722,-0.29114,0.43038,82,0
1.557,-6.1203,5.4494,-6.7722,0.70886,0.43038,82,0
