MB_X,MB_Y,MF_X,MF_Y,SMF_X,SMF_Y,MFonMB_X,MFonMB_Y,Subj,Choice
-0.049418,-4.1985,-0.44735,7.8428,-0.19819,5.2128,-0.057876,5.2566,2,0
-1.0494,1.8015,-0.44735,-0.15716,-0.19819,0.21281,-0.057876,0.25659,2,1
1.9506,-4.1985,-3.4474,7.8428,0.80181,5.2128,0.94212,5.2566,2,1
-1.0494,3.8015,-0.44735,-1.1572,-0.19819,0.21281,-0.057876,0.25659,2,1
-0.049418,2.8015,-2.4474,-4.1572,-2.1982,0.21281,1.9421,0.25659,2,1
-0.049418,-4.1985,1.5526,5.8428,1.8018,7.2128,1.9421,7.2566,2,1
0.95058,1.8015,-0.44735,-5.1572,-0.19819,0.21281,-0.057876,0.25659,2,1
2.9506,2.8015,-0.44735,-2.1572,-0.19819,-0.78719,-0.057876,0.25659,2,0
-1.0494,0.80151,-1.4474,-0.15716,1.8018,0.21281,-0.057876,0.25659,2,1
-0.049418,1.8015,-2.4474,-1.1572,-2.1982,0.21281,1.9421,0.25659,2,1
0.95058,0.80151,0.55265,-0.15716,-0.19819,0.21281,-0.057876,0.25659,2,1
-1.0494,0.80151,-1.4474,-2.1572,1.8018,-1.7872,-0.057876,-1.7434,2,1
-0.049418,-3.1985,-2.4474,1.8428,-2.1982,0.21281,1.9421,0.25659,2,1
-1.0494,-1.1985,-1.4474,2.8428,-1.1982,3.2128,2.9421,3.2566,2,0
-1.0494,0.80151,0.55265,0.84284,1.8018,0.21281,-0.057876,0.25659,2,1
-0.049418,-3.1985,1.5526,1.8428,1.8018,2.2128,-0.057876,2.2566,2,0
1.9506,-3.1985,-0.44735,1.8428,-0.19819,2.2128,-0.057876,2.2566,2,0
-0.049418,1.8015,0.55265,-2.1572,0.80181,-1.7872,0.94212,-1.7434,2,1
-1.0494,0.80151,1.5526,-1.1572,-0.19819,-0.78719,-0.057876,-0.74341,2,0
-2.0494,0.80151,1.5526,-0.15716,2.8018,0.21281,-0.057876,-0.74341,2,1
-0.049418,-0.19849,-0.44735,2.8428,-0.19819,1.2128,0.94212,1.2566,2,1
0.95058,0.80151,-1.4474,-3.1572,-1.1982,0.21281,-0.057876,0.25659,2,0
-2.0494,2.8015,-0.44735,-3.1572,-0.19819,-2.7872,-0.057876,0.25659,2,1
0.95058,-3.1985,-1.4474,1.8428,0.80181,2.2128,-0.057876,2.2566,2,0
2.9506,-3.1985,-5.4474,1.8428,-2.1982,2.2128,-0.057876,2.2566,2,0
-2.0494,2.8015,3.5526,-2.1572,2.8018,0.21281,-0.057876,-2.7434,2,0
3.9506,-3.1985,-1.4474,1.8428,-1.1982,2.2128,-0.057876,2.2566,2,1
3.9506,-1.1985,-0.44735,-0.15716,-0.19819,0.21281,-0.057876,0.25659,2,0
2.9506,-4.1985,-2.4474,6.8428,-0.19819,2.2128,-3.0579,0.25659,2,0
-4.0494,5.8015,-0.44735,-3.1572,-0.19819,-5.7872,-0.057876,0.25659,2,1
-4.0494,6.8015,-0.44735,-0.15716,-0.19819,0.21281,-0.057876,0.25659,2,1
-4.0494,-0.19849,6.5526,-1.1572,1.8018,-0.78719,-0.057876,-0.74341,2,1
1.9506,2.8015,3.5526,-7.1572,-1.1982,0.21281,-0.057876,0.25659,2,0
-4.0494,6.8015,-0.44735,-4.1572,-0.19819,-0.78719,-0.057876,-10.743,2,1
2.9506,-1.1985,-7.4474,1.8428,-0.19819,0.21281,-0.057876,0.25659,2,0
1.9506,-1.1985,4.5526,1.8428,0.80181,0.21281,0.94212,0.25659,2,0
6.9506,0.80151,-6.4474,-0.15716,-0.19819,0.21281,-0.057876,0.25659,2,0
0.95058,-1.1985,1.5526,1.8428,1.8018,0.21281,0.94212,0.25659,2,1
1.9506,-1.1985,5.5526,2.8428,-1.1982,3.2128,-1.0579,3.2566,2,0
