MB_X,MB_Y,MF_X,MF_Y,MFonMB_X,MFonMB_Y,Subj,Choice
-0.49495,4.303,-3.5051,6.1414,-1.1212,0.12121,64,1
0.50505,6.303,2.4949,9.1414,-0.12121,0.12121,64,0
0.50505,-4.697,5.4949,-4.8586,0.87879,0.12121,64,0
0.50505,-5.697,5.4949,-5.8586,0.87879,0.12121,66,0
0.50505,1.303,0.49495,-0.85859,-1.1212,0.12121,67,0
0.50505,6.303,-4.5051,9.1414,-0.12121,0.12121,67,1
0.50505,1.303,5.4949,6.1414,-1.1212,0.12121,70,0
0.50505,-5.697,5.4949,-5.8586,0.87879,0.12121,70,0
-3.4949,4.303,-1.5051,6.1414,-1.1212,0.12121,71,0
0.50505,6.303,-4.5051,9.1414,-0.12121,0.12121,71,0
-3.4949,4.303,-1.5051,4.1414,-1.1212,0.12121,74,1
0.50505,6.303,2.4949,9.1414,-0.12121,0.12121,74,0
0.50505,-5.697,5.4949,-5.8586,0.87879,0.12121,74,0
0.50505,4.303,0.49495,4.1414,-1.1212,0.12121,77,1
0.50505,0.30303,-6.5051,9.1414,-0.12121,0.12121,77,0
-6.4949,-3.697,-5.5051,-3.8586,1.8788,-5.8788,77,1
0.50505,-5.697,-2.5051,-5.8586,0.87879,0.12121,77,0
0.50505,6.303,4.4949,-1.8586,-1.1212,0.12121,80,0
0.50505,6.303,-3.5051,9.1414,-0.12121,0.12121,80,0
0.50505,-1.697,-2.5051,-3.8586,0.87879,0.12121,80,0
-2.4949,4.303,0.49495,4.1414,-1.1212,0.12121,81,1
0.50505,6.303,-4.5051,1.1414,-0.12121,0.12121,81,0
0.50505,-5.697,-2.5051,-5.8586,0.87879,0.12121,81,0
0.50505,-1.697,-3.5051,-1.8586,-1.1212,0.12121,82,0
0.50505,-1.697,-3.5051,-1.8586,-0.12121,0.12121,82,0
0.50505,-5.697,5.4949,-5.8586,0.87879,0.12121,82,0
