MB_X,MB_Y,MF_X,MF_Y,SMF_X,SMF_Y,MFonMB_X,MFonMB_Y,Subj,Choice
-2.0515,-5.1968,-1.4709,0.8358,0.79311,3.215,0.94034,3.2595,1,1
-2.0515,-2.1968,-1.4709,5.8358,0.79311,2.215,0.94034,1.2595,1,1
3.9485,-3.1968,-1.4709,-1.1642,-8.2069,0.21505,-8.0597,0.25953,1,0
2.9485,-4.1968,-6.4709,-0.1642,-4.2069,0.21505,-0.059659,0.25953,1,0
1.9485,3.8032,-0.47091,-1.1642,-5.2069,0.21505,-5.0597,-1.7405,1,0
1.9485,-3.1968,-7.4709,-1.1642,-5.2069,0.21505,-5.0597,0.25953,1,0
2.9485,1.8032,-2.4709,0.8358,-8.2069,1.215,-0.059659,0.25953,1,0
0.9485,-3.1968,-4.4709,4.8358,-4.2069,5.215,-0.059659,5.2595,1,0
-0.051498,-3.1968,-0.47091,-1.1642,-0.20689,0.21505,-0.059659,0.25953,1,0
-1.0515,-1.1968,4.5291,-0.1642,1.7931,0.21505,-0.059659,0.25953,1,0
3.9485,-4.1968,-6.4709,-0.1642,-0.20689,0.21505,-0.059659,0.25953,1,0
-2.0515,-3.1968,0.52909,4.8358,0.79311,5.215,-0.059659,5.2595,1,0
4.9485,-4.1968,-3.4709,-0.1642,-2.2069,0.21505,-0.059659,0.25953,1,0
1.9485,4.8032,-3.4709,-0.1642,-0.20689,0.21505,-0.059659,0.25953,1,1
1.9485,-4.1968,0.52909,-0.1642,0.79311,0.21505,-0.059659,0.25953,1,0
-0.051498,3.8032,-1.4709,-0.1642,1.7931,0.21505,-0.059659,0.25953,1,1
4.9485,-0.19685,-0.47091,-0.1642,-0.20689,0.21505,-0.059659,0.25953,1,0
-1.0515,-3.1968,-0.47091,7.8358,-0.20689,5.215,-0.059659,5.2595,1,0
-3.0515,-3.1968,7.5291,-1.1642,4.7931,0.21505,4.9403,0.25953,1,0
-1.0515,-3.1968,6.5291,1.8358,-1.2069,2.215,-0.059659,2.2595,1,0
-0.051498,-3.1968,-0.47091,-1.1642,-0.20689,0.21505,-0.059659,0.25953,1,1
-0.051498,-0.19685,-0.47091,-0.1642,-0.20689,0.21505,-0.059659,0.25953,1,0
-2.0515,-3.1968,-0.47091,2.8358,-0.20689,7.215,-0.059659,2.2595,1,1
-2.0515,-2.1968,-0.47091,0.8358,-0.20689,1.215,-0.059659,0.25953,1,1
5.9485,5.8032,-8.4709,-7.1642,-0.20689,-0.78495,-0.059659,0.25953,1,1
-3.0515,-0.19685,-0.47091,-0.1642,-0.20689,0.21505,-0.059659,0.25953,1,0
-0.051498,-4.1968,-2.4709,3.8358,-0.20689,0.21505,-0.059659,0.25953,1,1
-0.051498,-4.1968,-2.4709,10.836,-0.20689,11.215,-0.059659,11.26,1,0
6.9485,-2.1968,-9.4709,-0.1642,-1.2069,0.21505,-1.0597,0.25953,1,0
-4.0515,-0.19685,10.529,6.8358,1.7931,0.21505,-0.059659,0.25953,1,0
-5.0515,-5.1968,-0.47091,0.8358,-0.20689,1.215,-0.059659,0.25953,1,0
6.9485,-2.1968,-5.4709,-0.1642,-0.20689,0.21505,-0.059659,0.25953,1,0
-2.0515,-4.1968,-0.47091,10.836,-0.20689,11.215,-0.059659,11.26,1,0
5.9485,-4.1968,-0.47091,-0.1642,-0.20689,6.215,-0.059659,0.25953,1,0
-5.0515,-0.19685,9.5291,6.8358,6.7931,0.21505,6.9403,0.25953,1,0
-4.0515,4.8032,-0.47091,0.8358,5.7931,1.215,-0.059659,0.25953,1,0
4.9485,-5.1968,-9.4709,0.8358,-0.20689,1.215,-0.059659,0.25953,1,0
-5.0515,-4.1968,0.52909,10.836,0.79311,11.215,-0.059659,11.26,1,1
