-4,0,1
4,1,1
-4,0,1
-3,0,2
-4,0,2
-3,0,2
-3,0,3
5,0,3
-4,0,3
5,1,3
4,0,3
5,1,3
5,1,3
5,1,3
4,1,3
-4,0,5
-3,1,5
-3,0,5
5,0,5
-3,1,5
-4,1,6
-4,1,7
5,1,8
-3,1,8
-3,0,8
-4,1,8
-4,0,8
-4,0,8
-3,0,10
-3,1,10
-4,0,10
-3,0,10
-3,0,11
4,1,11
-4,1,11
-3,0,11
-3,0,11
4,1,11
5,1,11
-3,1,12
-3,0,12
-3,1,12
4,0,12
-3,0,12
-4,1,12
-3,1,12
-3,1,13
5,0,13
5,1,13
-3,0,13
4,0,14
-3,1,14
-3,0,15
4,0,15
4,0,15
5,1,15
5,1,15
4,0,15
-4,1,15
-3,1,15
-3,1,16
-3,1,16
-4,1,16
5,0,16
-3,1,16
-4,1,16
-3,0,16
-4,1,17
5,1,17
5,1,17
-4,1,17
-3,1,17
5,1,17
5,0,17
-4,1,17
-4,0,17
-4,0,17
4,0,18
5,0,18
4,0,18
-3,1,18
-4,1,18
5,0,18
4,0,18
-3,0,19
4,1,19
-4,0,19
4,1,20
-3,0,20
5,0,20
5,1,20
5,0,20
-4,1,20
4,0,21
-3,0,21
-3,0,21
5,0,22
5,1,22
5,1,22
4,0,22
5,1,22
4,0,23
4,0,23
-4,0,23
-4,1,24
5,1,24
4,1,24
4,0,24
-3,1,24
5,1,25
-3,1,25
-3,1,25
-4,0,26
5,1,26
-4,1,27
4,0,27
-4,0,27
-3,1,27
-3,0,27
-4,0,28
5,0,29
-4,0,29
-3,0,29
-4,1,30
-4,0,30
-3,1,31
-4,0,31
-3,1,31
-4,0,31
-3,0,31
-4,1,31
5,0,33
4,0,33
5,0,33
4,1,33
-3,0,33
-3,1,33
5,0,33
-4,0,34
4,0,34
5,0,34
-4,1,34
-3,0,34
5,1,36
-3,1,36
-4,1,36
-3,1,36
5,0,36
-4,0,37
-3,0,38
-4,0,39
-3,0,39
-4,0,39
4,1,39
4,0,39
5,0,39
-4,0,39
4,0,39
-3,1,39
5,0,39
5,0,39
4,1,39
-3,0,39
-3,1,40
-3,0,40
4,0,40
-3,0,41
4,1,41
5,0,41
-3,0,41
4,0,41
4,1,41
5,0,41
-3,1,41
-3,1,41
-3,1,41
5,0,41
4,0,41
-3,0,41
5,1,41
5,0,42
5,0,42
5,0,42
-3,1,43
4,0,43
4,0,43
5,0,43
5,1,43
-3,0,45
-4,0,45
-3,0,46
4,0,47
5,1,47
-4,1,47
-3,1,47
-3,0,47
-3,1,47
-4,1,48
-4,1,48
-4,0,50
-3,0,50
4,1,50
-4,1,50
4,1,51
-3,0,51
-4,0,51
-4,1,51
-3,1,51
5,0,51
5,0,52
-4,1,53
5,0,53
4,0,53
5,1,53
5,0,53
-4,1,54
-4,1,55
-4,1,55
4,0,56
4,0,56
5,1,57
5,1,57
5,1,57
-3,0,57
4,0,57
-3,1,58
-3,0,58
-4,0,58
-3,0,58
-3,0,58
-3,1,59
5,1,59
4,0,59
-3,1,59
4,0,59
4,1,59
-4,1,60
5,1,61
5,1,61
-4,1,61
-4,0,61
-4,1,61
-4,0,61
-1,1,62
5,1,62
4,0,62
5,1,62
4,1,62
0,1,62
-3,0,62
-4,1,62
4,1,62
4,0,62
-3,0,63
4,1,63
-4,0,63
5,1,64
-3,0,64
5,0,64
-4,0,65
-3,0,65
5,1,65
4,1,65
-3,0,65
5,0,65
4,0,66
-3,0,66
-4,0,67
4,0,67
5,1,67
4,1,67
5,1,67
4,0,67
5,1,67
4,1,67
-4,0,69
5,0,70
4,0,70
-3,1,70
-4,0,70
5,1,71
-3,0,71
-3,1,71
-3,1,71
-3,1,71
-3,0,71
-4,1,71
-3,0,71
-4,0,71
5,1,71
4,1,71
-4,0,72
5,1,72
-4,0,72
-3,0,74
-3,1,74
-4,1,74
5,1,74
4,0,74
4,1,74
-3,1,78
5,0,78
5,1,78
5,1,78
5,0,78
5,0,79
4,0,79
-3,0,79
-3,0,80
-4,0,80
5,1,80
-3,1,81
-3,1,81
-4,0,82
-3,0,82
-4,0,82
-4,0,82
5,0,83
-4,0,83
-3,0,85
-4,0,85
5,0,85
5,1,85
5,1,85
4,0,85
5,0,85
-3,0,85
5,0,85
4,1,86
-3,0,86
-3,0,86
-4,0,87
4,0,87
4,1,87
5,0,87
-3,0,87
-4,0,87
-4,0,87
-3,0,87
4,1,88
5,1,88
4,0,88
-3,1,88
5,1,88
5,0,88
5,1,88
5,1,89
-3,0,89
4,0,89
5,0,89
-4,0,91
-4,0,91
-4,1,91
-4,1,93
-4,1,93
5,1,93
-3,0,95
-3,0,95
-3,0,95
4,0,95
5,0,95
5,0,95
5,0,96
4,0,96
4,1,96
5,1,96
-4,1,96
-3,1,97
-4,1,97
-4,1,97
-3,0,97
4,1,98
-3,0,98
5,1,99
-4,0,100
-3,0,100
-4,0,102
5,1,102
-3,0,102
-4,0,102
-4,0,102
-4,1,102
-4,0,102
5,1,102
5,0,102
4,1,102
5,0,104
-3,0,104
-3,0,104
-3,1,104
-3,1,105
5,0,105
-4,1,105
-4,1,105
-4,1,105
-4,0,105
5,1,105
-3,0,105
-3,1,105
-3,0,106
4,1,106
-4,0,106
-3,0,106
-3,1,106
-4,1,107
-3,1,107
5,0,107
5,1,107
5,1,107
-4,1,107
-4,0,107
5,0,107
-3,0,108
5,1,108
5,1,108
4,0,108
-4,1,108
-3,0,108
-4,0,108
-4,1,108
4,0,108
4,0,110
4,1,110
-4,0,110
-3,1,110
4,0,110
4,0,110
-4,1,111
-3,0,111
-4,1,111
-4,1,111
5,0,111
4,1,111
4,1,111
-4,0,111
4,1,111
5,1,111
-4,0,112
4,1,112
-3,0,112
-3,0,112
5,1,112
4,1,112
-3,0,112
4,0,112
-4,0,112
5,0,112
4,1,113
5,0,113
5,0,113
-3,0,113
5,1,113
4,1,113
-3,0,113
5,1,113
-3,1,113
-3,1,114
5,0,114
4,0,114
5,0,114
-3,1,114
-4,0,115
-3,0,115
-3,0,116
-3,0,116
-3,0,117
-4,1,117
4,1,117
4,1,117
-3,1,117
-3,0,117
4,0,117
5,0,117
4,1,117
4,0,117
4,0,117
-4,1,117
4,0,117
4,0,117
4,1,119
-4,0,119
-3,0,119
-4,0,119
-4,0,120
-3,1,120
4,1,121
-3,0,121
5,1,122
5,0,122
4,0,122
-3,1,122
-3,0,122
5,1,123
-3,1,123
5,0,123
5,0,123
-4,0,123
4,0,123
4,0,123
-3,0,123
5,1,124
4,0,124
5,0,125
4,0,125
5,1,125
-3,0,125
-4,0,125
-3,0,125
-4,0,126
-4,0,126
-3,0,127
-4,1,127
5,0,127
-3,0,128
-4,0,128
-3,0,128
-4,0,128
-3,1,129
-3,0,129
5,0,129
4,1,129
4,0,129
-4,0,129
-4,1,129
-4,0,130
-3,0,130
5,0,130
4,1,130
-3,0,131
4,0,131
4,0,131
-4,1,131
5,1,131
4,0,131
5,0,131
-4,0,131
-4,0,131
5,0,131
5,0,133
-4,1,136
-4,1,136
-4,1,136
-2,1,136
-4,0,136
4,1,136
5,0,137
-3,0,137
5,1,137
5,0,137
-3,1,137
-4,0,137
-4,1,137
-4,0,137
-3,0,137
-4,0,137
-4,1,137
5,1,137
4,0,137
-4,1,137
-3,0,137
4,0,137
5,1,137
5,1,137
4,0,137
-4,1,138
-4,0,138
-4,1,138
4,1,139
5,1,139
-3,0,140
-3,1,140
-3,0,141
-4,0,141
-4,0,141
4,0,141
-4,0,142
-3,1,142
4,0,142
-3,0,142
5,0,143
-3,1,143
4,0,143
5,0,143
5,1,143
5,0,143
-4,0,144
5,1,144
-3,0,146
4,1,146
-4,0,146
-4,1,146
-3,1,146
4,1,146
5,0,146
5,0,148
4,1,148
5,1,148
4,1,148
5,0,148
4,1,148
-4,0,149
-3,0,149
4,1,149
4,0,149
5,0,149
4,0,149
-4,0,149
-4,0,150
-3,0,150
-4,0,150
-4,0,150
-3,0,150
4,1,150
-3,0,150
-3,0,150
-3,0,150
-3,0,150
-4,0,151
-3,0,151
5,1,151
5,1,151
-3,0,152
4,1,152
4,0,152
-4,0,152
4,0,153
-4,0,153
-4,0,153
4,0,154
5,0,154
5,1,154
-4,0,154
-3,1,154
-3,0,154
-3,0,154
-3,0,155
-3,1,155
5,0,155
5,0,155
-4,1,157
-4,0,157
-3,0,157
4,1,157
5,1,157
-3,1,158
-3,1,158
5,1,158
-3,0,160
5,0,160
-4,0,160
4,0,160
-3,1,160
-3,0,161
-3,0,161
-4,1,163
-4,1,163
-4,0,163
4,0,163
4,1,164
5,1,164
-4,0,164
-3,0,164
5,0,164
5,1,164
4,0,164
-3,1,164
5,0,164
-3,1,164
-4,1,165
4,0,166
5,1,166
4,1,166
5,0,166
-4,0,166
4,1,166
-3,0,166
-3,0,167
-4,1,167
-4,0,167
5,1,168
-3,0,168
5,0,168
5,0,168
5,1,168
5,1,168
-4,0,169
4,1,169
5,0,169
5,1,169
4,0,170
-4,0,170
-3,0,170
4,0,170
5,0,170
4,1,170
5,1,171
5,0,171
-3,0,171
4,1,171
-3,1,171
-3,0,171
-4,0,171
-3,0,172
-4,0,172
-4,0,172
5,1,173
4,1,173
4,0,173
4,0,173
4,1,173
-3,1,173
4,1,173
5,0,173
5,1,174
5,1,174
5,1,174
-4,0,174
4,0,175
-4,0,175
5,1,175
4,0,175
4,0,175
-3,0,175
-3,0,175
5,0,177
5,1,177
5,1,177
-4,0,177
-3,1,177
5,1,177
-4,1,177
-3,0,179
4,1,179
5,0,179
5,1,179
4,0,179
-3,1,179
-3,1,181
5,1,181
5,1,181
-4,0,182
-4,0,182
-4,0,182
5,1,183
5,0,183
-3,1,183
4,0,183
-3,1,184
4,0,184
4,1,185
4,1,185
4,1,185
5,1,185
-3,1,185
-4,1,185
-4,0,185
-4,0,185
-4,1,187
4,0,187
-3,0,187
4,0,187
5,1,187
5,1,188
-3,0,188
-4,0,188
4,0,188
-4,1,188
5,0,188
5,1,189
-4,0,189
-3,0,189
-3,0,189
4,0,190
-3,0,190
5,1,190
5,1,190
5,1,190
5,1,193
4,1,194
-4,0,194
-3,0,194
5,0,194
5,1,194
4,1,194
4,1,194
