1,0,1
0,1,1
-2,1,1
-1,0,1
0,0,2
0,1,2
-1,1,2
5,1,3
1,1,3
1,0,4
0,1,4
-1,0,4
2,1,4
2,1,5
4,0,5
0,1,5
-1,0,7
1,0,7
5,1,7
-2,1,8
-3,0,9
1,0,10
4,0,10
1,1,11
3,1,11
0,1,11
4,1,11
2,1,13
4,1,13
-2,1,14
5,1,14
4,0,14
3,0,14
-1,1,14
0,0,15
-1,1,15
-3,0,15
-3,1,16
5,1,17
-3,0,17
-2,1,19
0,0,19
3,1,20
1,1,20
2,0,20
-2,0,20
-1,1,21
0,1,22
0,1,23
1,0,23
2,1,23
1,1,24
1,1,24
3,1,24
1,1,25
-3,1,26
4,1,26
2,1,26
2,1,26
1,1,27
4,1,27
5,1,27
4,1,27
4,1,28
4,1,28
3,1,28
5,1,28
4,1,29
4,1,30
3,0,30
-3,0,33
-4,0,33
0,1,33
3,1,34
-1,1,34
1,1,34
4,1,34
5,1,34
0,0,35
2,1,35
2,1,36
-1,1,36
1,1,37
5,1,37
-1,1,37
2,1,38
-3,0,38
5,1,38
-3,0,39
4,1,39
3,0,41
4,0,41
4,0,41
2,0,41
-3,1,42
4,1,42
-2,0,43
-1,1,43
-1,0,43
4,1,43
-2,0,44
1,0,44
4,0,44
-2,1,46
5,0,46
-4,0,46
-1,0,47
0,0,47
2,0,48
1,1,49
2,1,49
3,1,49
4,1,49
0,0,49
2,1,51
1,1,51
4,1,53
4,1,54
-2,1,54
