"subject","datestamp","timestamp","version","Type","Goal","OptNum","Action","S2","Action2","Re","rt1","rt2","score","round","Crit","id"
"test4_dg_v15","2015-06-12","21:05:15","dayan_v2","1","0","13","0","0","1","4","1024","413","53","23","0","83839"
"test4_dg_v15","2015-06-12","21:05:17","dayan_v2","1","0","15","1","1","2","1","1158","412","54","24","0","83840"
"test4_dg_v15","2015-06-12","21:05:19","dayan_v2","1","0","4","0","0","1","-1","1215","725","53","25","0","83841"
"test4_dg_v15","2015-06-12","21:05:22","dayan_v2","1","0","14","0","0","0","0","784","1589","53","26","0","83842"
"test4_dg_v15","2015-06-12","21:05:25","dayan_v2","1","0","12","0","0","1","0","1464","493","53","27","0","83843"
"test4_dg_v15","2015-06-12","21:05:28","dayan_v2","1","0","7","-1","-1","1","0","1484","847","53","28","0","83844"
"test4_dg_v15","2015-06-12","21:05:30","dayan_v2","1","0","8","0","0","1","-1","1445","638","52","29","1","83845"
"test4_dg_v15","2015-06-12","21:05:33","dayan_v2","1","0","4","0","0","1","-1","2095","549","51","30","0","83846"
"test4_dg_v15","2015-06-12","21:05:35","dayan_v2","1","0","12","0","0","1","-2","1311","540","49","31","0","83847"
"test4_dg_v15","2015-06-12","21:05:37","dayan_v2","1","0","12","0","0","1","-1","1054","461","48","32","0","83848"
"test4_dg_v15","2015-06-12","21:05:41","dayan_v2","1","0","14","0","0","1","2","2286","582","50","33","0","83849"
"test4_dg_v15","2015-06-12","21:05:51","dayan_v2","1","0","14","0","0","1","-1","2488","541","49","35","0","83850"
"test4_dg_v15","2015-06-12","21:05:56","dayan_v2","1","0","13","0","0","1","-2","2864","981","47","36","0","83851"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:12:44","dayan_v2","1","0","4","0","0","0","0","2582","8593","0","1","0","83852"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:12:54","dayan_v2","1","1","4","1","1","0","0","3498","2203","0","2","0","83853"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:13:36","dayan_v2","1","0","9","0","0","0","0","5433","9008","0","1","0","83854"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:13:39","dayan_v2","1","0","7","0","0","0","0","2551","8821","0","3","0","83855"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:13:49","dayan_v2","1","1","12","1","1","0","0","4660","1152","0","2","0","83856"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:13:51","dayan_v2","1","1","1","1","1","0","0","2127","5043","0","4","0","83857"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:13:54","dayan_v2","1","0","9","0","0","0","0","5314","11022","0","1","0","83858"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:13:57","dayan_v2","1","1","7","1","1","0","0","3292","7173","0","1","0","83859"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:13:57","dayan_v2","1","1","15","1","1","0","0","2957","1283","0","3","0","83860"
"AHTITMPP8X8NE_dg_v15","2015-06-12","21:14:02","dayan_v2","1","0","12","0","0","0","0","5073","11417","0","1","0","83861"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:14:02","dayan_v2","1","0","7","0","0","0","0","2143","2239","0","1","0","83862"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:14:03","dayan_v2","1","1","4","1","1","0","0","2175","769","0","2","0","83863"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:14:05","dayan_v2","1","0","4","0","0","0","0","3248","991","0","4","0","83864"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:14:06","dayan_v2","1","1","7","0","0","0","0","5467","813","0","5","0","83865"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:14:06","dayan_v2","1","0","1","0","0","0","0","2440","1048","0","2","0","83866"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:14:09","dayan_v2","1","1","6","1","1","0","0","1536","777","0","3","0","83867"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:14:12","dayan_v2","1","0","4","0","0","0","0","2264","815","0","5","0","83868"
"AHTITMPP8X8NE_dg_v15","2015-06-12","21:14:14","dayan_v2","1","0","15","0","0","0","0","4111","1716","0","2","0","83869"
"A22RYT57XW88C1_dg_v15","2015-06-12","21:14:14","dayan_v2","1","0","10","0","0","0","0","2047","15000","0","1","0","83870"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:14:14","dayan_v2","1","1","15","1","1","0","0","3064","1291","0","1","0","83871"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:14:15","dayan_v2","1","0","6","0","0","0","0","1938","6069","0","2","0","83872"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:14:15","dayan_v2","1","0","12","0","0","0","0","1683","2847","0","6","0","83873"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:14:16","dayan_v2","1","0","4","0","0","0","0","2012","3478","0","3","0","83874"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:14:16","dayan_v2","1","0","12","0","0","0","0","2604","630","0","4","0","83875"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:14:20","dayan_v2","1","1","6","1","1","0","0","3748","820","0","6","0","83876"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:14:22","dayan_v2","1","1","10","1","1","0","0","1719","744","0","3","0","83877"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:14:22","dayan_v2","1","1","9","0","0","0","0","1699","752","0","5","0","83878"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:14:23","dayan_v2","1","1","4","1","1","0","0","2919","993","0","7","0","83879"
"AHTITMPP8X8NE_dg_v15","2015-06-12","21:14:24","dayan_v2","1","0","1","0","0","0","0","3663","1343","0","3","0","83880"
"A1KRSKHQC8MPAM_dg_v15","2015-06-12","21:14:24","dayan_v2","1","0","1","0","0","0","0","1890","3684","0","1","0","83881"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:14:25","dayan_v2","1","1","4","1","1","0","0","2550","2931","0","4","0","83882"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:14:26","dayan_v2","1","0","10","0","0","0","0","2109","1214","0","2","0","83883"
"A22RYT57XW88C1_dg_v15","2015-06-12","21:14:27","dayan_v2","1","0","9","0","0","0","0","2766","1891","0","2","0","83884"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:14:29","dayan_v2","1","1","1","1","1","0","0","1649","736","0","8","0","83885"
"A2Z2GJUOAG9TDO_dg_v15","2015-06-12","21:14:30","dayan_v2","1","0","9","0","0","0","0","16988","23540","0","1","0","83886"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:14:30","dayan_v2","1","1","12","1","1","0","0","4570","1193","0","7","0","83887"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:14:30","dayan_v2","1","1","7","1","1","0","0","3199","1004","0","4","0","83888"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:14:32","dayan_v2","1","0","9","0","0","0","0","2165","649","0","6","0","83889"
"A1KRSKHQC8MPAM_dg_v15","2015-06-12","21:14:32","dayan_v2","1","0","4","0","0","0","0","1732","1718","0","2","0","83890"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:14:33","dayan_v2","1","1","4","1","1","0","0","2257","764","0","3","0","83891"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:14:34","dayan_v2","1","0","7","0","0","0","0","4046","884","0","5","0","83892"
"AHTITMPP8X8NE_dg_v15","2015-06-12","21:14:35","dayan_v2","1","0","4","0","0","0","0","3644","1795","0","4","0","83893"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:14:35","dayan_v2","1","0","1","0","0","0","0","1551","570","0","8","0","83894"
"A22RYT57XW88C1_dg_v15","2015-06-12","21:14:36","dayan_v2","1","0","1","0","0","0","0","2187","2501","0","3","0","83895"
"A2VN3OJKI3R6HE_dg_v15","2015-06-12","21:14:36","dayan_v2","1","1","4","1","1","0","0","3235","11406","0","1","0","83896"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:14:37","dayan_v2","1","1","6","1","1","0","0","3486","647","0","9","0","83897"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:14:37","dayan_v2","1","1","7","1","1","0","0","2613","756","0","5","0","83898"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:14:38","dayan_v2","1","0","12","0","0","0","0","2066","712","0","7","0","83899"
"A1KRSKHQC8MPAM_dg_v15","2015-06-12","21:14:39","dayan_v2","1","0","7","0","0","0","0","1761","830","0","3","0","83900"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:14:41","dayan_v2","1","1","10","1","1","0","0","3499","717","0","4","0","83901"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:14:41","dayan_v2","1","1","4","1","1","0","0","2173","877","0","6","0","83902"
"A2Z2GJUOAG9TDO_dg_v15","2015-06-12","21:14:41","dayan_v2","1","1","7","1","1","0","0","3713","1236","0","2","0","83903"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:14:42","dayan_v2","1","0","10","0","0","0","0","1713","797","0","9","0","83904"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:14:45","dayan_v2","1","0","7","0","0","0","0","1479","622","0","8","0","83905"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:14:46","dayan_v2","1","0","7","0","0","0","0","2406","746","0","10","0","83906"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:14:46","dayan_v2","1","1","6","1","1","0","0","2904","1813","0","6","0","83907"
"A22RYT57XW88C1_dg_v15","2015-06-12","21:14:47","dayan_v2","1","0","15","0","0","0","0","2063","4562","0","4","0","83908"
"A1KRSKHQC8MPAM_dg_v15","2015-06-12","21:14:47","dayan_v2","1","0","6","0","0","0","0","1949","2006","0","4","0","83909"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:14:47","dayan_v2","1","0","6","0","0","0","0","2067","1075","0","5","0","83910"
"AHTITMPP8X8NE_dg_v15","2015-06-12","21:14:48","dayan_v2","1","1","7","1","1","0","0","6307","2443","0","5","0","83911"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:14:49","dayan_v2","1","0","15","0","0","0","0","2170","806","0","10","0","83912"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:14:49","dayan_v2","1","0","12","1","1","0","0","3514","1381","0","7","0","83913"
"A2VN3OJKI3R6HE_dg_v15","2015-06-12","21:14:49","dayan_v2","1","0","7","0","0","0","0","4875","1187","0","2","0","83914"
"A2Z2GJUOAG9TDO_dg_v15","2015-06-12","21:14:53","dayan_v2","1","1","4","1","1","0","0","5898","1270","0","3","0","83915"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:14:54","dayan_v2","1","0","15","0","0","0","0","3099","808","0","7","0","83916"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:14:54","dayan_v2","1","0","12","0","0","0","0","3977","688","0","9","0","83917"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:14:54","dayan_v2","1","0","10","0","0","0","0","1868","958","0","6","0","83918"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:14:54","dayan_v2","1","0","9","0","0","0","0","4027","662","0","11","0","83919"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:14:56","dayan_v2","1","0","7","0","0","0","0","1717","861","0","8","0","83920"
"A2VN3OJKI3R6HE_dg_v15","2015-06-12","21:14:56","dayan_v2","1","0","15","0","0","0","0","1766","984","0","3","0","83921"
"A22RYT57XW88C1_dg_v15","2015-06-12","21:14:57","dayan_v2","1","0","12","0","0","0","0","3265","1656","0","5","0","83922"
"A1KRSKHQC8MPAM_dg_v15","2015-06-12","21:14:58","dayan_v2","1","1","4","1","1","0","0","2336","4271","0","5","0","83923"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:14:59","dayan_v2","1","1","7","1","1","0","0","4933","1439","0","11","0","83924"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:14:59","dayan_v2","1","1","6","1","1","0","0","1695","554","0","10","0","83925"
"AHTITMPP8X8NE_dg_v15","2015-06-12","21:15:00","dayan_v2","1","1","12","1","1","0","0","6630","1427","0","6","0","83926"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:15:01","dayan_v2","1","0","7","0","0","0","0","2713","978","0","8","0","83927"
"A2Z2GJUOAG9TDO_dg_v15","2015-06-12","21:15:01","dayan_v2","1","1","15","1","1","0","0","3130","1142","0","4","0","83928"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:15:02","dayan_v2","1","0","7","0","0","0","0","3076","841","0","7","0","83929"
"A2VN3OJKI3R6HE_dg_v15","2015-06-12","21:15:03","dayan_v2","1","1","9","1","1","0","0","2359","813","0","4","0","83930"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:15:03","dayan_v2","1","1","15","1","1","0","0","2068","1790","0","9","0","83931"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:15:05","dayan_v2","1","0","15","0","0","0","0","1853","697","0","12","0","83932"
"A22RYT57XW88C1_dg_v15","2015-06-12","21:15:05","dayan_v2","1","0","9","0","0","0","0","2625","1703","0","6","0","83933"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:15:05","dayan_v2","1","0","10","0","0","0","0","1684","515","0","11","0","83934"
"A3E9A9O3CLMEW_dg_v15","2015-06-12","21:15:05","dayan_v2","1","0","6","0","0","0","0","1658","16548","0","1","0","83935"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:15:06","dayan_v2","1","1","15","0","0","0","0","2268","646","0","12","0","83936"
"A1KRSKHQC8MPAM_dg_v15","2015-06-12","21:15:06","dayan_v2","1","1","1","1","1","0","0","1745","2992","0","6","0","83937"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:15:09","dayan_v2","1","1","1","1","1","0","0","2135","1694","0","13","0","83938"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:15:09","dayan_v2","1","0","12","0","0","0","0","1663","1180","0","10","0","83939"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:15:09","dayan_v2","1","1","15","1","1","0","0","2168","897","0","8","0","83940"
"A2VN3OJKI3R6HE_dg_v15","2015-06-12","21:15:10","dayan_v2","1","1","12","1","1","0","0","1985","750","0","5","0","83941"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:15:10","dayan_v2","1","0","9","0","0","0","0","5443","768","0","9","0","83942"
"AHTITMPP8X8NE_dg_v15","2015-06-12","21:15:11","dayan_v2","1","1","6","1","1","0","0","4306","1329","0","7","0","83943"
"A2Z2GJUOAG9TDO_dg_v15","2015-06-12","21:15:11","dayan_v2","1","0","7","0","0","0","0","3029","837","0","5","0","83944"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:15:11","dayan_v2","1","0","4","0","0","0","0","2036","705","0","12","0","83945"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:15:12","dayan_v2","1","0","12","0","0","0","0","2610","700","0","13","0","83946"
"A22RYT57XW88C1_dg_v15","2015-06-12","21:15:12","dayan_v2","1","0","10","0","0","0","0","1782","1531","0","7","0","83947"
"A231Q2T8FFARML_dg_v15","2015-06-12","21:15:15","dayan_v2","1","1","15","1","1","0","0","2276","8705","0","1","0","83948"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:15:16","dayan_v2","1","0","9","0","0","0","0","2294","941","0","11","0","83949"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:15:16","dayan_v2","1","1","10","1","1","0","0","2962","659","0","14","0","83950"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:15:17","dayan_v2","1","0","4","0","0","0","0","1360","551","0","13","0","83951"
"A2VN3OJKI3R6HE_dg_v15","2015-06-12","21:15:17","dayan_v2","1","0","12","0","0","0","0","2610","984","0","6","0","83952"
"A2Z2GJUOAG9TDO_dg_v15","2015-06-12","21:15:17","dayan_v2","1","0","6","0","0","0","0","1570","937","0","6","0","83953"
"A1KRSKHQC8MPAM_dg_v15","2015-06-12","21:15:19","dayan_v2","1","1","6","1","1","0","0","3589","5445","0","7","0","83954"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:15:19","dayan_v2","1","1","4","1","1","0","0","2435","1087","0","14","0","83955"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:15:19","dayan_v2","1","1","15","1","1","0","0","4384","1049","0","10","0","83956"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:15:20","dayan_v2","1","1","15","1","1","0","0","1882","652","0","9","0","83957"
"A3E9A9O3CLMEW_dg_v15","2015-06-12","21:15:21","dayan_v2","1","1","6","1","1","0","0","6068","1974","0","2","0","83958"
"A22RYT57XW88C1_dg_v15","2015-06-12","21:15:21","dayan_v2","1","1","4","1","1","0","0","3203","1797","0","8","0","83959"
"AHTITMPP8X8NE_dg_v15","2015-06-12","21:15:21","dayan_v2","1","1","7","1","1","0","0","4818","1561","0","8","0","83960"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:15:23","dayan_v2","1","0","12","0","0","0","0","2120","514","0","14","0","83961"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:15:24","dayan_v2","1","0","1","0","0","0","0","1322","629","0","15","0","83962"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:15:25","dayan_v2","1","0","4","0","0","0","0","2374","862","0","12","0","83963"
"A2Z2GJUOAG9TDO_dg_v15","2015-06-12","21:15:26","dayan_v2","1","1","7","1","1","0","0","3608","1422","0","7","0","83964"
"A2VN3OJKI3R6HE_dg_v15","2015-06-12","21:15:26","dayan_v2","1","1","6","1","1","0","0","2891","2062","0","7","0","83965"
"A231Q2T8FFARML_dg_v15","2015-06-12","21:15:28","dayan_v2","1","1","4","1","1","0","0","2024","1176","0","2","0","83966"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:15:28","dayan_v2","1","1","9","1","1","0","0","4037","1015","0","11","0","83967"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:15:28","dayan_v2","1","1","7","0","0","0","0","3792","966","0","10","0","83968"
"A22RYT57XW88C1_dg_v15","2015-06-12","21:15:28","dayan_v2","1","0","10","0","0","0","0","1938","1187","0","9","0","83969"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:15:29","dayan_v2","1","1","4","1","1","0","0","2020","592","0","15","0","83970"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:15:31","dayan_v2","1","1","4","1","1","0","0","2321","569","0","16","0","83971"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:15:31","dayan_v2","1","1","10","1","1","0","0","1587","869","0","13","0","83972"
"AHTITMPP8X8NE_dg_v15","2015-06-12","21:15:32","dayan_v2","1","0","7","0","0","0","0","4315","1367","0","9","0","83973"
"A2Z2GJUOAG9TDO_dg_v15","2015-06-12","21:15:33","dayan_v2","1","0","1","0","0","0","0","2873","728","0","8","0","83974"
"A2VN3OJKI3R6HE_dg_v15","2015-06-12","21:15:34","dayan_v2","1","1","12","1","1","0","0","2219","937","0","8","0","83975"
"A3E9A9O3CLMEW_dg_v15","2015-06-12","21:15:34","dayan_v2","1","1","15","1","1","0","0","2211","7829","0","3","0","83976"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:15:34","dayan_v2","1","1","12","1","1","0","0","2318","908","0","12","0","83977"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:15:35","dayan_v2","1","1","15","0","0","0","0","1920","723","0","11","0","83978"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:15:36","dayan_v2","1","0","6","0","0","0","0","1929","900","0","16","0","83979"
"A22RYT57XW88C1_dg_v15","2015-06-12","21:15:36","dayan_v2","1","1","4","1","1","0","0","2985","1156","0","10","0","83980"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:15:36","dayan_v2","1","0","15","0","0","0","0","1706","652","0","17","0","83981"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:15:37","dayan_v2","1","0","6","0","0","0","0","1334","963","0","14","0","83982"
"AHTITMPP8X8NE_dg_v15","2015-06-12","21:15:40","dayan_v2","1","0","4","0","0","0","0","3304","986","0","10","0","83983"
"A3FLK437PBHRSM_dg_v15","2015-06-12","21:15:41","dayan_v2","1","0","6","0","0","0","0","1350","990","0","1","0","83984"
"A2VN3OJKI3R6HE_dg_v15","2015-06-12","21:15:41","dayan_v2","1","0","4","0","0","0","0","2375","906","0","9","0","83985"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:15:42","dayan_v2","1","1","6","1","1","0","0","2572","822","0","13","0","83986"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:15:42","dayan_v2","1","1","9","1","1","0","0","2186","736","0","17","0","83987"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:15:42","dayan_v2","1","1","4","1","1","0","0","1929","544","0","18","0","83988"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:15:43","dayan_v2","1","1","9","1","1","0","0","22094","767","0","15","0","83989"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:15:43","dayan_v2","1","0","15","0","0","0","0","1787","926","0","15","0","83990"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:15:44","dayan_v2","1","0","15","0","0","0","0","1980","947","0","12","0","83991"
"A3E9A9O3CLMEW_dg_v15","2015-06-12","21:15:44","dayan_v2","1","0","7","0","0","0","0","5579","814","0","4","0","83992"
"A231Q2T8FFARML_dg_v15","2015-06-12","21:15:44","dayan_v2","1","1","1","1","1","0","0","2433","7722","0","3","0","83993"
"A22RYT57XW88C1_dg_v15","2015-06-12","21:15:46","dayan_v2","1","1","7","1","1","0","0","4328","1219","0","11","0","83994"
"A2Z2GJUOAG9TDO_dg_v15","2015-06-12","21:15:47","dayan_v2","1","1","12","1","1","0","0","9911","972","0","9","0","83995"
"A3FLK437PBHRSM_dg_v15","2015-06-12","21:15:48","dayan_v2","1","0","12","0","0","0","0","2680","760","0","2","0","83996"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:15:48","dayan_v2","1","1","10","1","1","0","0","2162","679","0","19","0","83997"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:15:48","dayan_v2","1","1","12","1","1","0","0","1831","605","0","18","0","83998"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:15:50","dayan_v2","1","1","7","1","1","0","0","2342","1117","0","14","0","83999"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:15:50","dayan_v2","1","0","10","0","0","0","0","1924","869","0","16","0","84000"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:15:50","dayan_v2","1","0","10","0","0","0","0","1677","955","0","13","0","84001"
"A2VN3OJKI3R6HE_dg_v15","2015-06-12","21:15:50","dayan_v2","1","0","9","1","1","0","0","4235","813","0","10","0","84002"
"A3E9A9O3CLMEW_dg_v15","2015-06-12","21:15:51","dayan_v2","1","0","6","0","0","0","0","2672","915","0","5","0","84003"
"A22RYT57XW88C1_dg_v15","2015-06-12","21:15:52","dayan_v2","1","0","6","0","0","0","0","2297","985","0","12","0","84004"
"A1KRSKHQC8MPAM_dg_v15","2015-06-12","21:15:53","dayan_v2","1","1","12","1","1","0","0","2673","27766","0","8","0","84005"
"A1HSY4DI5PO5Z7_dg_v15","2015-06-12","21:15:53","dayan_v2","1","0","12","1","1","0","0","6551","666","0","16","0","84006"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:15:54","dayan_v2","1","0","1","0","0","0","0","1102","765","0","20","0","84007"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:15:54","dayan_v2","1","1","15","1","1","0","0","1567","973","0","19","0","84008"
"A3FLK437PBHRSM_dg_v15","2015-06-12","21:15:55","dayan_v2","1","0","12","0","0","0","0","2340","740","0","3","0","84009"
"ABMSRRUV6XDTR_dg_v15","2015-06-12","21:15:56","dayan_v2","1","1","15","1","1","0","0","1959","1039","0","15","0","84010"
"A3A455FPMMTIRZ_dg_v15","2015-06-12","21:15:57","dayan_v2","1","0","4","0","0","0","0","2997","704","0","14","0","84011"
"A3569GXBZXVDNR_dg_v15","2015-06-12","21:15:57","dayan_v2","1","0","1","0","0","0","0","3446","837","0","17","0","84012"
"A2Z2GJUOAG9TDO_dg_v15","2015-06-12","21:15:59","dayan_v2","1","1","12","1","1","0","0","5343","2798","0","10","0","84013"
"A2VN3OJKI3R6HE_dg_v15","2015-06-12","21:16:00","dayan_v2","1","1","12","1","1","0","0","2375","1000","0","11","0","84014"
"AMYZ8WZD19W29_dg_v15","2015-06-12","21:16:00","dayan_v2","1","1","10","1","1","0","0","1480","508","0","20","0","84015"
"A3FLK437PBHRSM_dg_v15","2015-06-12","21:16:01","dayan_v2","1","0","12","0","0","0","0","1320","1220","0","4","0","84016"
"A1KRSKHQC8MPAM_dg_v15","2015-06-12","21:16:02","dayan_v2","1","1","10","1","1","0","0","2254","3200","0","9","0","84017"
"A7FXUMAFLRJL2_dg_v15","2015-06-12","21:16:03","dayan_v2","1","1","10","1","1","0","0","5048","643","0","21","0","84018"
