MFonMB_X,Subj,Choice
1.3021,9,0
7.0242,9,1
4.0623,9,0
4.5184,9,0
3.5495,9,0
6.8371,9,0
0.26471,9,1
-3.0142,9,1
4.9036,9,0
1.4418,9,1
2.1675,9,0
2.5795,9,0
-3.5641,9,1
-2.3446,9,0
21.504,10,0
1.6129,10,1
22.067,10,0
-1.3259,10,1
5.296,10,0
7.0446,10,0
1.6129,10,1
1.8713,10,1
6.8395,10,1
3.4832,10,1
6.0146,10,0
4.2328,10,1
-8.4417,10,0
-7.0942,10,0
-1.9837,10,0
2.827,10,0
0.2357,10,0
-4.427,10,0
-6.0242,11,0
-0.70616,11,0
-3.2901,11,1
1.0464,11,1
7.3971,11,1
-11.995,11,0
-14.616,11,1
1.6332,11,1
1.6961,11,1
21.399,11,1
-8.1976,11,0
2.8934,11,1
5.2273,11,1
-7.0267,11,1
-8.158,11,1
-6.5514,11,1
5.4202,12,1
-2.2002,12,1
11.089,12,1
-0.3364,12,0
0.067578,12,0
0.38851,12,0
-2.2153,12,0
-4.5424,12,0
-4.968,12,0
1.8112,12,0
-4.5425,12,0
-1.3947,12,0
1.3237,12,0
-3.1909,12,0
-2.8676,12,0
-2.256,12,0
12.805,13,0
1.6129,13,1
-1.5325,13,1
-0.88969,13,0
-1.8995,13,0
2.2172,13,1
0.32513,13,1
0.94913,13,1
-5.3613,13,0
-3.2376,13,1
6.5059,13,0
1.6129,13,1
3.5387,13,0
-0.26067,13,0
-2.7707,13,1
3.3292,13,1
1.6129,13,1
0.061798,13,1
-4.5518,13,1
1.6129,14,1
-2.1871,14,1
-1.5062,14,0
-1.6792,14,0
1.7447,14,1
-3.4403,14,0
2.3044,14,0
-1.2523,14,0
1.6129,14,0
-4.5952,14,0
-6.4256,14,1
-4.7268,14,0
2.3682,14,0
1.6129,14,0
-6.6979,14,0
-5.5646,14,0
1.8536,14,0
1.6129,14,1
1.9551,14,0
11.384,15,0
8.0223,15,0
3.1846,15,0
-1.3023,15,0
5.2199,15,1
1.233,15,1
2.3419,15,0
2.2364,15,0
0.72787,15,0
2.3549,15,0
-0.36725,15,1
2.5455,15,0
1.6129,15,1
-2.7281,15,0
1.5204,15,0
-0.91047,15,0
2.4257,16,0
18.511,16,0
-1.7527,16,0
2.0161,16,0
5.2972,16,0
-1.6353,16,0
2.1837,16,0
10.893,16,0
12.388,16,0
0.84616,16,1
0.084952,16,0
3.4504,16,0
2.9698,16,0
-10.054,16,0
-10.541,16,1
-12.717,16,1
4.7094,17,0
3.8724,17,0
-0.47064,17,0
-6.913,17,0
-0.011528,17,0
3.0289,17,0
-1.7232,17,1
7.2514,17,1
3.4265,17,1
2.9847,17,0
13.464,17,1
1.6129,17,0
-6.1676,17,0
2.1475,17,0
1.6129,17,1
0.7398,17,0
10.584,18,0
1.5908,18,0
2.8109,18,0
7.0918,18,1
0.43604,18,1
11.198,18,1
9.0268,18,0
-3.5177,18,1
-4.1228,18,1
9.9013,18,0
1.6129,18,1
5.9237,18,0
3.5798,18,0
1.6129,18,1
-1.6123,18,1
1.6129,18,0
-2.5939,18,1
2.3769,18,0
5.9034,19,1
1.4841,19,0
1.3551,19,0
0.7176,19,1
3.1784,19,1
2.0769,19,1
1.6129,19,1
-0.99983,19,1
9.2813,19,1
-9.123,19,0
-2.2469,19,1
-2.3213,19,0
-2.9271,19,1
-6.7035,19,0
-1.1725,19,1
1.6129,19,1
1.6129,19,0
-3.2022,19,1
8.2542,20,1
10.494,20,1
1.6129,20,1
1.6129,20,1
3.5996,20,1
2.1384,20,1
1.6129,20,1
0.1376,20,1
1.6129,20,0
-4.7028,20,1
0.50648,20,1
-13.406,20,1
0.43312,20,1
-0.34688,20,1
0.74327,20,0
1.6129,20,1
-3.3616,20,0
1.6129,20,0
-2.7898,20,1
-0.36969,21,0
2.1511,21,0
-0.30896,21,0
6.1537,21,0
-0.063571,21,1
1.6907,21,0
-1.7149,21,1
2.1677,21,0
3.8774,21,0
2.8804,21,1
3.3562,21,1
1.6129,21,0
1.8829,21,1
3.4701,21,1
-3.4374,21,1
-7.7708,21,1
1.6129,21,1
-5.1455,21,1
0.86877,22,0
-0.45437,22,1
3.3128,22,1
-9.803,22,0
4.2436,22,1
3.7978,22,1
10.686,22,0
-12.431,22,0
1.6129,22,0
-1.2965,22,1
1.6129,22,0
-0.65341,22,1
7.2744,22,1
1.6129,22,0
-7.0448,22,1
1.5121,22,1
-2.9919,22,1
1.6079,22,1
-1.8113,23,0
1.8636,23,0
0.87602,23,0
3.8743,23,0
1.8654,23,0
4.3015,23,0
-2.0849,23,0
-1.8044,23,0
-0.863,23,0
-1.0341,23,1
5.3841,23,0
1.6129,23,0
-1.3252,23,0
-0.68604,23,1
6.3415,23,0
2.1862,23,0
1.6129,24,0
-0.66761,24,1
1.6129,24,0
1.6129,24,0
-6.9083,24,1
-3.8479,24,1
-7.4938,24,1
-8.1588,24,0
-1.9779,24,1
-1.5683,24,0
-10.772,24,0
3.3014,24,0
4.9998,24,0
-6.1059,24,0
2.2899,24,1
-16.427,24,0
-14.699,24,1
-4.3364,24,1
1.6129,25,0
-7.3473,25,0
1.6129,25,1
-11.27,25,1
-12.175,25,0
-0.26099,25,1
1.8298,25,0
-0.90488,25,0
3.887,25,1
5.275,25,1
1.0016,25,1
-7.1642,25,1
7.8951,25,1
-1.4973,25,0
-3.6915,25,0
-5.8666,25,0
-7.0015,25,0
-3.1953,25,1
1.6129,26,1
-6.7132,26,1
-3.3445,26,1
-4.526,26,1
-9.8631,26,1
-12.617,26,1
-9.3321,26,1
-1.8151,26,1
-2.8119,26,1
-6.3476,26,1
-6.0307,26,1
1.6129,26,1
-3.7162,26,1
5.3304,26,1
-0.056379,26,0
-3.4083,26,0
2.1948,26,1
-2.0848,26,0
-5.9686,26,0
-3.3615,26,0
-5.3674,26,0
-10.248,26,0
1.6129,27,1
-6.2885,27,1
-7.912,27,1
-8.7763,27,1
-15.345,27,1
-15.161,27,1
-17.998,27,1
-22.653,27,1
-1.2504,27,1
1.6129,27,0
-18.555,27,1
-15.617,27,1
-21.735,27,1
-22.406,27,1
-1.6799,27,1
-25.526,27,1
2.6038,27,1
-2.6017,28,0
3.3329,28,0
1.4617,28,0
-0.99119,28,0
-1.5942,28,0
2.1578,28,0
1.2017,28,0
3.8438,28,1
0.30247,28,1
-2.3084,28,0
-0.32169,28,0
1.2064,28,0
1.6363,28,1
-8.6002,28,0
-10.691,28,1
-3.0118,29,1
-7.2056,29,1
-4.598,29,1
-2.2063,29,0
-4.1413,29,0
-2.1423,29,0
-4.0795,29,0
0.7095,29,0
1.6129,29,0
-1.3008,29,0
2.1051,29,0
0.67627,29,0
0.64821,29,0
2.5779,29,0
-0.5408,29,0
1.6129,29,0
-5.9582,29,0
-6.412,29,0
1.7451,29,1
6.0743,30,0
-0.38402,30,1
1.9999,30,1
-3.4547,30,1
1.3535,30,1
-0.21889,30,1
4.4559,30,1
-0.19797,30,1
-0.13027,30,1
-6.2213,30,1
-6.694,30,1
5.5603,30,1
8.8072,30,1
0.2971,30,0
1.6129,30,1
8.4529,30,1
0.98783,31,0
2.8883,31,0
-4.3365,31,0
2.3824,31,1
1.6055,31,0
-0.54637,31,0
1.6129,31,1
1.6129,31,1
1.6129,31,0
8.2449,31,0
4.8485,31,0
-0.012589,31,0
5.9972,31,0
1.6603,31,0
-4.3901,31,1
-1.8491,31,1
-2.9922,31,1
7.9964,31,1
1.6129,32,0
-11.535,32,0
7.9709,32,1
10.913,32,0
-1.108,32,1
-2.0895,32,1
1.1557,32,1
3.4472,32,0
2.8305,32,1
2.2899,32,1
-3.6475,32,0
2.3661,32,0
2.8542,32,0
1.1252,32,0
1.6129,32,1
-4.7346,32,1
1.6129,32,0
-2.4073,32,1
-0.89901,32,1
-5.58,33,1
-3.6836,33,1
-0.985,33,0
-5.0512,33,1
2.9908,33,1
0.29513,33,1
1.6129,33,0
-10.699,33,1
-1.8163,33,1
1.0738,33,1
-0.87239,33,1
1.6129,33,0
-2.0682,33,1
-4.7023,33,1
-10.328,33,1
1.6129,34,0
-4.793,34,0
4.2008,34,1
-5.4932,34,0
6.3038,34,1
2.1176,34,1
0.81032,34,1
2.845,34,1
5.932,34,1
2.0144,34,1
2.2106,34,1
4.7249,34,0
9.7903,34,1
1.6129,34,0
1.6129,34,1
1.6129,34,1
-15.608,34,1
6.1798,34,0
-16.95,34,0
1.6129,35,1
6.3726,35,0
-0.38959,35,0
9.5668,35,0
8.1865,35,0
-2.1281,35,1
0.67065,35,0
1.6129,35,1
4.3406,35,1
12.416,35,0
4.4215,35,0
2.3593,35,0
1.6129,35,0
-7.5066,35,0
-3.3222,35,0
-16.482,35,1
-8.5152,35,1
-4.2523,35,1
1.6129,36,1
0.49572,36,1
5.9464,36,1
6.3092,36,1
1.7212,36,1
0.264,36,1
-4.0324,36,1
3.7729,36,0
5.7265,36,0
1.6129,36,1
4.5498,36,1
1.6129,36,0
2.3396,36,1
-1.8807,36,1
-7.8424,36,0
-12.014,36,0
1.4878,36,1
9.0354,36,0
1.6129,37,1
-7.6205,37,1
-5.8866,37,0
-1.0629,37,1
0.52058,37,0
-3.4089,37,1
0.94466,37,1
-8.4862,37,0
11.099,37,0
13.635,37,0
1.6129,37,0
9.8913,37,0
3.6737,37,0
5.2447,37,0
3.5461,37,0
6.6932,37,0
5.7223,37,0
0.15995,38,1
1.171,38,0
-18.168,38,0
-0.53876,38,0
-3.3258,38,1
-3.8948,38,1
7.3994,38,1
-6.7058,38,1
1.4332,38,0
-4.2871,38,0
2.5315,38,0
-3.256,38,1
-2.5899,38,1
-1.0128,38,1
1.6129,38,0
-0.74971,39,1
-10.346,39,0
0.81372,39,0
-0.49242,39,0
8.8421,39,0
-2.3892,39,1
12.269,39,0
-0.72614,39,0
-1.8228,39,0
-4.5184,39,0
5.2927,39,0
-6.3621,39,0
-5.8023,39,0
-11.997,39,0
-15.015,39,0
0.2341,39,1
-15.492,39,0
1.3518,40,1
3.3285,40,0
0.67697,40,1
1.6585,40,1
1.6559,40,1
3.8309,40,0
6.2964,40,0
1.1375,40,0
-0.66739,40,0
-2.7083,40,1
-6.2496,40,0
0.81566,40,1
3.4187,40,1
-0.72471,40,0
4.0969,40,1
3.5864,40,1
0.9767,41,1
-3.4665,41,1
-2.8324,41,1
-6.5455,41,0
5.4196,41,1
-0.42666,41,1
-0.69598,41,1
2.9022,41,1
9.3834,41,0
0.6384,41,0
-4.3201,41,1
0.39625,41,0
0.68509,41,1
3.1516,41,0
4.866,41,0
5.6116,41,0
1.6129,42,0
21.459,42,0
22.421,42,0
24.484,42,0
1.1599,42,0
-3.0882,42,0
-0.039328,42,0
-2.4218,42,0
-1.8238,42,0
2.1214,42,1
-1.8154,42,0
1.6793,42,0
1.7932,42,0
5.1008,42,0
3.3437,42,0
0.54448,42,0
-0.67438,43,1
0.7916,43,0
-2.539,43,0
0.2346,43,1
0.25478,43,0
-0.94205,43,0
-1.5299,43,0
1.6129,43,1
0.12242,43,1
-0.17098,43,1
-3.2804,43,1
-8.4171,43,0
1.6129,43,0
-2.101,43,0
1.2599,43,1
4.1597,43,1
13.63,44,0
-1.3346,44,0
9.1119,44,0
5.7489,44,0
-4.7197,44,0
0.072145,44,1
-0.19237,44,0
-2.8622,44,0
1.6129,44,0
7.5527,44,0
3.113,44,0
4.7216,44,0
8.1564,44,1
-5.1699,44,0
-9.1428,44,0
1.6129,44,0
-9.3338,44,1
0.2901,45,0
3.2579,45,0
5.0978,45,0
-5.2799,45,1
-9.6211,45,1
11.19,45,0
-6.0871,45,0
-3.132,45,0
-11.711,45,0
-12.242,45,0
1.6129,45,1
0.8048,45,0
1.8532,45,0
1.6129,45,1
1.6129,45,1
-4.9618,45,1
-2.1701,45,0
1.6129,45,1
-6.6945,45,1
9.6161,46,0
10.722,46,0
8.379,46,1
8.4865,46,1
-0.89567,46,1
5.0396,46,1
1.6129,46,1
8.1639,46,1
-7.3561,46,1
6.3904,46,1
-5.9166,46,0
-12.74,46,0
1.6129,46,1
-3.7711,46,0
1.6129,46,1
1.6129,46,0
-8.8349,46,0
-7.4427,46,0
1.6129,47,1
4.4709,47,0
-5.5723,47,1
-14.328,47,0
-18.909,47,1
-20.97,47,1
-20.421,47,1
-16.606,47,0
-3.4328,47,0
-13.426,47,0
-9.0762,47,0
-14.209,47,0
0.18546,47,1
1.6129,47,1
1.6129,47,1
0.33258,47,0
-14.027,47,1
-11.631,47,1
7.0364,48,1
4.9082,48,1
0.77221,48,1
0.98006,48,0
13.324,48,0
-0.18021,48,0
1.776,48,0
1.4545,48,0
1.6129,48,0
1.625,48,0
-2.0781,48,1
-1.5042,48,1
4.3099,48,1
5.1085,48,1
-6.7433,48,0
4.9493,48,0
8.5581,48,0
1.1127,49,0
2.8749,49,0
1.6129,49,1
-0.61338,49,0
5.0186,49,0
-3.5809,49,1
1.6129,49,0
5.2994,49,1
1.6129,49,0
-5.944,49,0
1.6129,49,0
2.0045,49,1
2.2693,49,1
1.6129,49,1
-17.106,49,1
-10.928,49,1
-8.6727,49,1
-6.296,50,1
8.4577,50,0
1.8868,50,1
3.1219,50,1
4.1928,50,1
7.1925,50,0
7.7453,50,0
-0.30662,50,0
3.9951,50,1
-8.3948,50,0
-6.6026,50,0
0.75658,50,0
-5.791,50,0
-15.755,50,0
1.6129,50,0
10.202,50,1
-9.9364,50,0
1.6129,50,0
-4.0012,51,1
1.6129,51,0
2.2308,51,1
-3.2185,51,0
3.4396,51,1
3.4666,51,1
13.148,51,1
-1.2879,51,1
1.6129,51,0
3.9046,51,0
2.4218,51,0
1.884,51,0
2.7889,51,0
4.7117,51,0
0.38822,51,0
12.356,52,1
-1.2245,52,0
1.8833,52,0
-0.2183,52,1
-1.3934,52,0
-2.7532,52,0
1.3552,52,1
-3.2339,52,1
1.8103,52,1
-2.6213,52,0
1.3813,52,0
5.5896,52,1
-4.5189,52,0
-4.0605,52,0
-3.4586,52,0
1.6129,53,1
6.5345,53,0
-0.45692,53,0
0.88554,53,0
1.4369,53,0
1.6129,53,0
0.35373,53,0
-2.7274,53,1
3.714,53,1
-3.514,53,1
4.7907,53,1
1.3,53,1
-0.67579,53,1
-10.816,53,0
-7.9041,53,1
3.3418,53,0
-2.5178,54,1
1.9912,54,0
5.6652,54,0
-1.1684,54,0
0.035375,54,0
-4.3875,54,0
1.6129,54,1
-0.28068,54,0
-4.8969,54,0
-4.178,54,0
-3.6752,54,0
-3.3549,54,0
-1.4422,54,0
6.7672,54,0
0.98792,54,0
2.5045,54,0
-6.5974,54,0
0.77414,55,1
1.6129,55,0
0.81003,55,0
-0.85381,55,0
4.8593,55,1
-6.5566,55,0
-2.1492,55,1
-4.0336,55,1
3.0095,55,0
-5.5826,55,0
-7.3075,55,0
-6.1936,55,0
-2.2082,55,0
1.6129,55,0
-19.083,55,0
-3.5572,55,0
10.832,56,0
-4.3896,56,0
-4.8729,56,1
2.1124,56,1
-1.0162,56,0
-3.9631,56,0
-0.26092,56,0
1.6129,56,1
3.4349,56,0
-1.8804,56,0
8.1059,56,0
2.5968,56,0
-3.4902,56,0
3.7849,56,0
2.7904,56,1
4.4706,56,1
3.1083,56,1
-3.0199,56,1
2.4751,57,0
-0.23725,57,0
-3.7704,57,0
6.0819,57,1
-6.1498,57,0
1.1829,57,1
-0.11883,57,0
-0.60743,57,0
1.714,57,1
1.0691,57,1
-2.1521,57,1
2.4111,57,1
1.6129,57,1
1.1888,57,0
2.9974,57,0
8.8299,57,0
1.6129,57,0
11.791,57,0
1.6129,58,1
-4.8036,58,1
-1.7036,58,1
1.9148,58,1
2.7605,58,1
0.95027,58,1
3.2329,58,0
6.1747,58,1
-1.987,58,1
1.6129,58,0
3.6875,58,1
-5.1856,58,1
-4.6609,58,1
0.66445,58,0
-1.4553,58,0
1.6129,58,0
0.58418,58,0
11.953,58,0
4.6689,59,1
0.70021,59,1
3.1622,59,0
1.7983,59,1
-1.5342,59,1
2.2648,59,1
-1.0176,59,1
-4.2073,59,1
2.837,59,0
-4.7559,59,0
4.1077,59,0
5.8014,59,1
-2.2754,59,1
6.5703,59,0
-13.59,59,0
9.3414,59,0
-1.0895,59,0
1.6129,59,0
14.052,60,0
2.807,60,1
3.0185,60,1
3.5469,60,1
1.6129,60,1
7.342,60,1
4.2711,60,1
7.1451,60,1
6.894,60,0
1.6952,60,1
7.0383,60,1
1.0398,60,0
2.115,60,1
3.4106,60,0
1.6129,60,0
1.4581,60,0
-8.2755,60,0
1.6129,61,0
4.3619,61,0
2.6089,61,0
-7.2842,61,0
-12.39,61,1
3.2996,61,1
-13.7,61,1
-13.173,61,1
-13.771,61,1
1.6129,61,1
1.6129,61,1
9.6759,61,1
4.856,61,1
3.6191,61,1
4.8651,61,1
14.874,61,1
6.5693,61,1
7.5272,61,1
3.471,61,1
-9.2494,61,1
1.6343,62,1
-7.8201,62,1
1.4311,62,1
2.7236,62,0
-2.8022,62,0
-5.1272,62,1
-4.4688,62,1
1.2035,62,1
0.58221,62,1
-6.7889,62,1
-4.4344,62,1
-13.616,62,1
-15.473,62,1
-16.053,62,1
-1.0937,62,1
0.34652,62,0
7.7118,63,1
9.8555,63,0
9.6011,63,0
7.0198,63,0
-4.2781,63,1
10.855,63,0
3.0124,63,1
3.0054,63,0
0.63256,63,0
1.678,63,0
1.2847,63,1
-2.609,63,0
-1.957,63,0
-7.1353,63,1
-4.3525,63,1
-8.6397,63,1
-6.3829,63,1
-5.5513,63,1
1.6129,63,1
1.6129,64,0
1.6129,64,0
7.8597,64,0
15.201,64,1
-6.2385,64,0
11.505,64,0
2.3586,64,1
11.266,64,0
8.3225,64,0
-2.8877,64,1
4.499,64,0
-3.1901,64,1
-2.8142,64,1
1.4586,64,1
-5.0464,64,0
-7.384,64,0
-2.5941,64,1
1.6129,64,0
-7.9047,64,1
1.6129,65,1
3.6773,65,0
1.6129,65,0
3.7761,65,0
4.0742,65,0
-0.60116,65,1
-3.9964,65,0
-5.0345,65,0
1.9192,65,0
-6.8125,65,0
3.7232,65,0
4.8825,65,1
7.9507,65,0
8.2191,65,0
-2.5128,65,0
-15.015,65,0
-13.626,65,1
-9.2897,65,0
-5.3993,65,1
1.6129,65,1
-4.9252,66,1
-7.246,66,0
-3.4873,66,0
-6.0291,66,1
-4.4563,66,0
-2.5706,66,0
-9.8308,66,1
-4.0008,66,0
-4.2743,66,1
0.56519,66,0
-3.7364,66,1
1.6129,66,0
-0.93323,66,1
12.346,66,1
-3.5303,66,1
1.5108,66,1
1.6129,67,0
-5.3916,67,1
1.5414,67,1
-7.4503,67,1
-3.9113,67,1
0.16985,67,1
2.0967,67,1
-6.501,67,1
-2.9536,67,1
-2.2438,67,1
-1.6242,67,1
0.52888,67,1
2.8886,67,1
-0.73412,67,1
1.6129,67,0
-3.0048,67,0
6.0199,67,0
1.5649,68,0
-0.74287,68,1
3.1451,68,0
-0.84473,68,0
1.6129,68,0
-1.3157,68,0
2.2357,68,1
-0.6901,68,0
1.6129,68,0
1.6129,68,0
-1.842,68,0
-1.8095,68,0
-0.0013947,68,0
9.2358,68,0
4.2199,68,0
0.35083,68,0
1.6129,69,1
1.166,69,1
1.2897,69,0
2.4174,69,1
0.4085,69,0
-0.27271,69,1
2.04,69,0
6.3284,69,0
-1.1805,69,0
1.6878,69,0
-1.3895,69,0
5.1239,69,0
7.1308,69,1
-2.5207,69,1
-12.778,69,1
1.6129,69,1
12.256,69,0
1.6129,70,1
0.072681,70,0
0.44621,70,0
5.298,70,0
1.6129,70,0
3.0951,70,0
0.68698,70,0
7.8564,70,0
1.1242,70,0
1.6129,70,0
-3.1202,70,1
-2.5267,70,0
0.49028,70,1
2.1389,70,0
1.2703,70,1
1.6129,70,0
-1.1095,70,0
-2.5308,70,0
-4.6572,70,0
-8.9595,71,1
-7.2114,71,1
4.5407,71,1
-9.1054,71,1
1.6129,71,0
1.605,71,1
4.018,71,1
0.72265,71,0
-4.6351,71,1
-12.357,71,0
4.6219,71,0
-3.7194,71,1
-15.487,71,0
-4.8833,71,1
-3.6451,71,1
1.6129,72,0
4.8447,72,0
2.0163,72,1
3.8472,72,0
-0.57592,72,1
-0.996,72,1
2.3035,72,0
-4.1677,72,0
-4.4893,72,0
3.1209,72,0
0.037172,72,1
-6.4325,72,1
2.2962,72,0
1.6129,72,0
-3.1064,72,0
1.6129,72,1
-11.067,72,0
-12.118,72,0
-12.33,72,0
-0.75361,72,0
-2.6194,73,0
-2.2174,73,0
-4.737,73,1
-4.1319,73,1
-3.6003,73,0
-7.0489,73,0
-2.3558,73,1
-1.1226,73,0
-1.3686,73,1
7.612,73,1
8.9258,73,1
-6.492,73,0
-5.6294,73,0
1.6129,73,0
-5.8131,73,0
-1.6151,73,1
3.7209,73,0
12.225,73,1
8.3358,74,1
-1.0229,74,1
2.4931,74,0
-2.5844,74,0
-0.40702,74,1
-2.8856,74,0
-1.7329,74,0
0.6751,74,0
1.6129,74,0
1.913,74,0
-10.815,74,0
-17.922,74,1
7.978,74,1
13.279,74,1
-17.501,74,1
-14.384,74,1
-4.7538,75,0
-0.025792,75,1
7.3917,75,1
-0.51064,75,1
3.4735,75,1
5.1445,75,1
3.5663,75,1
-3.5134,75,1
-2.6563,75,1
6.2377,75,1
5.1209,75,1
1.0829,75,1
11.174,75,1
1.6129,75,0
15.638,75,1
-2.9407,75,0
-3.9282,76,1
0.33757,76,1
0.98163,76,0
-0.48952,76,0
-0.52293,76,1
0.46598,76,1
1.3818,76,1
0.14095,76,1
1.8823,76,0
4.8952,76,1
2.6389,76,0
2.4359,76,0
4.6516,76,0
-3.9125,76,0
1.6129,76,0
-7.8319,76,0
1.6129,76,0
-0.25883,77,1
0.058256,77,1
2.5448,77,1
2.9101,77,1
-0.49953,77,1
-0.6694,77,1
1.6129,77,0
3.2152,77,1
10.262,77,1
7.1886,77,0
3.8075,77,0
2.7153,77,0
3.3296,77,0
0.63013,77,0
7.4403,77,0
6.0184,77,0
4.878,77,0
5.6103,77,0
1.6129,78,1
-1.3477,78,0
-9.2068,78,1
4.023,78,1
4.4423,78,0
-6.7861,78,0
-1.6776,78,1
9.0994,78,0
-8.4964,78,0
-9.1157,78,1
1.9082,78,1
-4.1654,78,0
-2.4135,78,0
1.6129,78,1
-9.7716,78,0
-13.285,78,1
-19.403,78,0
8.497,79,0
-1.0184,79,0
0.89472,79,0
0.30866,79,1
-3.7982,79,0
2.7638,79,0
4.2228,79,1
1.6005,79,0
-2.046,79,1
-4.0809,79,0
2.5335,79,0
-4.8119,79,0
-6.8186,79,1
-3.9898,79,1
5.3994,79,1
6.3422,79,1
0.57488,79,0
12.258,79,0
3.115,80,1
-0.36217,80,1
1.4441,80,1
-5.3882,80,1
1.6129,80,1
-6.5813,80,1
-6.2604,80,1
-7.3329,80,1
1.6129,80,1
-2.509,80,1
1.991,80,1
2.6195,80,1
0.26298,80,1
1.6129,80,1
1.6129,80,1
-0.22605,80,0
1.6129,80,0
3.6691,80,0
3.4509,80,0
1.6129,81,0
1.6129,81,0
-3.9684,81,0
1.3064,81,0
-1.7598,81,1
-7.3883,81,0
-2.2911,81,0
-0.49666,81,0
0.0080393,81,0
1.6129,81,1
-4.3259,81,0
1.6129,81,1
-2.3877,81,0
1.6129,81,0
1.4765,81,0
7.1008,81,0
1.6129,81,0
14.12,81,0
1.6129,81,0
9.6392,81,0
-2.8112,81,0
1.6129,81,0
1.6129,82,0
-5.2454,82,1
-5.6687,82,1
2.7327,82,0
0.57431,82,1
4.278,82,1
4.0077,82,1
4.6341,82,1
1.4095,82,1
1.944,82,0
4.8777,82,1
1.6129,82,0
-2.3984,82,1
-7.869,82,1
17.064,82,1
-11.614,82,1
-8.4258,83,1
1.8662,83,1
5.2614,83,1
-0.4513,83,1
-5.6656,83,1
-1.9728,83,1
-3.5108,83,0
-3.3594,83,0
0.20267,83,0
3.2968,83,1
5.0059,83,0
2.4649,83,0
-3.8599,83,1
0.20363,83,0
1.6129,83,1
-7.5946,83,1
0.80553,83,0
1.6129,84,1
-8.3842,84,0
-6.3474,84,1
2.5711,84,0
1.8207,84,1
4.5178,84,1
1.5158,84,1
1.6129,84,1
-1.0602,84,0
2.4946,84,0
-0.4771,84,0
-3.5825,84,1
-3.3254,84,1
5.2533,84,0
-1.2866,84,0
-7.8667,84,0
0.65253,84,1
7.0901,85,1
-4.67,85,0
-3.1411,85,0
1.1747,85,0
1.6129,85,0
-5.7526,85,0
3.7881,85,0
1.6129,85,0
2.5562,85,0
1.1488,85,0
-10.556,85,0
0.54292,85,0
-3.2128,85,0
3.3482,85,0
0.3006,85,0
-14.777,85,0
1.6129,85,0
-13.036,85,1
7.9881,85,1
8.4224,86,1
2.0687,86,0
-0.9292,86,0
-6.5335,86,0
-5.6847,86,0
0.67113,86,1
4.1496,86,0
-2.9766,86,0
-2.1675,86,0
-1.5799,86,1
3.3999,86,0
-4.2728,86,0
-4.3218,86,0
2.2153,86,0
5.7796,86,0
-2.9069,86,1
9.9115,86,0
4.8135,87,0
1.6129,87,0
-1.2071,87,1
-5.6779,87,1
-2.8238,87,1
1.253,87,0
2.0672,87,0
4.1026,87,1
-1.3702,87,0
