MB,MF,MFonMB,Unlikely,Crits,Choice,Subj
-2.6013,1.7593,-4.3819,-0.13607,1,1,12
2.1742,2.9918,-2.3819,-0.13607,1,1,12
-0.48563,-0.40821,-0.38191,3.8639,-1,1,12
2.3264,2.3104,-4.3819,-0.13607,1,1,12
-4.1172,1.1507,-3.3819,-0.13607,0,0,12
-2.0516,-1.9742,2.6181,-0.13607,1,0,12
-0.48563,-0.40821,-0.38191,-3.1361,-1,1,12
-2.85,-0.083082,-4.3819,-0.13607,0,0,12
0.87683,-0.66321,-4.3819,-0.13607,1,1,12
-0.38993,2.0483,-4.3819,-0.13607,0,0,12
0.95937,-5.0462,-4.3819,-0.13607,1,1,12
-0.48563,-0.40821,-0.38191,-3.1361,-1,1,12
-0.48563,-0.40821,-0.38191,-4.1361,-1,1,12
-0.60665,-1.1625,-3.3819,-0.13607,1,1,12
1.2144,1.2311,-4.3819,-0.13607,1,1,12
-0.11452,1.3235,-4.3819,-0.13607,0,1,12
1.7561,2.9357,4.6181,-0.13607,1,1,12
0.222,0.85948,2.6181,-0.13607,0,1,12
-0.60665,-0.37568,-3.3819,-0.13607,1,1,12
2.0644,2.1418,4.6181,-0.13607,0,0,12
-3.2673,0.30781,4.6181,-0.13607,1,0,12
2.8133,2.8907,2.6181,-0.13607,1,0,12
-0.77011,1.5846,4.6181,-0.13607,0,0,13
2.0644,2.1418,4.6181,-0.13607,1,1,13
-0.48563,-0.40821,-0.38191,3.8639,-1,1,13
-2.9421,0.46296,-2.3819,-0.13607,0,0,13
-0.48563,-0.40821,-0.38191,-4.1361,-1,1,13
0.95937,1.1004,-4.3819,-0.13607,1,1,13
-2.328,-1.9824,-3.3819,-0.13607,1,1,13
2.9144,0.30461,-4.3819,-0.13607,1,1,13
-0.48563,-0.40821,-0.38191,2.8639,-1,1,13
-1.2081,1.9399,-4.3819,-0.13607,1,1,13
-1.7311,2.2166,3.6181,-0.13607,0,0,13
3.1502,0.22929,2.6181,-0.13607,0,1,13
0.1285,-3.8082,4.6181,-0.13607,1,1,13
-0.48563,-0.40821,-0.38191,4.8639,-1,1,13
2.7055,-0.12129,-2.3819,-0.13607,1,1,13
2.0644,2.1418,4.6181,-0.13607,0,1,13
2.9144,1.0368,-4.3819,-0.13607,0,1,13
0.23687,0.31429,-4.3819,-0.13607,1,1,13
0.020124,4.22,-4.3819,-0.13607,1,1,13
-0.48563,-0.40821,-0.38191,-3.1361,-1,1,13
0.18215,-1.9764,2.6181,-0.13607,1,0,13
-0.48563,-0.40821,-0.38191,2.8639,-1,0,13
-0.48563,-0.40821,-0.38191,2.8639,-1,0,13
0.23687,-3.1637,3.6181,-0.13607,1,1,13
-3.0356,-1.6271,2.6181,-0.13607,0,0,13
0.23687,0.31429,-4.3819,-0.13607,1,1,13
0.8828,3.7461,-2.3819,-0.13607,1,1,13
-0.48563,-0.40821,-0.38191,4.8639,-1,1,14
0.13638,0.36427,3.6181,-0.13607,1,1,14
-0.48563,-0.40821,-0.38191,3.8639,-1,1,14
-1.3681,1.7593,-2.3819,-0.13607,0,0,14
-0.48563,-0.40821,-0.38191,3.8639,-1,0,14
0.07989,1.0995,4.6181,-0.13607,1,1,14
1.923,1.7981,2.6181,-0.13607,1,1,14
0.18967,-3.5816,-3.3819,-0.13607,1,1,14
-0.48563,-0.40821,-0.38191,-4.1361,-1,1,14
2.0644,2.1418,4.6181,-0.13607,1,1,14
-0.48563,-0.40821,-0.38191,2.8639,-1,1,14
-2.6565,-1.9742,0.61809,-0.13607,0,0,14
-0.48563,-0.40821,-0.38191,-2.1361,-1,1,14
-0.06145,-0.29983,3.6181,-0.13607,1,1,14
-0.48563,-0.40821,-0.38191,-4.1361,-1,1,14
1.8492,-0.015528,-3.3819,-0.13607,1,1,14
0.28955,1.6198,-3.3819,-0.13607,0,1,14
-1.4474,1.1801,2.6181,-0.13607,0,0,14
0.031697,-0.83493,4.6181,-0.13607,1,1,14
-0.79394,0.44179,-1.3819,-0.13607,1,1,14
2.6785,1.2373,2.6181,-0.13607,1,1,14
-0.8062,-3.0257,4.6181,-0.13607,0,0,14
1.0434,0.063543,4.6181,-0.13607,1,1,14
-0.53123,2.6624,4.6181,-0.13607,0,0,14
0.97961,-0.54241,4.6181,-0.13607,1,1,14
-0.48563,-0.40821,-0.38191,4.8639,-1,1,14
1.8029,4.5578,3.6181,-0.13607,1,1,14
1.3187,3.0038,-4.3819,-0.13607,1,1,14
-0.48563,-0.40821,-0.38191,4.8639,-1,0,15
6.5269,4.2483,-2.3819,-0.13607,1,1,15
-0.48563,-0.40821,-0.38191,-4.1361,-1,0,15
2.027,0.63581,-4.3819,-0.13607,0,0,15
-0.48563,-0.40821,-0.38191,4.8639,-1,0,15
0.1285,3.0193,2.6181,-0.13607,1,1,15
0.77555,-1.9658,-0.38191,-0.13607,1,1,15
1.7919,2.2093,-4.3819,-0.13607,1,0,15
1.127,1.2044,2.6181,-0.13607,1,1,15
-1.3594,-1.2582,3.6181,-0.13607,0,0,15
-1.2731,4.0473,4.6181,-0.13607,1,1,15
-0.48563,-0.40821,-0.38191,4.8639,-1,1,15
-2.5737,2.6291,4.6181,-0.13607,0,1,15
-0.20683,-2.5519,4.6181,-0.13607,1,1,15
-0.48563,-0.40821,-0.38191,4.8639,-1,0,15
-0.041921,0.035498,4.6181,-0.13607,1,1,15
-0.48563,-0.40821,-0.38191,2.8639,-1,1,15
-3.4139,1.3369,3.6181,-0.13607,0,0,15
4.6892,3.1229,3.6181,-0.13607,0,0,15
-1.3594,-0.47071,-2.3819,-0.13607,1,1,15
-0.48563,-0.40821,-0.38191,-2.1361,-1,1,15
2.0034,1.8868,2.6181,-0.13607,1,0,15
-0.48563,-0.40821,-0.38191,-0.13607,-1,1,15
-1.1689,-1.1928,-3.3819,-0.13607,0,1,15
0.15553,-1.9742,4.6181,-0.13607,1,1,15
-0.48563,-0.40821,-0.38191,-3.1361,-1,1,15
-0.48563,-0.40821,-0.38191,-2.1361,-1,0,15
-2.3863,-1.5982,-3.3819,-0.13607,1,1,15
-0.28228,-1.9097,3.6181,-0.13607,0,0,15
0.93293,0.30272,2.6181,-0.13607,1,1,15
-1.9624,-1.3699,2.6181,-0.13607,1,1,15
-0.48563,-0.40821,-0.38191,-4.1361,-1,0,16
0.73326,-3.1843,4.6181,-0.13607,1,0,16
-0.48563,-0.40821,-0.38191,-4.1361,-1,1,16
-0.48563,-0.40821,-0.38191,-0.13607,-1,0,16
-0.48563,-0.40821,-0.38191,-4.1361,-1,0,16
2.5174,-0.031058,2.6181,-0.13607,0,1,16
-4.5071,-5.8482,2.6181,-0.13607,1,1,16
-0.48563,-0.40821,-0.38191,-0.13607,-1,1,16
2.5254,2.1195,4.6181,-0.13607,1,1,16
0.35076,0.093822,-4.3819,-0.13607,1,0,16
-0.48563,-0.40821,-0.38191,-4.1361,-1,1,16
1.9369,0.92842,3.6181,-0.13607,1,1,16
-0.48563,-0.40821,-0.38191,4.8639,-1,0,16
0.57896,1.2293,3.6181,-0.13607,0,1,16
0.97256,1.4868,2.6181,-0.13607,1,0,16
-0.48563,-0.40821,-0.38191,2.8639,-1,1,16
2.1876,1.0368,4.6181,-0.13607,1,0,16
-3.0356,-1.0223,4.6181,-0.13607,0,1,16
-0.48563,-0.40821,-0.38191,4.8639,-1,1,16
-0.48563,-0.48246,3.6181,-0.13607,1,1,16
-0.48563,-0.40821,-0.38191,2.8639,-1,0,16
-1.1525,2.1268,3.6181,-0.13607,1,0,16
-0.013876,-3.0815,4.6181,-0.13607,0,0,16
-4.028,-3.0049,3.6181,-0.13607,1,0,16
-0.48563,-0.40821,-0.38191,4.8639,-1,0,16
-0.30433,0.44179,4.6181,-0.13607,1,0,16
-0.48563,-0.40821,-0.38191,4.8639,-1,1,16
-0.48563,-0.40821,-0.38191,-3.1361,-1,0,16
0.27074,2.6229,-4.3819,-0.13607,1,0,16
-2.0345,0.44179,4.6181,-0.13607,1,0,16
-0.48563,-0.40821,-0.38191,2.8639,-1,0,17
-0.94886,-2.1538,-4.3819,-0.13607,1,0,17
-1.1838,0.44179,-2.3819,-0.13607,0,1,17
-3.3756,2.7949,-4.3819,-0.13607,0,1,17
-0.48563,-0.40821,-0.38191,2.8639,-1,0,17
0.88091,-0.27423,-3.3819,-0.13607,1,1,17
-1.7467,-0.99883,4.6181,-0.13607,1,1,17
3.0462,0.64304,4.6181,-0.13607,1,1,17
-0.48563,-0.40821,-0.38191,3.8639,-1,1,17
2.7523,-0.86446,4.6181,-0.13607,1,1,17
-0.48563,-0.40821,-0.38191,-4.1361,-1,0,17
-0.48563,-0.40821,-0.38191,4.8639,-1,1,17
2.9234,2.9318,-3.3819,-0.13607,1,1,17
-0.48563,-0.40821,-0.38191,-4.1361,-1,0,17
-1.7139,-0.4734,3.6181,-0.13607,1,0,17
-0.48563,-0.40821,-0.38191,1.8639,-1,1,17
-0.48563,-0.40821,-0.38191,2.8639,-1,1,17
-0.48563,-0.40821,-0.38191,-2.1361,-1,0,17
2.0645,2.1418,2.6181,-0.13607,1,1,17
-1.2081,-3.0165,4.6181,-0.13607,1,0,17
-0.48563,-0.40821,-0.38191,-4.1361,-1,0,17
3.0793,-0.4082,-4.3819,-0.13607,1,1,17
-1.3227,-2.7032,-2.3819,-0.13607,0,0,17
1.8094,0.23295,-2.3819,-0.13607,1,1,17
2.0644,-0.74821,3.6181,-0.13607,0,1,17
0.025633,0.6167,3.6181,-0.13607,1,1,17
-2.3561,-2.4084,3.6181,-0.13607,1,1,17
3.2544,1.7275,3.6181,-0.13607,0,1,18
4.0043,4.0818,3.6181,-0.13607,1,0,18
-5.4516,-3.1388,4.6181,-0.13607,0,0,18
2.5664,1.9272,3.6181,-0.13607,0,1,18
-0.48563,-0.40821,-0.38191,0.86393,-1,0,18
-0.48563,-0.40821,-0.38191,-2.1361,-1,0,18
1.7426,1.4858,2.6181,-0.13607,1,1,18
-0.48563,-0.40821,-0.38191,-0.13607,-1,0,18
1.0803,-4.202,2.6181,-0.13607,1,1,18
-0.49297,-0.78646,4.6181,-0.13607,1,1,18
-1.7045,-2.9582,-3.3819,-0.13607,0,0,18
0.43375,-1.1158,-2.3819,-0.13607,1,1,18
-0.48563,-0.40821,-0.38191,2.8639,-1,1,18
-0.48563,-0.40821,-0.38191,-4.1361,-1,1,18
-0.48563,-0.40821,-0.38191,-1.1361,-1,1,18
1.2144,3.5103,4.6181,-0.13607,1,1,18
-1.3237,-2.7563,2.6181,-0.13607,0,0,18
1.6756,1.7518,-2.3819,-0.13607,1,1,18
1.3547,2.6093,-4.3819,-0.13607,0,1,18
0.33185,0.40926,4.6181,-0.13607,0,0,18
-0.48563,-0.40821,-0.38191,-4.1361,-1,0,18
0.36437,3.3318,2.6181,-0.13607,1,1,18
-0.86278,-3.5627,2.6181,-0.13607,1,1,18
-0.48563,-0.40821,-0.38191,-2.1361,-1,0,18
-2.9399,-0.87996,4.6181,-0.13607,1,1,18
-0.48563,-0.40821,-0.38191,-4.1361,-1,0,18
-0.22636,3.6059,-2.3819,-0.13607,1,1,18
0.68495,-1.4006,-4.3819,-0.13607,0,0,18
1.9435,0.67987,-4.3819,-0.13607,1,1,18
0.34525,0.42267,-1.3819,-0.13607,1,1,18
0.17036,0.24778,-3.3819,-0.13607,1,0,18
-0.48563,-0.40821,-0.38191,-4.1361,-1,1,19
3.7644,2.4818,4.6181,-0.13607,1,1,19
3.1269,3.8418,1.6181,-0.13607,1,0,19
0.31112,0.045182,2.6181,-0.13607,0,1,19
-0.48563,-0.40821,-0.38191,-4.1361,-1,1,19
-0.48563,-0.40821,-0.38191,4.8639,-1,1,19
1.7339,-0.28508,-3.3819,-0.13607,1,0,19
-2.3722,-2.3032,0.61809,-0.13607,1,0,19
3.0261,3.6132,-3.3819,-0.13607,1,0,19
2.3002,-1.3347,-4.3819,-0.13607,1,1,19
3.3024,3.2679,-3.3819,-0.13607,0,0,19
-0.8234,-0.4732,-3.3819,-0.13607,1,0,19
-2.0899,2.1612,-2.3819,-0.13607,0,1,19
1.2518,1.3574,-4.3819,-0.13607,0,1,19
-1.5624,3.0959,-2.3819,-0.13607,0,0,19
2.2084,-2.1257,-4.3819,-0.13607,1,0,19
-3.6768,-3.3438,-4.3819,-0.13607,0,0,19
-0.82031,1.3451,-3.3819,-0.13607,1,1,19
1.1725,-0.23779,-4.3819,-0.13607,0,0,19
-1.0998,0.34542,2.6181,-0.13607,0,1,19
-2.1311,1.8693,-3.3819,-0.13607,1,0,19
-1.284,-2.3788,2.6181,-0.13607,1,1,19
2.8607,0.034324,2.6181,-0.13607,1,0,19
-2.9421,-2.294,1.6181,-0.13607,1,1,19
