0,1,1,1
-3,1,1,1
-3,0,1,1
-4,0,1,1
4,1,1,1
-4,1,1,1
-4,1,1,1
5,1,1,1
5,0,0,1
5,1,1,1
-2,1,0,1
-3,0,1,1
-4,0,1,1
-4,1,0,1
4,0,1,1
-4,1,0,1
-2,0,0,1
3,1,1,1
5,1,1,1
5,0,0,1
-3,1,0,1
-4,1,0,1
0,1,1,3
5,1,1,3
4,0,0,3
5,1,0,3
4,1,1,3
5,1,0,3
-2,1,0,3
4,1,1,3
-2,1,0,3
4,1,1,3
-4,1,0,3
-2,1,1,3
4,1,1,3
-4,1,0,3
5,1,1,3
-4,0,0,4
-3,1,0,4
5,0,1,4
2,1,1,4
5,1,1,4
-4,1,0,4
4,1,1,4
4,0,0,4
-4,1,1,4
5,0,0,4
5,0,1,4
-2,1,0,4
-2,1,0,4
5,0,1,4
-2,0,0,4
3,1,1,4
-4,1,1,4
-4,1,0,4
5,1,1,4
-2,0,1,4
-2,1,0,4
-3,1,0,4
5,1,1,6
5,0,1,6
-4,1,1,6
-4,1,1,6
-4,1,1,6
5,1,1,6
3,0,0,6
-3,1,1,6
3,1,0,6
-4,0,1,6
-3,1,1,6
4,1,1,6
-3,1,1,6
4,0,1,6
-3,0,1,6
5,1,1,6
5,0,0,6
4,1,1,6
3,1,1,6
-4,0,1,7
3,1,1,7
3,0,1,7
4,1,0,7
5,1,1,7
-4,1,1,7
-2,0,0,7
-4,1,0,7
5,1,1,7
-4,0,0,7
-2,1,1,7
3,1,1,7
4,0,1,7
5,1,1,7
4,1,1,7
3,1,1,7
1,1,1,7
5,1,1,7
5,1,1,7
3,1,0,7
3,0,1,9
3,1,0,9
3,0,1,9
-4,0,1,9
3,0,0,9
3,1,1,9
-4,1,1,9
5,1,1,9
-2,1,1,9
3,0,1,9
-2,1,1,9
5,0,0,9
5,1,1,9
-4,0,1,9
-4,1,1,9
5,1,0,9
5,0,1,9
5,1,1,9
-4,0,0,9
-3,1,0,9
4,1,1,9
-4,1,1,9
-4,0,1,11
5,1,1,11
5,0,0,11
-2,0,1,11
5,0,0,11
-3,1,0,11
-2,1,0,11
5,1,1,11
4,0,1,11
1,1,0,11
3,1,0,11
4,0,1,11
5,1,0,11
5,1,1,11
3,0,0,11
4,1,1,11
-4,1,0,11
5,0,1,11
3,1,1,11
-4,1,0,11
4,1,1,11
-3,0,0,11
-3,1,0,11
5,0,0,13
5,1,1,13
-2,0,0,13
-4,1,1,13
-3,1,1,13
-4,1,1,13
-4,1,1,13
4,0,0,13
3,0,1,13
5,1,1,13
-2,1,1,13
5,0,1,13
-4,0,1,13
-4,1,1,13
-4,1,1,13
3,1,0,13
4,1,1,13
3,0,0,13
-4,1,1,13
-2,1,1,13
4,1,1,14
-2,0,0,14
5,1,1,14
3,1,1,14
-3,1,1,14
5,1,1,14
1,0,0,14
4,1,1,14
-3,1,1,14
-3,0,1,14
3,0,0,14
5,1,1,14
-1,1,1,14
3,1,1,14
5,0,0,14
5,1,1,14
5,0,0,14
5,1,1,14
4,1,1,14
-4,1,1,14
-2,1,1,15
-4,0,0,15
3,1,1,15
0,1,1,15
-4,1,0,15
3,1,1,15
4,0,0,15
5,1,1,15
5,0,1,15
5,1,1,15
5,1,1,15
4,0,0,15
4,0,0,15
-2,1,1,15
3,1,0,15
-3,0,1,15
5,1,1,15
-3,1,1,15
4,0,0,15
3,1,1,15
3,1,1,15
5,1,0,16
3,0,1,16
3,1,1,16
5,1,1,16
-4,1,0,16
4,1,1,16
4,0,1,16
3,1,0,16
5,1,0,16
5,0,1,16
4,1,1,16
4,1,0,16
5,0,0,16
4,1,0,16
5,1,0,16
-4,1,0,16
5,1,0,16
-4,1,0,17
-2,0,1,17
-4,0,1,17
-3,1,1,17
5,1,1,17
5,1,1,17
5,1,1,17
-3,1,1,17
4,1,0,17
3,1,1,17
5,1,0,17
-4,1,1,17
-2,0,0,17
-2,1,1,17
4,0,1,17
4,1,1,17
4,1,1,17
5,1,1,19
2,1,0,19
3,0,1,19
-3,1,0,19
1,1,0,19
-3,1,0,19
-4,1,1,19
-3,0,0,19
-3,1,0,19
-2,0,1,19
-4,0,1,19
-2,0,0,19
-4,1,0,19
-4,0,0,19
-3,1,1,19
-4,0,0,19
3,0,1,19
-3,1,0,19
3,1,1,19
3,1,0,19
2,1,1,19
5,1,1,19
5,1,0,19
5,1,1,19
-4,1,0,19
-3,1,1,20
1,1,0,20
5,0,1,20
5,1,0,20
-4,1,0,20
-4,1,1,20
-2,1,0,20
-3,0,1,20
-4,1,1,20
-2,0,1,20
-3,1,0,20
5,1,1,20
-4,1,1,20
5,1,0,20
5,0,0,20
5,1,0,20
-2,0,1,20
5,1,0,20
5,0,1,20
-4,1,0,20
5,1,1,20
4,0,0,21
-4,1,1,21
4,1,1,21
5,1,1,21
-2,1,1,21
3,1,0,21
4,0,0,21
5,0,1,21
5,1,1,21
4,1,1,21
5,1,1,21
5,1,1,21
-4,1,0,21
5,1,1,21
5,0,1,21
-4,1,0,21
-4,1,1,21
-2,1,1,21
-3,0,1,22
-4,1,1,22
-2,0,1,22
-4,0,0,22
-4,1,0,22
5,1,1,22
-4,1,1,22
-4,1,1,22
-4,0,0,22
4,0,0,22
3,1,1,22
4,1,1,22
-4,0,0,22
-4,1,0,22
-4,1,0,22
-3,1,0,22
-4,1,0,22
4,0,0,22
-3,1,1,22
-2,1,0,22
5,1,0,22
5,1,1,23
5,0,1,23
-4,0,0,23
-3,1,1,23
-2,1,0,23
4,1,1,23
5,0,0,23
5,1,1,23
5,1,0,23
5,0,1,23
5,1,1,23
5,0,0,23
-4,1,1,23
-3,1,1,23
-3,0,0,23
4,1,1,23
-3,0,1,23
-4,1,1,23
-3,0,1,23
-3,0,0,23
-3,1,1,23
5,1,1,23
3,1,0,23
-2,0,0,26
3,1,1,26
-4,1,1,26
-2,1,1,26
-3,1,1,26
3,0,0,26
4,1,1,26
-2,1,0,26
-4,0,1,26
-4,1,1,26
-2,0,1,26
4,1,1,26
3,1,1,26
-4,0,0,26
-4,1,1,26
-2,1,1,26
-4,0,0,26
4,1,1,26
-3,1,1,26
0,1,1,27
5,0,0,27
5,1,1,27
4,0,0,27
5,0,0,27
5,1,1,27
3,1,1,27
5,1,1,27
5,1,1,27
-4,0,1,27
-3,1,1,27
-2,1,1,27
-4,1,1,27
-4,1,1,27
-1,0,1,27
3,1,1,27
5,1,1,27
5,0,0,27
3,1,1,27
0,0,1,27
3,1,1,27
4,0,1,29
4,1,1,29
-2,0,1,29
-4,1,1,29
3,1,1,29
-3,1,0,29
-2,1,0,29
-4,0,1,29
4,1,1,29
3,0,0,29
5,0,1,29
5,1,1,29
5,1,1,29
3,1,1,29
-4,1,0,29
-4,0,0,29
5,1,0,29
4,0,0,29
-4,1,1,29
3,0,0,29
3,1,1,29
5,1,1,29
-3,0,0,30
-4,1,1,30
-4,0,0,30
-4,0,0,30
5,0,1,30
3,1,1,30
5,1,1,30
5,1,1,30
-4,1,1,30
1,1,1,30
5,0,0,30
5,1,1,30
5,1,1,30
-4,1,1,30
-2,0,1,30
-4,0,1,30
-4,1,1,30
-3,1,1,30
-4,1,1,30
-4,1,1,30
4,0,1,30
1,0,0,30
-4,1,1,30
-3,1,1,30
4,0,0,31
5,1,1,31
5,1,1,31
