"subject","datestamp","timestamp","version","Type","Goal","OptNum","Action","S2","Action2","Re","rt1","rt2","score","round","Crit","id"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:44:09","dayanSto_fmri_v1","1","0","9","0","0","0","0","1896","652","0","3","0","158966"
"A2L5QDGSMYUS7C_dg_v15","2015-10-12","22:44:10","dayanSto_fmri_v1","1","0","4","0","0","0","0","2183","1226","0","13","0","158967"
"A1CXMDUNE9A6VO_dg_v15","2015-10-12","22:44:14","dayanSto_fmri_v1","1","0","1","0","0","0","0","3735","1391","0","1","0","158968"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:44:15","dayanSto_fmri_v1","1","0","1","0","0","0","0","2032","558","0","4","0","158969"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:44:16","dayanSto_fmri_v1","1","0","1","0","2","-1","0","2997","5575","0","12","0","158970"
"A2L5QDGSMYUS7C_dg_v15","2015-10-12","22:44:17","dayanSto_fmri_v1","1","1","23","1","1","0","0","1401","1425","0","14","0","158971"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:44:21","dayanSto_fmri_v1","1","1","7","1","1","0","0","1527","584","0","5","0","158972"
"A2L5QDGSMYUS7C_dg_v15","2015-10-12","22:44:24","dayanSto_fmri_v1","1","0","2","0","0","0","0","1397","1229","0","15","0","158973"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:44:30","dayanSto_fmri_v1","1","0","10","0","2","-1","0","1402","8597","0","13","0","158974"
"A2L5QDGSMYUS7C_dg_v15","2015-10-12","22:44:30","dayanSto_fmri_v1","1","0","9","0","0","0","0","2117","1375","0","16","0","158975"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:44:33","dayanSto_fmri_v1","1","0","7","0","0","0","0","3650","995","0","6","0","158976"
"A2JJHLWZKVOPQQ_dg_v15","2015-10-12","22:44:37","dayanSto_fmri_v1","1","0","2","0","0","0","0","1686","1023","0","1","0","158977"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:44:37","dayanSto_fmri_v1","1","0","15","0","2","-1","0","3201","757","0","14","0","158978"
"A2L5QDGSMYUS7C_dg_v15","2015-10-12","22:44:38","dayanSto_fmri_v1","1","1","4","1","1","0","0","2483","1083","0","17","0","158979"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:44:40","dayanSto_fmri_v1","1","0","9","0","0","0","0","1716","702","0","7","0","158980"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:44:45","dayanSto_fmri_v1","1","0","23","0","0","0","0","1526","612","0","8","0","158981"
"A2L5QDGSMYUS7C_dg_v15","2015-10-12","22:44:46","dayanSto_fmri_v1","1","0","13","0","2","0","0","1859","2434","0","18","0","158982"
"A2JJHLWZKVOPQQ_dg_v15","2015-10-12","22:44:46","dayanSto_fmri_v1","1","1","8","1","1","0","0","2176","1568","0","2","0","158983"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:44:50","dayanSto_fmri_v1","1","0","7","0","2","-1","0","1818","6925","0","15","0","158984"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:44:50","dayanSto_fmri_v1","1","1","6","1","1","0","0","1256","482","0","9","0","158985"
"A2L5QDGSMYUS7C_dg_v15","2015-10-12","22:44:52","dayanSto_fmri_v1","1","0","9","0","2","0","0","1607","1105","0","19","0","158986"
"A2JJHLWZKVOPQQ_dg_v15","2015-10-12","22:44:53","dayanSto_fmri_v1","1","0","7","0","0","0","0","1422","1021","0","3","0","158987"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:44:55","dayanSto_fmri_v1","1","1","21","1","1","0","0","1337","475","0","10","0","158988"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:44:56","dayanSto_fmri_v1","1","1","1","1","1","-1","0","1433","877","0","16","0","158989"
"A2JJHLWZKVOPQQ_dg_v15","2015-10-12","22:45:00","dayanSto_fmri_v1","1","1","17","1","1","0","0","2417","1055","0","4","0","158990"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:45:01","dayanSto_fmri_v1","1","1","7","1","1","0","0","1429","391","0","11","0","158991"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:45:02","dayanSto_fmri_v1","1","0","12","0","0","-1","0","1709","1465","0","17","0","158992"
"A2L5QDGSMYUS7C_dg_v15","2015-10-12","22:45:03","dayanSto_fmri_v1","1","1","9","1","1","0","0","2258","5069","0","20","0","158993"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:45:06","dayanSto_fmri_v1","1","0","1","0","0","0","0","1044","407","0","12","0","158994"
"A2JJHLWZKVOPQQ_dg_v15","2015-10-12","22:45:07","dayanSto_fmri_v1","1","0","10","0","0","0","0","2320","1265","0","5","0","158995"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:45:10","dayanSto_fmri_v1","1","0","3","0","0","-1","0","3184","685","0","18","0","158996"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:45:11","dayanSto_fmri_v1","1","1","2","1","1","0","0","2303","470","0","13","0","158997"
"A2L5QDGSMYUS7C_dg_v15","2015-10-12","22:45:14","dayanSto_fmri_v1","1","1","12","0","0","0","0","5167","1400","0","21","0","158998"
"A2JJHLWZKVOPQQ_dg_v15","2015-10-12","22:45:14","dayanSto_fmri_v1","1","0","15","0","0","0","0","2444","1193","0","6","0","158999"
"A3NKA0NIM0TX5C_dg_v15","2015-10-12","22:45:15","dayanSto_fmri_v1","1","1","1","1","1","0","0","2689","1062","0","1","0","159000"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:45:15","dayanSto_fmri_v1","1","0","9","0","0","-1","0","1750","766","0","19","0","159001"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:45:18","dayanSto_fmri_v1","1","1","13","1","2","0","0","2320","1324","0","14","0","159002"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:45:21","dayanSto_fmri_v1","1","1","21","1","1","-1","0","1649","1025","0","20","0","159003"
"A2L5QDGSMYUS7C_dg_v15","2015-10-12","22:45:22","dayanSto_fmri_v1","1","0","16","0","0","0","0","1932","1936","0","22","0","159004"
"A2JJHLWZKVOPQQ_dg_v15","2015-10-12","22:45:23","dayanSto_fmri_v1","1","0","6","0","0","0","0","3847","1866","0","7","0","159005"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:45:24","dayanSto_fmri_v1","1","0","12","0","0","0","0","1240","480","0","15","0","159006"
"A3NKA0NIM0TX5C_dg_v15","2015-10-12","22:45:26","dayanSto_fmri_v1","1","1","8","1","1","0","0","2086","4386","0","2","0","159007"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:45:28","dayanSto_fmri_v1","1","1","1","1","1","-1","0","1813","756","0","21","0","159008"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:45:30","dayanSto_fmri_v1","1","0","3","0","0","0","0","1504","448","0","16","0","159009"
"A2L5QDGSMYUS7C_dg_v15","2015-10-12","22:45:30","dayanSto_fmri_v1","1","0","9","0","2","0","0","1946","2207","0","23","0","159010"
"A2JJHLWZKVOPQQ_dg_v15","2015-10-12","22:45:30","dayanSto_fmri_v1","1","1","11","1","1","0","0","2750","748","0","8","0","159011"
"AW5FP8MFB3F7X_dg_v15","2015-10-12","22:45:32","dayanSto_fmri_v1","1","1","4","1","1","0","0","2420","9250","0","1","0","159012"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:45:34","dayanSto_fmri_v1","1","0","15","0","0","-1","0","2332","685","0","22","0","159013"
"A1CXMDUNE9A6VO_dg_v15","2015-10-12","22:45:34","dayanSto_fmri_v1","1","0","21","0","0","0","0","3266","6906","0","2","0","159014"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:45:35","dayanSto_fmri_v1","1","1","6","1","2","0","0","1718","481","0","17","0","159015"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:45:40","dayanSto_fmri_v1","1","0","1","1","1","0","0","1308","397","0","18","0","159016"
"AW5FP8MFB3F7X_dg_v15","2015-10-12","22:45:41","dayanSto_fmri_v1","1","1","17","1","1","0","0","3454","979","0","2","0","159017"
"A2L5QDGSMYUS7C_dg_v15","2015-10-12","22:45:41","dayanSto_fmri_v1","1","0","16","0","0","0","0","3864","2829","0","24","0","159018"
"A2JJHLWZKVOPQQ_dg_v15","2015-10-12","22:45:45","dayanSto_fmri_v1","1","0","4","0","0","0","0","1698","8998","0","9","0","159019"
"AW5FP8MFB3F7X_dg_v15","2015-10-12","22:45:47","dayanSto_fmri_v1","1","1","10","1","1","0","0","1491","1090","0","3","0","159020"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:45:47","dayanSto_fmri_v1","1","0","4","0","2","0","0","1831","551","0","19","0","159021"
"A3NKA0NIM0TX5C_dg_v15","2015-10-12","22:45:49","dayanSto_fmri_v1","1","0","14","0","0","0","0","1269","16431","0","3","0","159022"
"A1CXMDUNE9A6VO_dg_v15","2015-10-12","22:45:51","dayanSto_fmri_v1","1","0","1","0","0","0","0","2547","1719","0","4","0","159023"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:45:52","dayanSto_fmri_v1","1","1","13","1","1","0","0","1502","518","0","20","0","159024"
"A2JJHLWZKVOPQQ_dg_v15","2015-10-12","22:45:52","dayanSto_fmri_v1","1","1","11","1","1","0","0","2446","1748","0","10","0","159025"
"A2L5QDGSMYUS7C_dg_v15","2015-10-12","22:45:52","dayanSto_fmri_v1","1","1","14","1","1","0","0","5589","1204","0","25","0","159026"
"AW5FP8MFB3F7X_dg_v15","2015-10-12","22:45:53","dayanSto_fmri_v1","1","1","5","1","1","0","0","1775","894","0","4","0","159027"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:45:58","dayanSto_fmri_v1","1","1","15","1","1","0","0","1519","352","0","21","0","159028"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:45:59","dayanSto_fmri_v1","1","1","4","1","1","-1","0","6989","14063","0","23","0","159029"
"AW5FP8MFB3F7X_dg_v15","2015-10-12","22:46:00","dayanSto_fmri_v1","1","1","6","1","1","0","0","2104","912","0","5","0","159030"
"A3IW9415ZOO0EX_dg_v15","2015-10-12","22:46:01","dayanSto_fmri_v1","1","1","6","1","1","0","0","2419","12499","0","1","0","159031"
"A1CXMDUNE9A6VO_dg_v15","2015-10-12","22:46:02","dayanSto_fmri_v1","1","1","14","1","1","0","0","4703","1718","0","5","0","159032"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:46:03","dayanSto_fmri_v1","1","1","8","1","1","0","0","1647","544","0","22","0","159033"
"AW5FP8MFB3F7X_dg_v15","2015-10-12","22:46:05","dayanSto_fmri_v1","1","1","5","1","1","0","0","1802","741","0","6","0","159034"
"A1P3Z24Y6GRNVA_dg_v15","2015-10-12","22:46:08","dayanSto_fmri_v1","1","1","17","-1","-1","-1","0","4485","1157","0","24","0","159035"
"A1PQ86G1H02JKP_dg_v15","2015-10-12","22:46:08","dayanSto_fmri_v1","1","1","4","1","2","0","0","981","445","0","23","0","159036"
"AW5FP8MFB3F7X_dg_v15","2015-10-12","22:46:12","dayanSto_fmri_v1","1","0","10","0","0","0","0","1382","1503","0","7","0","159037"
