5,1,0,1
1,1,0,1
-4,1,1,1
-3,1,1,1
-4,1,0,1
5,1,1,1
-3,1,1,1
4,1,1,1
1,1,1,1
5,1,1,1
4,1,1,1
5,1,1,1
3,1,1,1
-2,1,1,1
-2,1,0,1
-4,1,1,1
1,1,1,1
5,1,1,1
4,1,1,1
5,1,1,1
3,1,1,1
3,1,1,1
5,1,1,1
5,1,1,1
4,1,1,1
5,1,1,1
5,1,1,1
5,1,1,1
-4,1,1,1
5,1,0,2
0,1,1,2
4,1,1,2
-2,1,0,2
5,1,1,2
-4,1,1,2
4,1,1,2
-4,1,1,2
5,1,1,2
4,1,0,2
4,1,1,2
4,1,1,2
-4,1,1,2
-4,1,1,2
-2,1,1,2
3,1,1,2
5,1,1,2
-4,1,1,2
5,1,1,2
5,1,1,2
-3,1,0,2
-3,1,0,2
-3,1,1,2
4,1,1,2
3,1,1,2
5,1,1,2
-4,1,0,2
5,1,1,5
0,1,1,5
-2,1,0,5
5,1,1,5
5,1,1,5
5,1,0,5
-2,1,0,5
5,1,1,5
-4,1,1,5
5,1,0,5
5,1,1,5
4,1,1,5
-4,1,0,5
4,1,1,5
4,1,1,5
5,1,1,5
3,1,0,5
5,1,1,5
4,1,0,5
-2,1,1,5
-3,1,1,5
-2,1,0,5
-4,1,1,5
3,1,0,5
-3,1,0,5
-4,1,0,5
-4,1,0,5
-4,1,1,5
3,1,0,5
5,1,1,12
5,1,1,12
5,1,1,12
5,1,1,12
5,1,1,12
5,1,1,12
-3,1,0,12
-3,1,0,12
3,1,1,12
-4,1,1,12
5,1,1,12
5,1,1,12
5,1,1,12
5,1,1,12
4,1,1,12
2,1,1,12
4,1,1,12
4,1,1,12
5,1,1,12
3,1,1,12
5,1,1,12
-4,1,0,12
4,1,1,12
-2,1,0,12
4,1,1,12
-4,1,0,12
-4,1,0,12
4,1,1,12
-1,1,1,14
-3,1,1,14
5,1,1,14
5,1,1,14
-2,1,1,14
5,1,1,14
4,1,1,14
5,1,0,14
3,1,1,14
-3,1,1,14
-4,1,1,14
-4,1,1,14
-2,1,1,14
5,1,1,14
-4,1,1,14
-3,1,1,14
-4,1,1,14
5,1,1,14
4,1,1,14
5,1,1,14
5,1,1,14
3,1,1,14
5,1,1,14
5,1,1,14
4,1,1,14
-3,1,0,14
5,1,1,14
5,1,0,17
5,1,0,17
4,1,0,17
-4,1,1,17
-3,1,0,17
4,1,1,17
-4,1,1,17
4,1,1,17
3,1,0,17
-3,1,0,17
5,1,0,17
-2,1,0,17
5,1,0,17
4,1,0,17
-4,1,1,17
-4,1,1,17
3,1,0,17
-4,1,1,17
5,1,1,17
5,1,0,17
4,1,1,17
-4,1,0,17
-2,1,0,17
5,1,1,17
-3,1,1,17
3,1,1,17
-4,1,0,18
-4,1,1,18
3,1,0,18
-4,1,1,18
-4,1,1,18
4,1,1,18
5,1,1,18
-4,1,0,18
-3,1,1,18
-2,1,1,18
-4,1,1,18
-3,1,0,18
3,1,1,18
4,1,0,18
5,1,1,18
-2,1,1,18
-4,1,1,18
-4,1,1,18
3,1,1,18
-2,1,0,18
3,1,1,18
-4,1,0,18
-4,1,1,18
5,1,1,18
5,1,1,18
5,1,1,18
3,1,1,18
5,1,1,18
5,1,1,21
-2,1,1,21
-4,1,1,21
5,1,1,21
-4,1,0,21
-3,1,1,21
3,1,1,21
-3,1,1,21
3,1,1,21
3,1,1,21
3,1,1,21
-2,1,1,21
3,1,1,21
-3,1,1,21
-2,1,1,21
-4,1,1,21
-2,1,1,21
-2,1,1,21
-3,1,0,21
-4,1,1,21
1,1,1,21
3,1,1,21
4,1,1,21
-3,1,1,21
-4,1,1,21
4,1,1,21
5,1,1,21
5,1,1,21
-4,1,1,21
-3,1,0,21
-3,1,0,23
-2,1,1,23
1,1,1,23
5,1,1,23
-4,1,0,23
5,1,0,23
-3,1,1,23
3,1,0,23
5,1,1,23
4,1,1,23
-4,1,1,23
-4,1,1,23
5,1,1,23
3,1,1,23
-1,1,1,23
4,1,1,23
5,1,1,23
5,1,1,23
1,1,1,23
-2,1,1,23
5,1,1,23
5,1,1,23
5,1,1,23
-2,1,1,23
4,1,1,23
-4,1,1,23
5,1,1,23
5,1,1,23
5,1,1,23
4,1,1,23
-4,1,1,23
-4,1,1,24
-4,1,0,24
5,1,0,24
4,1,1,24
-4,1,0,24
-2,1,0,24
5,1,1,24
5,1,1,24
4,1,0,24
5,1,0,24
4,1,1,24
-4,1,1,24
4,1,0,24
-4,1,1,24
-4,1,1,24
-4,1,0,24
3,1,1,24
-2,1,1,24
3,1,0,24
5,1,0,24
-4,1,0,24
-2,1,1,24
-3,1,0,24
-4,1,0,24
5,1,1,24
-3,1,1,24
-4,1,1,25
3,1,1,25
-4,1,1,25
3,1,1,25
-4,1,1,25
-2,1,0,25
-4,1,0,25
-4,1,0,25
4,1,1,25
-2,1,0,25
4,1,1,25
4,1,1,25
3,1,1,25
3,1,1,25
4,1,1,25
4,1,1,25
-4,1,0,25
-4,1,1,25
4,1,1,25
3,1,1,25
5,1,1,25
4,1,1,25
5,1,1,25
3,1,1,25
-4,1,0,25
-4,1,1,25
5,1,1,25
-3,1,0,26
-4,1,0,26
-2,1,1,26
-3,1,0,26
-2,1,0,26
3,1,1,26
3,1,1,26
5,1,1,26
-4,1,1,26
-4,1,1,26
-2,1,0,26
3,1,1,26
-4,1,0,26
-3,1,1,26
2,1,1,26
3,1,0,26
5,1,1,26
5,1,1,26
5,1,1,26
5,1,1,26
5,1,1,26
-4,1,0,26
-3,1,1,26
5,1,1,26
4,1,0,26
5,1,1,26
-3,1,0,26
-4,1,0,26
4,1,1,26
5,1,0,27
-3,1,1,27
-4,1,1,27
5,1,1,27
3,1,1,27
-3,1,1,27
-2,1,1,27
-2,1,1,27
3,1,1,27
5,1,1,27
-4,1,0,27
3,1,1,27
5,1,1,27
5,1,1,27
-4,1,0,27
4,1,1,27
5,1,1,27
-2,1,1,27
5,1,1,27
5,1,1,27
3,1,1,27
3,1,1,27
4,1,1,27
4,1,1,27
4,1,1,27
5,1,1,27
5,1,1,27
5,1,1,27
4,1,1,28
-2,1,1,28
-2,1,1,28
-4,1,1,28
-2,1,1,28
2,1,1,28
4,1,1,28
-4,1,1,28
-3,1,1,28
-3,1,1,28
5,1,1,28
5,1,1,28
-2,1,1,28
3,1,1,28
