-5.0274,1,1
-6.0274,1,1
6.9726,1,1
6.9726,1,1
6.9726,1,1
1.9726,0,1
-3.0274,1,1
6.9726,1,1
3.9726,1,1
-3.0274,1,1
-9.0274,1,1
-7.0274,1,1
-3.0274,1,1
5.9726,0,1
1.9726,1,1
6.9726,1,1
6.9726,1,1
-8.0274,1,1
4.9726,1,1
-4.0274,1,1
-3.0274,1,1
-8.0274,1,1
4.9726,1,1
2.9726,1,1
6.9726,1,1
-5.0274,1,2
-8.0274,1,2
-9.0274,1,2
-9.0274,1,2
5.9726,1,2
5.9726,1,2
1.9726,1,2
-4.0274,0,2
-3.0274,1,2
-6.0274,1,2
-9.0274,1,2
2.9726,1,2
5.9726,1,2
-5.0274,1,2
-6.0274,0,2
3.9726,1,2
6.9726,1,2
6.9726,0,2
3.9726,0,2
-5.0274,0,2
-5.0274,0,2
3.9726,0,2
4.9726,1,2
-4.0274,0,2
-6.0274,1,2
-3.0274,1,3
1.9726,1,3
6.9726,1,3
6.9726,1,3
2.9726,1,3
3.9726,1,3
2.9726,1,3
4.9726,1,3
-4.0274,1,3
-8.0274,1,3
-8.0274,0,3
1.9726,1,3
-5.0274,1,3
-5.0274,1,3
-8.0274,1,3
2.9726,1,3
-6.0274,1,3
-7.0274,1,3
-9.0274,1,3
-3.0274,1,3
6.9726,1,3
-3.0274,1,3
-3.0274,1,3
6.9726,1,3
-3.0274,0,3
2.9726,1,4
-3.0274,1,4
-5.0274,1,4
5.9726,1,4
6.9726,1,4
6.9726,1,4
5.9726,1,4
6.9726,1,4
6.9726,1,4
-9.0274,0,4
-3.0274,1,4
-4.0274,1,4
-4.0274,1,4
-7.0274,0,4
3.9726,1,4
4.9726,1,4
6.9726,1,4
6.9726,1,4
3.9726,1,4
2.9726,1,4
2.9726,1,4
-3.0274,1,4
-3.0274,1,4
2.9726,1,4
4.9726,1,4
-9.0274,1,5
6.9726,0,5
6.9726,1,5
3.9726,1,5
-3.0274,1,5
-3.0274,1,5
5.9726,1,5
6.9726,1,5
5.9726,1,5
6.9726,1,5
5.9726,1,5
4.9726,1,5
5.9726,1,5
6.9726,0,5
5.9726,0,5
-4.0274,0,5
-3.0274,0,5
-8.0274,1,5
-5.0274,1,5
-3.0274,0,5
-4.0274,0,5
-3.0274,0,5
-3.0274,1,5
-5.0274,1,5
-8.0274,1,5
-8.0274,1,6
-4.0274,1,6
-8.0274,1,6
-7.0274,0,6
-5.0274,1,6
-5.0274,1,6
-9.0274,0,6
-4.0274,1,6
6.9726,1,6
3.9726,1,6
3.9726,1,6
6.9726,1,6
6.9726,1,6
1.9726,1,6
-8.0274,1,6
-9.0274,1,6
-7.0274,1,6
-4.0274,1,6
-9.0274,1,6
-9.0274,0,6
-9.0274,0,6
-7.0274,1,6
2.9726,1,6
2.9726,1,6
-3.0274,1,6
6.9726,0,7
1.9726,0,7
-5.0274,0,7
3.9726,1,7
2.9726,1,7
6.9726,1,7
6.9726,1,7
2.9726,1,7
3.9726,1,7
6.9726,1,7
2.9726,1,7
-7.0274,1,7
-9.0274,1,7
3.9726,0,7
-4.0274,1,7
1.9726,1,7
5.9726,1,7
5.9726,1,7
1.9726,1,7
2.9726,1,7
-5.0274,1,7
-7.0274,1,7
-6.0274,0,7
-6.0274,0,7
1.9726,0,7
-4.0274,0,8
2.9726,1,8
-4.0274,1,8
-9.0274,1,8
6.9726,0,8
6.9726,1,8
4.9726,1,8
2.9726,0,8
2.9726,1,8
-9.0274,1,8
-9.0274,1,8
-9.0274,1,8
-8.0274,1,8
-7.0274,1,8
6.9726,1,8
6.9726,1,8
-8.0274,1,8
-5.0274,1,8
1.9726,1,8
6.9726,1,8
1.9726,0,8
6.9726,1,8
6.9726,1,8
5.9726,1,8
6.9726,1,8
2.9726,1,9
3.9726,1,9
-5.0274,1,9
-3.0274,1,9
-5.0274,1,9
1.9726,1,9
6.9726,1,9
6.9726,1,9
5.9726,1,9
6.9726,1,9
6.9726,1,9
5.9726,1,9
5.9726,1,9
6.9726,1,9
6.9726,1,9
5.9726,1,9
2.9726,1,9
3.9726,1,9
-9.0274,0,9
-9.0274,1,9
-5.0274,1,9
-9.0274,1,9
-6.0274,1,9
-8.0274,1,9
-9.0274,1,9
-9.0274,0,10
3.9726,1,10
3.9726,1,10
-8.0274,1,10
-8.0274,0,10
-3.0274,1,10
6.9726,1,10
6.9726,1,10
6.9726,1,10
-4.0274,0,10
3.9726,1,10
-7.0274,1,10
5.9726,1,10
6.9726,1,10
6.9726,1,10
6.9726,1,10
6.9726,1,10
-4.0274,1,10
-9.0274,1,10
3.9726,1,10
-9.0274,1,10
-6.0274,1,10
-7.0274,1,10
-8.0274,1,10
-8.0274,0,10
1.9726,1,11
-4.0274,0,11
4.9726,1,11
5.9726,1,11
-8.0274,0,11
-7.0274,1,11
5.9726,1,11
6.9726,1,11
5.9726,1,11
5.9726,1,11
3.9726,1,11
5.9726,1,11
4.9726,1,11
4.9726,1,11
1.9726,1,11
5.9726,1,11
-3.0274,1,11
2.9726,1,11
-7.0274,1,11
-8.0274,1,11
6.9726,1,11
4.9726,1,11
2.9726,1,11
6.9726,1,11
6.9726,1,11
6.9726,0,12
3.9726,0,12
3.9726,1,12
2.9726,0,12
-4.0274,1,12
4.9726,0,12
6.9726,0,12
6.9726,0,12
-9.0274,1,12
-3.0274,1,12
-9.0274,1,12
6.9726,1,12
3.9726,1,12
-3.0274,1,12
1.9726,0,12
1.9726,1,12
-8.0274,1,12
-6.0274,1,12
-9.0274,1,12
-7.0274,1,12
-5.0274,1,12
4.9726,1,12
6.9726,1,12
5.9726,1,12
4.9726,1,12
6.9726,1,13
5.9726,1,13
-3.0274,0,13
-6.0274,1,13
-4.0274,1,13
-8.0274,1,13
5.9726,0,13
6.9726,1,13
6.9726,0,13
5.9726,1,13
5.9726,1,13
3.9726,1,13
6.9726,1,13
6.9726,1,13
4.9726,1,13
-8.0274,1,13
-6.0274,1,13
-6.0274,1,13
-9.0274,1,13
-5.0274,1,13
-9.0274,1,13
2.9726,1,13
-7.0274,1,13
-4.0274,1,13
-9.0274,0,13
-5.0274,1,14
-9.0274,1,14
1.9726,1,14
-8.0274,1,14
5.9726,1,14
-9.0274,1,14
4.9726,1,14
5.9726,1,14
-5.0274,0,14
6.9726,0,14
5.9726,1,14
6.9726,1,14
3.9726,1,14
6.9726,1,14
6.9726,0,14
6.9726,0,14
5.9726,0,14
5.9726,1,14
2.9726,1,14
6.9726,0,14
6.9726,0,14
6.9726,1,14
6.9726,1,14
6.9726,1,14
6.9726,1,14
-5.0274,1,15
-7.0274,1,15
2.9726,0,15
2.9726,1,15
2.9726,1,15
2.9726,1,15
-3.0274,0,15
-4.0274,1,15
-9.0274,1,15
-9.0274,1,15
1.9726,1,15
-6.0274,1,15
4.9726,1,15
1.9726,1,15
2.9726,1,15
6.9726,1,15
1.9726,0,15
6.9726,1,15
5.9726,1,15
1.9726,1,15
-9.0274,1,15
