3,1,1,0
5,1,1,0
-4,1,1,0
-3,1,1,0
-4,1,1,0
5,1,1,0
-4,1,1,0
-4,0,1,0
-4,1,1,0
-4,1,1,0
5,1,1,0
4,0,1,0
5,1,1,0
4,0,1,0
-4,0,1,0
-4,0,1,0
-4,0,1,0
3,1,1,0
-4,0,1,0
-4,0,1,0
3,1,1,0
3,1,1,0
-2,1,1,0
-4,1,1,0
-4,1,1,0
3,1,2,0
5,0,2,0
-4,1,2,0
-4,1,2,0
-4,1,2,0
4,0,2,0
5,1,2,0
5,1,2,0
4,1,2,0
5,1,2,0
5,0,2,0
-3,1,2,0
-4,0,2,0
5,1,2,0
-4,1,2,0
-3,0,2,0
-2,1,2,0
5,0,2,0
-4,0,3,0
-3,0,3,0
-4,0,3,0
-4,0,3,0
-4,1,3,0
-4,1,3,0
-3,1,3,0
3,1,3,0
5,1,3,0
-4,1,3,0
-4,1,3,0
-2,1,3,0
-4,1,3,0
-2,1,3,0
4,1,3,0
-4,1,3,0
4,1,3,0
-4,1,3,0
3,1,3,0
5,1,3,0
-3,1,3,0
-3,1,3,0
-4,1,3,0
-2,1,3,0
-2,1,3,0
2,1,3,0
-3,0,4,0
-4,1,4,0
-2,1,4,0
5,1,4,0
-4,0,4,0
-4,0,4,0
-4,1,4,0
4,1,4,0
-4,0,4,0
-2,1,4,0
-2,0,4,0
5,1,4,0
4,1,4,0
-3,1,4,0
-4,1,4,0
-4,1,4,0
5,1,4,0
-4,1,4,0
-4,1,4,0
-3,1,4,0
-3,1,4,0
-2,0,4,0
3,1,4,0
5,1,4,0
4,0,5,0
5,1,5,0
5,0,5,0
5,1,5,0
-3,1,5,0
-4,1,5,0
-3,0,5,0
5,0,5,0
-2,1,5,0
-4,1,5,0
-4,1,5,0
-4,1,5,0
5,0,5,0
5,1,5,0
-4,1,5,0
3,1,5,0
4,0,5,0
4,0,5,0
-2,0,5,0
-4,1,5,0
-4,1,5,0
-2,1,5,0
3,1,5,0
5,1,5,0
5,1,5,0
-2,1,5,0
5,0,6,0
5,0,6,0
5,1,6,0
5,0,6,0
-4,1,6,0
5,0,6,0
-4,0,6,0
-4,0,6,0
3,1,6,0
5,0,6,0
3,1,6,0
-2,0,6,0
3,1,6,0
-4,0,6,0
3,0,6,0
5,1,6,0
5,0,6,0
4,0,6,0
5,1,6,0
-3,1,6,0
-4,0,6,0
-4,0,6,0
-4,0,6,0
3,0,6,0
-4,1,6,0
-2,0,6,0
-4,0,7,0
-4,1,7,0
-3,1,7,0
-2,1,7,0
-4,0,7,0
-4,0,7,0
-4,1,7,0
-2,1,7,0
-3,1,7,0
5,1,7,0
3,1,7,0
5,0,7,0
5,1,7,0
-4,0,7,0
-4,1,7,0
-4,1,7,0
-2,1,7,0
5,0,7,0
5,0,7,0
5,1,7,0
5,1,7,0
5,1,7,0
4,1,7,0
5,1,7,0
5,1,7,0
-2,0,7,0
-4,0,8,0
-4,0,8,0
-4,0,8,0
-3,1,8,0
5,1,8,0
5,1,8,0
5,1,8,0
4,1,8,0
-4,0,8,0
-3,0,8,0
5,1,8,0
5,1,8,0
-4,1,8,0
-2,1,8,0
-4,0,8,0
-2,0,8,0
3,0,8,0
-4,1,8,0
5,1,8,0
-2,0,8,0
-4,0,8,0
5,1,8,0
5,1,8,0
5,1,8,0
3,1,8,0
5,1,8,0
4,1,9,0
5,1,9,0
3,1,9,0
-4,1,9,0
-2,1,9,0
-3,0,9,0
-4,1,9,0
-4,0,9,0
-3,1,9,0
3,1,9,0
5,1,9,0
-3,1,9,0
5,1,9,0
4,0,9,0
-4,0,9,0
4,1,9,0
-2,1,9,0
5,1,9,0
4,1,9,0
5,1,9,0
5,1,9,0
4,1,9,0
5,1,9,0
-2,1,9,0
4,1,9,0
-4,0,9,0
5,1,10,0
-4,1,10,0
4,1,10,0
3,1,10,0
-4,1,10,0
3,1,10,0
-4,0,10,0
-4,1,10,0
-4,1,10,0
-4,0,10,0
-2,1,10,0
-4,1,10,0
-4,1,10,0
-4,0,10,0
-4,1,10,0
-3,0,10,0
-4,1,10,0
-4,1,10,0
3,1,10,0
3,1,10,0
5,1,10,0
3,1,10,0
-3,1,10,0
5,0,11,0
3,1,11,0
4,0,11,0
5,1,11,0
5,1,11,0
3,1,11,0
5,1,11,0
-2,1,11,0
4,1,11,0
5,1,11,0
5,1,11,0
-3,0,11,0
4,1,11,0
5,1,11,0
5,1,11,0
3,1,11,0
-4,1,11,0
-4,1,11,0
-3,1,11,0
-4,0,11,0
-4,0,11,0
5,1,11,0
-4,0,11,0
-4,0,11,0
-4,0,11,0
5,1,11,0
5,1,12,0
-3,1,12,0
-4,1,12,0
-3,0,12,0
5,0,12,0
-3,0,12,0
-4,0,12,0
3,1,12,0
3,1,12,0
-4,0,12,0
4,1,12,0
5,0,12,0
-2,0,12,0
5,1,12,0
-4,0,12,0
3,1,12,0
-3,1,13,0
5,1,13,0
5,1,13,0
5,1,13,0
5,1,13,0
4,1,13,0
-3,1,13,0
-3,1,13,0
-4,1,13,0
5,1,13,0
-4,1,13,0
5,1,13,0
5,1,13,0
5,1,13,0
3,1,13,0
-4,1,13,0
-4,1,13,0
-3,1,13,0
-3,0,13,0
-4,0,13,0
4,1,13,0
4,1,13,0
4,1,13,0
5,0,13,0
-4,0,13,0
-2,0,13,0
5,1,14,0
5,1,14,0
4,1,14,0
5,1,14,0
5,0,14,0
5,0,14,0
-3,0,14,0
5,0,14,0
-3,1,14,0
5,1,14,0
4,1,14,0
-4,1,14,0
5,1,14,0
5,1,14,0
3,0,14,0
-3,1,14,0
-4,0,14,0
-4,0,14,0
3,1,14,0
-4,1,14,0
-4,1,14,0
5,1,14,0
5,1,14,0
4,1,14,0
3,1,14,0
-4,0,14,0
5,1,15,0
3,1,15,0
4,1,15,0
-3,0,15,0
-4,1,15,0
-4,1,15,0
-4,0,15,0
-3,1,15,0
-4,1,15,0
-4,1,15,0
4,1,15,0
-3,1,15,0
-4,1,15,0
-4,1,15,0
5,1,15,0
-4,0,15,0
-3,0,15,0
4,1,15,0
-3,1,15,0
4,1,15,0
-3,1,15,0
-4,0,15,0
-4,0,15,0
-4,1,15,0
-4,1,15,0
4,1,15,0
5,1,16,0
5,1,16,0
-3,1,16,0
5,0,16,0
-2,0,16,0
-3,1,16,0
3,1,16,0
4,1,16,0
4,1,16,0
5,1,16,0
5,0,16,0
-4,1,16,0
-4,1,16,0
-4,1,16,0
-4,1,16,0
5,0,16,0
-4,1,16,0
-4,0,16,0
3,0,16,0
5,1,16,0
4,1,16,0
3,1,16,0
4,1,16,0
4,1,16,0
-3,1,16,0
-4,1,17,0
-4,1,17,0
5,0,17,0
5,0,17,0
5,1,17,0
-2,1,17,0
5,1,17,0
5,0,17,0
5,1,17,0
4,1,17,0
-4,0,17,0
5,1,17,0
5,1,17,0
5,1,17,0
-4,1,17,0
5,1,17,0
5,1,17,0
5,1,17,0
-3,1,17,0
-4,1,17,0
4,1,17,0
5,1,17,0
5,1,17,0
5,1,17,0
-4,1,17,0
3,1,17,0
-3,1,18,0
-2,0,18,0
-4,1,18,0
-4,1,18,0
3,1,18,0
-4,0,18,0
5,1,18,0
4,1,18,0
3,1,18,0
-3,1,18,0
3,1,18,0
5,1,18,0
5,1,18,0
5,1,18,0
5,0,18,0
-3,0,18,0
3,1,18,0
5,1,18,0
-4,1,18,0
-3,1,18,0
5,0,18,0
3,0,18,0
-4,0,18,0
-4,1,18,0
5,1,18,0
-4,1,19,0
-4,0,19,0
-4,1,19,0
4,1,19,0
-2,0,19,0
4,1,19,0
-3,1,19,0
-4,1,19,0
-3,1,19,0
4,0,19,0
-4,0,19,0
5,1,19,0
5,1,19,0
-4,0,19,0
-4,0,19,0
4,1,19,0
5,0,19,0
3,0,19,0
-4,1,19,0
-4,0,19,0
4,0,19,0
5,0,19,0
5,0,19,0
4,0,19,0
-4,0,19,0
5,0,20,0
4,1,20,0
3,1,20,0
5,1,20,0
5,1,20,0
4,1,20,0
-4,1,20,0
3,1,20,0
-3,1,20,0
3,1,20,0
4,1,20,0
-3,1,20,0
-4,0,20,0
-4,1,20,0
-4,1,20,0
5,1,20,0
5,0,20,0
5,0,20,0
-4,0,20,0
-4,0,20,0
-3,0,20,0
-4,1,20,0
-3,1,20,0
4,1,20,0
-4,1,20,0
-2,1,20,0
-4,1,22,0
-4,1,22,0
3,1,22,0
-2,1,22,0
0,0,22,0
-4,1,22,0
-4,1,22,0
3,1,22,0
5,1,22,0
5,1,22,0
5,1,22,0
-4,1,22,0
-4,1,22,0
-4,1,22,0
3,1,22,0
-2,1,22,0
-2,1,22,0
-3,0,22,0
-3,1,22,0
-3,1,22,0
5,1,22,0
-4,1,22,0
-3,1,22,0
-2,1,22,0
4,1,22,0
-3,1,23,0
-4,0,23,0
5,0,23,0
3,1,23,0
-4,0,23,0
-3,1,23,0
-4,1,23,0
-4,1,23,0
-3,1,23,0
5,1,23,0
5,0,23,0
-2,1,23,0
-4,1,23,0
-4,1,23,0
-4,1,23,0
5,1,23,0
3,1,23,0
-2,1,23,0
5,0,23,0
5,1,23,0
-3,1,23,0
4,0,23,0
5,1,23,0
5,1,23,0
5,0,23,0
-4,1,23,0
-4,1,24,0
4,1,24,0
5,1,24,0
5,0,24,0
3,1,24,0
-4,1,24,0
-4,1,24,0
-4,1,24,0
-2,1,24,0
4,1,24,0
5,1,24,0
5,1,24,0
-4,1,24,0
-4,1,24,0
-3,1,24,0
-3,1,24,0
4,1,24,0
3,1,24,0
-4,1,24,0
5,1,24,0
-3,0,24,0
5,1,24,0
5,1,24,0
4,1,24,0
3,0,24,0
5,0,24,0
3,1,25,0
-4,1,25,0
-4,0,25,0
3,1,25,0
-4,0,25,0
3,1,25,0
3,1,25,0
-3,0,25,0
5,1,25,0
-2,1,25,0
3,1,25,0
-4,1,25,0
4,1,25,0
-4,0,25,0
-2,0,25,0
-2,1,25,0
-3,0,25,0
3,1,25,0
-4,1,25,0
-3,1,25,0
5,1,25,0
5,1,25,0
-3,0,25,0
-3,0,25,0
-4,1,25,0
4,1,25,0
4,0,26,0
-4,0,26,0
-3,0,26,0
-4,1,26,0
-3,1,26,0
-2,0,26,0
-3,1,26,0
-4,1,26,0
-2,0,26,0
5,1,26,0
3,1,26,0
4,1,26,0
4,1,26,0
-3,0,26,0
3,0,26,0
-2,1,26,0
-3,0,26,0
-3,1,26,0
-4,1,26,0
-3,1,26,0
3,0,26,0
-4,1,26,0
5,1,26,0
5,1,26,0
5,1,26,0
-4,0,26,0
