MFonMB_X,Subj,Choice
0,96,1
1,96,0
1,96,1
1,96,0
1,96,0
1,96,0
0,96,0
0,96,0
1,96,1
0,96,0
1,96,1
1,96,0
0,97,0
1,97,0
1,97,0
1,97,0
1,97,0
1,97,0
0,97,0
0,97,1
1,97,0
1,97,0
0,97,0
1,97,0
1,97,0
1,97,0
0,100,1
0,100,0
0,100,0
1,100,1
0,100,1
1,100,1
1,100,0
0,100,0
0,100,0
1,100,0
0,100,1
0,101,1
0,101,1
1,101,0
0,101,1
1,101,0
1,101,1
1,101,1
0,101,0
1,101,1
1,101,0
1,101,1
1,101,1
1,101,1
1,106,1
1,106,1
0,106,0
0,106,1
1,106,0
1,106,0
1,106,1
0,106,0
0,106,1
1,106,0
0,106,0
0,106,1
0,109,1
1,109,1
1,109,0
1,109,1
1,109,0
1,109,1
0,109,0
0,109,1
0,109,1
1,109,0
1,109,0
0,109,0
1,109,0
1,109,1
1,122,0
0,122,1
0,122,1
1,122,0
0,122,1
1,122,0
1,122,1
1,122,1
1,122,0
1,122,1
0,122,0
1,122,0
0,122,0
0,126,0
1,126,0
1,126,1
0,126,1
0,126,1
1,126,1
0,126,1
1,126,1
1,126,1
0,126,1
1,126,1
1,126,1
1,126,1
1,131,1
0,131,1
0,131,0
0,131,0
1,131,1
0,131,1
0,131,0
0,131,1
0,131,1
1,131,0
1,131,1
0,131,1
0,131,0
1,131,1
0,132,1
0,132,0
1,132,0
0,132,1
1,132,0
1,132,1
0,132,0
1,132,0
0,132,0
1,132,0
1,132,0
1,132,1
1,132,1
1,132,1
1,136,0
0,136,0
1,136,1
1,136,1
1,136,0
1,136,1
0,136,1
0,136,0
1,136,0
1,136,0
1,136,1
1,136,0
1,136,0
1,136,1
0,137,1
0,137,0
1,137,1
1,137,0
0,137,0
0,137,0
0,137,1
1,137,1
1,137,0
0,137,1
0,137,0
0,137,0
0,137,0
0,137,0
1,139,1
1,139,1
0,139,1
1,139,1
1,139,0
0,139,0
1,139,0
1,139,0
1,139,0
1,139,0
1,139,1
1,139,0
0,146,0
0,146,0
0,146,0
1,146,1
0,146,0
1,146,1
0,146,0
1,146,1
0,146,1
1,146,0
1,146,0
0,146,0
0,146,1
1,147,1
1,147,0
1,147,1
1,147,1
1,147,1
1,147,1
1,147,0
0,147,0
1,147,0
1,147,1
1,147,0
0,147,0
0,147,0
0,149,0
0,149,1
0,149,1
0,149,1
0,149,1
0,149,1
0,149,0
1,149,1
1,149,0
1,149,0
0,149,1
0,149,1
1,149,0
1,149,1
1,149,1
1,149,1
1,165,1
1,165,0
0,165,1
1,165,1
0,165,1
1,165,1
0,165,0
0,165,1
0,165,1
0,165,1
0,165,1
1,165,0
1,165,1
1,168,0
0,168,0
0,168,0
0,168,1
0,168,1
0,168,0
0,168,0
1,168,0
0,168,0
0,168,0
1,168,1
1,172,1
0,172,1
0,172,0
1,172,0
1,172,1
1,172,1
0,172,0
0,172,0
1,172,0
1,172,0
1,172,0
1,172,1
1,172,0
1,180,0
1,180,0
0,180,0
0,180,1
0,180,0
1,180,0
0,180,0
1,180,1
0,180,1
0,180,1
1,180,0
1,180,0
1,180,1
1,184,0
0,184,0
0,184,0
1,184,0
1,184,1
0,184,0
1,184,1
1,184,0
1,184,0
1,184,1
1,184,1
1,184,0
1,185,1
1,185,1
1,185,1
0,185,1
1,185,0
1,185,0
1,185,1
0,185,1
1,185,1
1,185,1
1,185,1
1,188,1
1,188,0
1,188,0
1,188,1
0,188,0
1,188,1
1,188,0
0,188,1
1,188,1
0,188,1
1,188,0
1,188,0
1,188,1
1,188,0
1,188,1
1,190,1
1,190,1
0,190,0
1,190,0
1,190,0
1,190,1
1,190,1
0,190,1
1,190,1
1,190,1
0,190,1
0,190,1
0,190,1
1,190,0
1,190,1
0,191,1
1,191,1
0,191,0
1,191,0
1,191,1
0,191,1
0,191,1
1,191,1
0,191,1
0,191,1
1,191,1
0,191,1
0,195,0
0,195,0
1,195,0
0,195,0
0,195,0
0,195,0
0,195,1
1,195,1
0,195,0
0,195,0
1,195,0
0,195,0
0,195,1
1,198,0
1,198,1
0,198,1
0,198,1
1,198,0
1,198,1
1,198,0
0,198,1
1,198,0
0,198,0
0,198,1
0,198,1
1,198,1
0,202,0
0,202,0
