id,datestamp,timestamp,version,Type,Goal,OptNum,Action,S2,Re,rt1,rt2,score,round
0000_dg_v15,3/15/14,10:27:32,dde_game_v15,2,2,1,1,1,3,5852,1007,0,57
0000_dg_v15,3/15/14,10:27:42,dde_game_v15,2,2,7,5,5,0,4397,1142,0,58
0000_dg_v15,3/15/14,10:27:52,dde_game_v15,1,2,9,3,4,4,4229,2071,0,59
0000_dg_v15,3/15/14,10:28:05,dde_game_v15,1,2,4,1,4,5,5382,623,0,60
0000_dg_v15,3/15/14,10:28:12,dde_game_v15,1,2,2,1,3,4,2033,567,0,61
0000_dg_v15,3/15/14,10:28:20,dde_game_v15,1,2,9,3,3,3,4236,558,0,62
0000_dg_v15,3/15/14,10:28:28,dde_game_v15,2,2,1,1,1,2,4181,559,0,63
0000_dg_v15,3/15/14,10:28:57,dde_game_v15,2,2,5,2,2,1,19878,807,0,64
0000_dg_v15,3/15/14,10:29:04,dde_game_v15,2,2,4,1,1,1,1786,791,0,65
0000_dg_v15,3/15/14,10:29:15,dde_game_v15,1,2,7,2,2,-4,6116,583,0,66
0000_dg_v15,3/15/14,10:29:21,dde_game_v15,2,2,3,4,4,2,1037,719,0,67
0000_dg_v15,3/15/14,10:29:29,dde_game_v15,1,2,9,3,3,2,1748,623,0,68
0000_dg_v15,3/15/14,10:29:38,dde_game_v15,1,2,5,3,3,3,1052,527,0,69
0000_dg_v15,3/15/14,10:29:43,dde_game_v15,1,2,5,2,2,-5,1037,591,0,70
0000_dg_v15,3/15/14,10:29:48,dde_game_v15,2,2,3,1,1,-1,1228,647,0,71
0000_dg_v15,3/15/14,10:29:54,dde_game_v15,2,2,9,5,5,-1,1370,662,0,72
0000_dg_v15,3/15/14,10:29:59,dde_game_v15,2,2,9,3,3,-2,884,686,0,73
0000_dg_v15,3/15/14,10:30:04,dde_game_v15,2,2,4,1,3,-3,1185,863,0,74
0000_dg_v15,3/15/14,10:30:12,dde_game_v15,1,2,10,5,5,5,3325,839,0,75
0000_dg_v15,3/15/14,10:31:29,dde_game_v15,2,2,5,2,2,4,4161,1087,4,76
0000_dg_v15,3/15/14,10:31:37,dde_game_v15,2,2,6,4,4,3,1527,663,7,77
0000_dg_v15,3/15/14,10:31:42,dde_game_v15,1,2,9,3,2,2,909,607,9,78
0000_dg_v15,3/15/14,10:31:47,dde_game_v15,2,2,7,5,5,5,649,543,14,79
0000_dg_v15,3/15/14,10:31:54,dde_game_v15,1,2,6,4,4,-3,1782,623,11,80
0000_dg_v15,3/15/14,10:32:01,dde_game_v15,1,2,4,5,5,3,1453,903,14,81
0000_dg_v15,3/15/14,10:32:11,dde_game_v15,2,2,3,1,1,4,3580,591,18,82
0000_dg_v15,3/15/14,10:32:18,dde_game_v15,1,2,5,3,4,-3,756,711,15,83
0000_dg_v15,3/15/14,10:32:33,dde_game_v15,1,2,7,5,5,4,997,902,19,84
1001_dg_v15,3/15/14,11:06:44,dde_game_v15,1,1,7,5,5,0,1908,1367,20,2
1001_dg_v15,3/15/14,11:06:56,dde_game_v15,2,3,7,5,5,0,681,1222,20,3
1001_dg_v15,3/15/14,11:07:06,dde_game_v15,1,3,9,5,5,0,2213,1383,20,4
1001_dg_v15,3/15/14,11:07:15,dde_game_v15,2,2,8,4,4,0,1764,695,20,5
1001_dg_v15,3/15/14,11:07:25,dde_game_v15,1,1,5,2,2,0,2295,1303,20,6
1001_dg_v15,3/15/14,11:07:35,dde_game_v15,1,1,2,1,1,0,2699,919,20,7
1001_dg_v15,3/15/14,11:08:04,dde_game_v15,1,1,2,1,1,0,1685,846,20,8
1001_dg_v15,3/15/14,11:08:12,dde_game_v15,2,2,3,4,4,0,1631,447,20,9
1001_dg_v15,3/15/14,11:08:21,dde_game_v15,2,3,7,5,5,0,2140,519,20,10
1001_dg_v15,3/15/14,11:08:29,dde_game_v15,1,2,6,2,2,0,2083,808,20,11
1001_dg_v15,3/15/14,11:08:37,dde_game_v15,1,3,7,5,5,0,851,880,20,12
1002_dg_v15,3/15/14,11:08:43,dde_game_v15,2,2,5,2,2,0,9042,7159,20,1
1001_dg_v15,3/15/14,11:08:45,dde_game_v15,2,3,9,3,3,0,1295,663,20,13
1001_dg_v15,3/15/14,11:08:55,dde_game_v15,1,2,9,5,5,0,1436,2799,20,14
1001_dg_v15,3/15/14,11:09:04,dde_game_v15,2,2,5,2,2,0,2691,526,20,15
1002_dg_v15,3/15/14,11:09:06,dde_game_v15,2,2,8,4,4,0,6926,5128,20,2
1001_dg_v15,3/15/14,11:09:14,dde_game_v15,2,1,5,3,3,0,3140,895,20,16
9999_dg_v15,3/15/14,11:09:14,dde_game_v15,2,2,1,1,1,0,1748,1294,20,4
1002_dg_v15,3/15/14,11:09:20,dde_game_v15,1,2,5,3,3,0,3798,1550,20,3
9999_dg_v15,3/15/14,11:09:23,dde_game_v15,2,2,1,2,2,0,789,2114,20,5
1001_dg_v15,3/15/14,11:09:25,dde_game_v15,1,2,6,2,2,0,3188,855,20,17
1001_dg_v15,3/15/14,11:09:32,dde_game_v15,2,3,10,5,5,0,923,495,20,18
9999_dg_v15,3/15/14,11:09:37,dde_game_v15,2,2,7,5,5,0,6332,1690,20,6
1001_dg_v15,3/15/14,11:09:39,dde_game_v15,2,3,4,5,5,0,592,439,20,19
1001_dg_v15,3/15/14,11:09:47,dde_game_v15,1,3,10,5,5,0,831,455,20,20
9999_dg_v15,3/15/14,11:09:49,dde_game_v15,1,2,5,3,3,0,4309,855,20,7
1001_dg_v15,3/15/14,11:09:54,dde_game_v15,2,1,5,3,3,0,747,415,20,21
9999_dg_v15,3/15/14,11:10:00,dde_game_v15,1,3,7,5,5,0,3546,914,20,8
1001_dg_v15,3/15/14,11:10:01,dde_game_v15,2,2,7,2,2,0,1093,528,20,22
1002_dg_v15,3/15/14,11:10:03,dde_game_v15,2,3,4,5,5,0,1860,1703,20,6
9999_dg_v15,3/15/14,11:10:08,dde_game_v15,2,3,9,5,5,0,1069,1051,20,9
1001_dg_v15,3/15/14,11:10:14,dde_game_v15,2,3,9,5,5,0,608,6158,20,23
9999_dg_v15,3/15/14,11:10:17,dde_game_v15,1,3,4,5,5,0,1089,1007,20,10
1002_dg_v15,3/15/14,11:10:18,dde_game_v15,1,1,5,2,2,0,5006,1863,20,7
1001_dg_v15,3/15/14,11:10:22,dde_game_v15,1,1,4,1,1,0,1773,559,20,24
9999_dg_v15,3/15/14,11:10:26,dde_game_v15,1,1,2,1,1,0,2790,781,20,11
1001_dg_v15,3/15/14,11:10:30,dde_game_v15,2,2,1,2,2,0,1428,943,20,25
1002_dg_v15,3/15/14,11:10:31,dde_game_v15,1,3,9,5,5,0,2127,2495,20,8
9999_dg_v15,3/15/14,11:10:34,dde_game_v15,1,2,9,3,3,0,1050,667,20,12
9999_dg_v15,3/15/14,11:10:41,dde_game_v15,1,1,6,2,2,0,1084,621,20,13
1002_dg_v15,3/15/14,11:10:45,dde_game_v15,2,1,8,4,4,0,5186,1727,20,9
9999_dg_v15,3/15/14,11:10:50,dde_game_v15,1,1,4,1,1,0,911,1411,20,14
9999_dg_v15,3/15/14,11:10:58,dde_game_v15,2,1,4,1,1,0,1527,723,20,15
1002_dg_v15,3/15/14,11:11:02,dde_game_v15,2,3,4,1,1,0,7410,1367,20,10
9999_dg_v15,3/15/14,11:11:06,dde_game_v15,1,3,7,5,5,0,758,701,20,16
1002_dg_v15,3/15/14,11:11:12,dde_game_v15,1,2,3,4,4,0,2399,1038,20,11
9999_dg_v15,3/15/14,11:11:16,dde_game_v15,1,2,10,4,4,0,3230,685,20,17
1001_dg_v15,3/15/14,11:11:25,dde_game_v15,1,2,6,4,4,0,2496,847,0,28
9999_dg_v15,3/15/14,11:11:25,dde_game_v15,1,2,5,3,3,0,1993,573,20,18
1002_dg_v15,3/15/14,11:11:26,dde_game_v15,1,2,5,3,3,0,6664,774,20,12
1001_dg_v15,3/15/14,11:11:34,dde_game_v15,2,2,8,4,2,0,2672,775,0,29
9999_dg_v15,3/15/14,11:11:36,dde_game_v15,2,1,5,2,2,0,5291,645,20,19
1002_dg_v15,3/15/14,11:11:40,dde_game_v15,2,2,3,4,4,0,2086,1160,20,13
9999_dg_v15,3/15/14,11:11:44,dde_game_v15,1,3,10,5,5,0,1165,811,20,20
1001_dg_v15,3/15/14,11:11:47,dde_game_v15,1,3,9,5,4,0,798,6399,0,30
1002_dg_v15,3/15/14,11:11:50,dde_game_v15,2,3,7,5,5,0,1037,1007,20,14
9999_dg_v15,3/15/14,11:11:52,dde_game_v15,2,3,4,5,5,0,798,780,20,21
1001_dg_v15,3/15/14,11:11:58,dde_game_v15,2,3,10,4,4,0,1698,2127,0,31
1002_dg_v15,3/15/14,11:11:59,dde_game_v15,1,1,2,1,1,0,2087,1191,20,15
9999_dg_v15,3/15/14,11:12:01,dde_game_v15,1,2,6,4,4,0,1759,677,20,22
1001_dg_v15,3/15/14,11:12:06,dde_game_v15,1,2,6,4,4,0,1701,503,0,32
9999_dg_v15,3/15/14,11:12:08,dde_game_v15,2,2,3,4,4,0,859,1115,20,23
1002_dg_v15,3/15/14,11:12:09,dde_game_v15,2,3,4,5,5,0,2549,911,20,16
1001_dg_v15,3/15/14,11:12:14,dde_game_v15,1,3,7,5,2,0,656,1639,0,33
9999_dg_v15,3/15/14,11:12:16,dde_game_v15,2,1,9,3,3,0,811,783,20,24
1002_dg_v15,3/15/14,11:12:18,dde_game_v15,1,2,5,3,3,0,1428,1071,20,17
1001_dg_v15,3/15/14,11:12:22,dde_game_v15,1,2,9,3,3,0,1717,1080,0,34
9999_dg_v15,3/15/14,11:12:24,dde_game_v15,1,1,4,1,1,0,1419,550,20,25
1002_dg_v15,3/15/14,11:12:29,dde_game_v15,2,2,10,4,4,0,2142,863,20,18
1001_dg_v15,3/15/14,11:12:33,dde_game_v15,1,2,6,4,4,0,3300,807,0,35
1002_dg_v15,3/15/14,11:12:37,dde_game_v15,2,3,7,5,5,0,1161,735,20,19
1001_dg_v15,3/15/14,11:12:41,dde_game_v15,1,3,7,5,4,0,1939,543,0,36
1002_dg_v15,3/15/14,11:12:48,dde_game_v15,2,1,8,3,3,0,3586,831,20,20
1001_dg_v15,3/15/14,11:12:48,dde_game_v15,1,3,9,5,5,0,784,582,0,37
1001_dg_v15,3/15/14,11:12:56,dde_game_v15,2,3,4,5,5,0,620,805,0,38
1002_dg_v15,3/15/14,11:12:56,dde_game_v15,2,3,7,5,5,0,1102,919,20,21
1001_dg_v15,3/15/14,11:13:02,dde_game_v15,2,3,9,5,5,0,879,423,0,39
9999_dg_v15,3/15/14,11:13:04,dde_game_v15,2,2,3,1,1,0,3598,902,0,26
1002_dg_v15,3/15/14,11:13:04,dde_game_v15,1,3,9,5,5,0,1002,711,20,22
1001_dg_v15,3/15/14,11:13:11,dde_game_v15,1,2,5,3,3,0,2095,431,0,40
9999_dg_v15,3/15/14,11:13:12,dde_game_v15,2,1,8,3,3,0,1193,661,0,27
1002_dg_v15,3/15/14,11:13:13,dde_game_v15,2,2,7,2,2,0,1711,752,20,23
1001_dg_v15,3/15/14,11:13:19,dde_game_v15,2,2,10,4,4,0,1933,486,0,41
9999_dg_v15,3/15/14,11:13:21,dde_game_v15,1,1,4,1,1,0,2108,566,0,28
1002_dg_v15,3/15/14,11:13:21,dde_game_v15,1,1,4,1,1,0,1719,711,20,24
1001_dg_v15,3/15/14,11:13:27,dde_game_v15,1,1,2,3,3,0,838,1807,0,42
9999_dg_v15,3/15/14,11:13:28,dde_game_v15,2,1,4,1,1,0,1327,714,0,29
1002_dg_v15,3/15/14,11:13:31,dde_game_v15,2,1,8,3,3,0,2554,728,20,25
1001_dg_v15,3/15/14,11:13:36,dde_game_v15,2,3,7,5,5,0,2563,435,0,43
9999_dg_v15,3/15/14,11:13:36,dde_game_v15,2,1,9,3,3,0,991,955,0,30
9999_dg_v15,3/15/14,11:13:44,dde_game_v15,1,3,7,5,5,0,1047,707,0,31
1001_dg_v15,3/15/14,11:13:46,dde_game_v15,1,2,2,3,3,0,3341,575,0,44
9999_dg_v15,3/15/14,11:13:52,dde_game_v15,1,1,4,1,1,0,880,707,0,32
1001_dg_v15,3/15/14,11:13:53,dde_game_v15,1,1,2,1,1,0,904,495,0,45
9999_dg_v15,3/15/14,11:13:59,dde_game_v15,2,3,7,5,5,0,726,779,0,33
1001_dg_v15,3/15/14,11:14:00,dde_game_v15,1,1,2,3,3,0,929,575,0,46
1001_dg_v15,3/15/14,11:14:10,dde_game_v15,1,2,3,4,4,0,2986,471,0,47
9999_dg_v15,3/15/14,11:14:10,dde_game_v15,2,1,8,4,4,0,4593,852,0,34
1001_dg_v15,3/15/14,11:14:16,dde_game_v15,2,1,8,3,3,0,725,431,0,48
9999_dg_v15,3/15/14,11:14:18,dde_game_v15,2,3,9,5,5,0,874,836,0,35
1001_dg_v15,3/15/14,11:14:24,dde_game_v15,2,2,7,2,2,0,1760,503,0,49
9999_dg_v15,3/15/14,11:14:29,dde_game_v15,1,1,4,1,1,0,3375,845,0,36
1001_dg_v15,3/15/14,11:14:32,dde_game_v15,1,1,2,1,1,0,1680,407,0,50
9999_dg_v15,3/15/14,11:14:38,dde_game_v15,2,3,9,5,5,0,2740,654,0,37
9999_dg_v15,3/15/14,11:14:48,dde_game_v15,2,2,5,2,3,0,3861,805,0,38
9999_dg_v15,3/15/14,11:14:57,dde_game_v15,2,2,5,2,2,0,1314,685,0,39
9999_dg_v15,3/15/14,11:15:10,dde_game_v15,1,2,6,2,2,0,6360,757,0,40
9999_dg_v15,3/15/14,11:15:19,dde_game_v15,2,1,9,3,3,0,1626,630,0,41
1002_dg_v15,3/15/14,11:15:24,dde_game_v15,1,3,4,5,5,0,1534,1119,0,26
9999_dg_v15,3/15/14,11:15:27,dde_game_v15,2,1,3,4,3,0,2361,754,0,42
9999_dg_v15,3/15/14,11:15:35,dde_game_v15,2,3,10,5,5,0,924,670,0,43
1002_dg_v15,3/15/14,11:15:35,dde_game_v15,2,2,3,4,4,0,3623,903,0,27
9999_dg_v15,3/15/14,11:15:46,dde_game_v15,1,2,6,2,2,0,4309,790,0,44
9999_dg_v15,3/15/14,11:15:56,dde_game_v15,1,1,6,4,4,0,1729,766,0,45
1002_dg_v15,3/15/14,11:15:56,dde_game_v15,2,1,8,3,3,0,3567,903,0,29
9999_dg_v15,3/15/14,11:16:05,dde_game_v15,1,1,2,3,4,0,2275,726,0,46
1002_dg_v15,3/15/14,11:16:09,dde_game_v15,1,2,9,3,5,0,4125,1679,0,30
9999_dg_v15,3/15/14,11:16:12,dde_game_v15,1,3,7,5,5,0,835,759,0,47
1002_dg_v15,3/15/14,11:16:19,dde_game_v15,1,2,9,3,5,0,2236,1223,0,31
9999_dg_v15,3/15/14,11:16:21,dde_game_v15,2,1,9,3,3,0,1904,646,0,48
9999_dg_v15,3/15/14,11:16:29,dde_game_v15,1,3,10,5,5,0,1260,724,0,49
1002_dg_v15,3/15/14,11:16:29,dde_game_v15,1,3,10,5,5,0,1252,1183,0,32
9999_dg_v15,3/15/14,11:16:39,dde_game_v15,2,1,8,3,3,0,2158,862,0,50
1002_dg_v15,3/15/14,11:16:40,dde_game_v15,2,1,9,3,3,0,2018,1095,0,33
1002_dg_v15,3/15/14,11:16:50,dde_game_v15,2,2,7,2,2,0,1415,991,0,34
1002_dg_v15,3/15/14,11:17:00,dde_game_v15,2,2,8,4,4,0,2311,889,0,35
1001_dg_v15,3/15/14,11:17:01,dde_game_v15,1,1,3,1,1,-2,560,455,0,58
1001_dg_v15,3/15/14,11:17:06,dde_game_v15,1,1,4,1,5,-3,687,518,0,59
1002_dg_v15,3/15/14,11:17:09,dde_game_v15,2,3,4,5,5,0,1141,967,0,36
1002_dg_v15,3/15/14,11:17:17,dde_game_v15,2,3,9,5,5,0,1198,823,0,37
1001_dg_v15,3/15/14,11:17:20,dde_game_v15,2,1,1,2,2,-1,744,703,0,61
1001_dg_v15,3/15/14,11:17:25,dde_game_v15,1,1,9,3,3,4,807,527,0,62
1001_dg_v15,3/15/14,11:17:29,dde_game_v15,1,1,10,4,4,4,784,423,0,63
1002_dg_v15,3/15/14,11:17:30,dde_game_v15,1,2,9,3,1,0,2246,4519,0,38
1001_dg_v15,3/15/14,11:17:35,dde_game_v15,1,1,4,5,5,-3,523,479,0,64
1001_dg_v15,3/15/14,11:17:39,dde_game_v15,1,1,9,3,3,3,520,390,0,65
1002_dg_v15,3/15/14,11:17:42,dde_game_v15,1,3,9,5,5,0,1745,1031,0,39
1001_dg_v15,3/15/14,11:17:49,dde_game_v15,2,1,4,1,1,-5,2039,1007,0,66
1002_dg_v15,3/15/14,11:17:54,dde_game_v15,1,1,4,1,2,0,3581,1295,0,40
1001_dg_v15,3/15/14,11:17:55,dde_game_v15,2,1,7,5,5,-4,1220,439,0,67
1001_dg_v15,3/15/14,11:18:01,dde_game_v15,2,1,9,3,3,-5,2268,375,0,68
1002_dg_v15,3/15/14,11:18:03,dde_game_v15,1,3,4,5,5,0,1530,1086,0,41
9999_dg_v15,3/15/14,11:18:08,dde_game_v15,1,1,9,3,3,4,1211,686,0,52
1001_dg_v15,3/15/14,11:18:08,dde_game_v15,1,1,5,2,2,-4,3065,527,0,69
1001_dg_v15,3/15/14,11:18:13,dde_game_v15,2,1,7,5,5,-4,608,415,0,70
9999_dg_v15,3/15/14,11:18:13,dde_game_v15,2,1,10,5,5,4,882,589,0,53
1002_dg_v15,3/15/14,11:18:13,dde_game_v15,2,3,7,5,5,0,1785,1015,0,42
1001_dg_v15,3/15/14,11:18:17,dde_game_v15,1,1,9,3,3,4,1168,463,0,71
9999_dg_v15,3/15/14,11:18:18,dde_game_v15,1,1,6,4,1,2,1074,551,0,54
1002_dg_v15,3/15/14,11:18:22,dde_game_v15,1,3,7,5,5,0,1041,967,0,43
9999_dg_v15,3/15/14,11:18:23,dde_game_v15,2,1,5,2,2,-1,930,612,0,55
1001_dg_v15,3/15/14,11:18:25,dde_game_v15,1,1,5,3,3,4,3071,415,0,72
9999_dg_v15,3/15/14,11:18:29,dde_game_v15,1,1,2,3,5,3,1334,670,0,56
1001_dg_v15,3/15/14,11:18:32,dde_game_v15,1,1,6,2,5,-3,3300,496,0,73
1002_dg_v15,3/15/14,11:18:34,dde_game_v15,2,1,3,1,1,0,4314,1023,0,44
9999_dg_v15,3/15/14,11:18:35,dde_game_v15,2,1,3,4,1,-2,1707,574,0,57
1001_dg_v15,3/15/14,11:18:37,dde_game_v15,2,1,5,3,4,-2,1420,447,0,74
9999_dg_v15,3/15/14,11:18:40,dde_game_v15,2,1,5,2,2,0,741,615,0,58
1002_dg_v15,3/15/14,11:18:42,dde_game_v15,2,3,7,5,5,0,879,943,0,45
1001_dg_v15,3/15/14,11:18:43,dde_game_v15,1,1,5,3,1,-4,1395,1006,0,75
9999_dg_v15,3/15/14,11:18:45,dde_game_v15,2,1,5,3,3,-3,1238,750,0,59
9999_dg_v15,3/15/14,11:18:51,dde_game_v15,2,1,9,5,5,3,773,709,0,60
1002_dg_v15,3/15/14,11:18:53,dde_game_v15,2,3,9,5,4,0,1275,3095,0,46
9999_dg_v15,3/15/14,11:18:56,dde_game_v15,2,1,9,5,3,-4,1266,829,0,61
9999_dg_v15,3/15/14,11:19:02,dde_game_v15,2,1,5,2,2,2,888,686,0,62
9999_dg_v15,3/15/14,11:19:08,dde_game_v15,1,1,6,4,3,4,1054,861,0,63
1002_dg_v15,3/15/14,11:19:11,dde_game_v15,2,3,10,5,5,0,1737,1135,0,47
9999_dg_v15,3/15/14,11:19:14,dde_game_v15,1,1,4,5,5,3,2624,757,0,64
1002_dg_v15,3/15/14,11:19:19,dde_game_v15,1,3,4,5,5,0,1201,847,0,48
9999_dg_v15,3/15/14,11:19:20,dde_game_v15,2,1,9,5,5,4,1833,630,0,65
9999_dg_v15,3/15/14,11:19:26,dde_game_v15,1,1,9,5,5,3,1460,527,0,66
9999_dg_v15,3/15/14,11:19:31,dde_game_v15,2,1,8,4,4,4,1334,592,0,67
9999_dg_v15,3/15/14,11:19:36,dde_game_v15,2,1,3,4,4,4,777,772,0,68
1002_dg_v15,3/15/14,11:19:37,dde_game_v15,1,3,4,5,5,0,1663,871,0,50
9999_dg_v15,3/15/14,11:19:42,dde_game_v15,1,1,5,2,5,4,1404,805,0,69
9999_dg_v15,3/15/14,11:19:48,dde_game_v15,1,1,5,2,1,4,1468,800,0,70
9999_dg_v15,3/15/14,11:19:53,dde_game_v15,2,1,5,2,4,4,1269,654,0,71
9999_dg_v15,3/15/14,11:19:59,dde_game_v15,1,1,6,4,3,4,1015,638,0,72
9999_dg_v15,3/15/14,11:20:05,dde_game_v15,2,1,8,4,4,4,1440,693,0,73
9999_dg_v15,3/15/14,11:20:10,dde_game_v15,1,1,4,5,5,2,885,595,0,74
1001_dg_v15,3/15/14,11:20:14,dde_game_v15,2,1,5,3,3,3,2386,2311,3,76
9999_dg_v15,3/15/14,11:20:16,dde_game_v15,2,1,9,5,5,-1,1343,831,0,75
1001_dg_v15,3/15/14,11:20:26,dde_game_v15,2,1,6,4,4,3,4957,823,6,77
1001_dg_v15,3/15/14,11:20:37,dde_game_v15,1,1,9,3,2,2,3932,757,8,78
1001_dg_v15,3/15/14,11:20:48,dde_game_v15,2,1,7,2,2,2,1427,551,10,79
1001_dg_v15,3/15/14,11:20:57,dde_game_v15,1,1,6,2,3,-3,3600,494,7,80
1001_dg_v15,3/15/14,11:21:04,dde_game_v15,1,1,4,1,1,1,1674,599,8,81
1001_dg_v15,3/15/14,11:21:10,dde_game_v15,2,1,3,1,1,4,1116,399,12,82
1001_dg_v15,3/15/14,11:21:18,dde_game_v15,1,1,5,2,2,0,4992,479,12,83
1001_dg_v15,3/15/14,11:21:26,dde_game_v15,1,1,7,2,2,-1,2215,399,11,84
1001_dg_v15,3/15/14,11:21:32,dde_game_v15,1,1,1,1,1,-2,2951,423,9,85
9999_dg_v15,3/15/14,11:21:35,dde_game_v15,1,1,7,5,5,4,1002,601,22,84
1001_dg_v15,3/15/14,11:21:39,dde_game_v15,2,1,4,1,1,5,3298,439,14,86
9999_dg_v15,3/15/14,11:21:40,dde_game_v15,1,1,1,2,1,-2,821,469,20,85
1001_dg_v15,3/15/14,11:21:45,dde_game_v15,1,1,5,2,2,-1,2285,391,13,87
9999_dg_v15,3/15/14,11:21:46,dde_game_v15,2,1,4,5,2,1,1021,551,21,86
9999_dg_v15,3/15/14,11:21:51,dde_game_v15,1,1,5,3,3,-2,940,576,19,87
