MB,MF,MFonMB,Unlikely,Crits,Choice,Subj
-0.24921,-4.133,0.013455,-5.31E-05,-2,1,1
-1.5042,-4.8079,0.013455,-5.31E-05,-2,0,1
-1.271,-1.2872,-4.9865,-5.31E-05,1,0,1
1.2183,4.4991,0.013455,-5.31E-05,-2,1,1
1.2084,0.70211,0.013455,-5.31E-05,-2,0,1
2.4848,3.8795,0.013455,-5.31E-05,-2,1,1
-0.54921,2.1034,0.013455,-5.31E-05,-2,0,1
-0.34921,0.74543,0.013455,-5.31E-05,-2,0,1
-4.8392,-0.3055,0.013455,-5.31E-05,-2,0,1
-4.1057,-2.483,3.0135,-5.31E-05,1,0,1
-4.3492,-1.9205,0.013455,-5.31E-05,-2,0,2
1.2008,-1.8595,0.013455,-5.31E-05,-2,1,2
2.7508,2.7345,0.013455,-5.31E-05,-2,1,2
-1.3942,-0.098608,0.013455,-5.31E-05,-2,0,2
-0.17746,1.6757,0.013455,-5.31E-05,-2,1,2
-0.79921,0.22852,0.013455,-5.31E-05,-2,0,2
1.7733,0.757,0.013455,-5.31E-05,-2,0,2
-0.79921,0.034503,0.013455,-5.31E-05,-2,1,2
-0.22671,0.034503,0.013455,-5.31E-05,-2,0,2
-2.5633,-2.5796,0.013455,-5.31E-05,-2,1,2
-2.4712,0.757,0.013455,-5.31E-05,-2,1,2
-2.3929,-1.9655,0.013455,-5.31E-05,-2,1,2
-2.0264,-1.7876,-1.9865,-5.31E-05,1,1,2
-2.2698,-2.2861,0.013455,-5.31E-05,-2,0,2
-6.6492,-1.4105,0.013455,-5.31E-05,-2,0,2
6.4958,6.4795,0.013455,-5.31E-05,-2,1,2
-5.1775,-5.0095,0.013455,-5.31E-05,-2,0,2
5.0948,5.0785,0.013455,-5.31E-05,-2,1,2
-4.2366,-3.4629,3.0135,-5.31E-05,1,1,2
-5.8392,-5.184,0.013455,-5.31E-05,-2,0,2
1.6008,0.417,0.013455,-5.31E-05,-2,0,2
2.2008,1.1921,0.013455,-5.31E-05,-2,1,2
4.6008,4.5845,0.013455,-5.31E-05,-2,1,2
-3.8167,-1.5189,-3.9865,-5.31E-05,1,0,2
3.8932,5.2769,0.013455,-5.31E-05,-2,1,2
-5.5152,-1.9073,0.013455,-5.31E-05,-2,0,2
5.3819,4.7656,0.013455,-5.31E-05,-2,1,2
-6.0807,-5.1402,0.013455,-5.31E-05,-2,0,2
5.0125,4.9962,0.013455,-5.31E-05,-2,0,2
-0.34921,-3.4917,0.013455,-5.31E-05,-2,1,2
0.39079,0.3745,-4.9865,-5.31E-05,1,0,2
1.5943,1.828,0.013455,-5.31E-05,-2,1,2
1.9628,1.9465,0.013455,-5.31E-05,-2,1,2
1.276,1.2597,0.013455,-5.31E-05,-2,0,2
2.6008,1.401,0.013455,-5.31E-05,-2,1,2
1.0508,1.2755,0.013455,-5.31E-05,-2,1,2
2.0508,0.097006,0.013455,-5.31E-05,-2,1,2
-2.9492,-2.9655,0.013455,-5.31E-05,-2,1,2
3.6008,2.4795,0.013455,-5.31E-05,-2,0,2
3.0683,0.77913,-4.9865,-5.31E-05,1,1,2
2.7733,1.4658,0.013455,-5.31E-05,-2,0,2
1.7508,-1.878,0.013455,-5.31E-05,-2,1,2
1.0508,1.3656,0.013455,-5.31E-05,-2,0,2
0.90079,-1.7255,-2.9865,-5.31E-05,1,0,2
-3.2267,-3.243,0.013455,-5.31E-05,-2,1,2
2.4508,2.617,0.013455,-5.31E-05,-2,0,2
0.94079,0.9245,0.013455,-5.31E-05,-2,1,2
1.3508,1.3345,0.013455,-5.31E-05,-2,1,2
-2.5042,-0.68249,0.013455,-5.31E-05,-2,0,2
-2.121,-2.8435,2.0135,-5.31E-05,1,0,2
2.0068,1.9905,0.013455,-5.31E-05,-2,1,2
-2.0618,-2.5883,0.013455,-5.31E-05,-2,1,2
-5.4992,2.0171,0.013455,-5.31E-05,-2,0,2
-6.4992,-4.683,0.013455,-5.31E-05,-2,0,2
-5.1167,-2.8205,0.013455,-5.31E-05,-2,1,2
5.6008,5.5845,0.013455,-5.31E-05,-2,1,2
-4.6667,-3.988,-4.9865,-5.31E-05,1,1,2
2.8932,6.452,0.013455,-5.31E-05,-2,0,2
-3.5152,-4.428,0.013455,-5.31E-05,-2,0,2
-4.6492,-2.1966,0.013455,-5.31E-05,-2,0,2
-4.3942,-3.1296,0.013455,-5.31E-05,-2,1,2
4.6008,3.4303,0.013455,-5.31E-05,-2,1,2
-4.6492,-3.833,0.013455,-5.31E-05,-2,1,2
-3.9442,-2.6953,5.0135,-5.31E-05,1,0,2
6.279,2.9563,0.013455,-5.31E-05,-2,1,2
6.0948,5.6757,0.013455,-5.31E-05,-2,1,2
-3.8366,-4.123,0.013455,-5.31E-05,-2,1,2
2.5008,0.094535,0.013455,-5.31E-05,-2,0,2
0.80079,0.7845,0.013455,-5.31E-05,-2,1,2
-0.58671,1.4285,-4.9865,-5.31E-05,1,1,2
1.6633,2.2845,0.013455,-5.31E-05,-2,1,2
0.75079,0.39696,0.013455,-5.31E-05,-2,0,2
-0.50421,-0.80741,0.013455,-5.31E-05,-2,0,2
0.27904,0.10467,0.013455,-5.31E-05,-2,0,2
0.24481,0.02122,-4.9865,-5.31E-05,1,0,2
-0.061795,-0.25429,0.013455,-5.31E-05,-2,1,2
1.2008,-2.8237,0.013455,-5.31E-05,-2,0,2
-0.24921,-1.3243,0.013455,-5.31E-05,-2,0,2
-1.3942,0.10365,0.013455,-5.31E-05,-2,0,2
3.0508,0.74075,0.013455,-5.31E-05,-2,0,2
2.6008,1.0785,-4.9865,-5.31E-05,1,0,2
3.2183,-3.3281,0.013455,-5.31E-05,-2,0,2
-1.7916,-1.8079,0.013455,-5.31E-05,-2,1,2
-1.5152,-1.5315,0.013455,-5.31E-05,-2,1,2
-5.2803,-5.2966,0.013455,-5.31E-05,-2,1,2
4.1822,3.4977,0.013455,-5.31E-05,-2,1,2
4.6008,1.4399,0.013455,-5.31E-05,-2,1,2
3.9183,2.1117,4.0135,-5.31E-05,1,1,2
6.8932,6.8769,0.013455,-5.31E-05,-2,0,2
-6.1992,-4.8555,0.013455,-5.31E-05,-2,0,2
-6.6492,-6.6655,0.013455,-5.31E-05,-2,0,2
6.4958,3.302,0.013455,-5.31E-05,-2,1,2
-5.4275,-5.4437,-3.9865,-5.31E-05,1,0,2
-1.9052,-2.8233,0.013455,-5.31E-05,-2,1,2
-3.0618,-3.8446,0.013455,-5.31E-05,-2,0,2
0.45079,2.6802,0.013455,-5.31E-05,-2,1,2
-0.28921,-0.3055,-3.9865,-5.31E-05,1,1,2
-1.7817,-1.798,0.013455,-5.31E-05,-2,1,2
2.2084,6.9245,0.013455,-5.31E-05,-2,1,2
1.4508,1.4345,0.013455,-5.31E-05,-2,0,2
2.3508,2.3345,0.013455,-5.31E-05,-2,1,2
-2.3492,1.961,0.013455,-5.31E-05,-2,1,2
-1.0992,-1.1155,0.013455,-5.31E-05,-2,1,2
-0.92671,-1.6045,4.0135,-5.31E-05,1,0,2
-1.3942,4.0486,0.013455,-5.31E-05,-2,1,2
-1.9492,-1.4435,0.013455,-5.31E-05,-2,0,2
6.7508,6.5431,0.013455,-5.31E-05,-2,1,2
4.4958,4.3168,0.013455,-5.31E-05,-2,1,2
-4.1775,-4.1937,0.013455,-5.31E-05,-2,0,2
-3.5432,-1.0095,4.0135,-5.31E-05,1,1,2
4.2183,-2.578,0.013455,-5.31E-05,-2,0,2
3.8932,-0.8555,0.013455,-5.31E-05,-2,0,2
4.6168,0.578,0.013455,-5.31E-05,-2,0,2
3.9319,0.94648,0.013455,2.9999,-1,0,2
-3.2482,-1.0095,-3.9865,-5.31E-05,1,0,2
1.2084,0.65569,0.013455,-5.31E-05,-2,0,2
1.4848,1.8302,0.013455,-5.31E-05,-2,0,2
-1.2803,-2.422,0.013455,-5.31E-05,-2,0,2
-0.080654,1.657,0.013455,-5.31E-05,-2,1,2
-5.7992,-0.03305,0.013455,-5.31E-05,-2,0,2
4.7733,5.8505,0.013455,-5.31E-05,-2,0,2
6.4508,6.647,0.013455,-5.31E-05,-2,0,2
5.4908,3.4465,-4.9865,-5.31E-05,1,1,2
-2.1167,4.2845,0.013455,-5.31E-05,-2,0,2
0.20842,5.647,0.013455,-5.31E-05,-2,0,2
3.6168,2.3551,0.013455,-5.31E-05,-2,1,2
3.0819,-0.97264,-2.9865,-5.31E-05,1,0,2
-3.3942,0.5845,0.013455,-5.31E-05,-2,1,2
3.279,3.1926,0.013455,-5.31E-05,-2,0,2
-1.9932,0.87688,0.013455,-5.31E-05,-2,0,2
1.7882,1.7212,3.0135,-5.31E-05,1,1,2
-4.6717,-3.238,0.013455,-5.31E-05,-2,1,2
4.4508,2.3048,0.013455,-5.31E-05,-2,1,2
2.9008,3.7745,0.013455,-5.31E-05,-2,0,2
-5.6492,-5.6655,0.013455,-5.31E-05,-2,0,2
8.4508,5.0976,0.013455,-5.31E-05,-2,1,2
6.9408,1.863,0.013455,-5.31E-05,-2,1,2
-5.4057,-5.822,0.013455,-5.31E-05,-2,1,2
4.6888,2.6233,4.0135,-5.31E-05,1,1,2
3.8256,5.4345,0.013455,-5.31E-05,-2,0,2
4.7508,2.1505,0.013455,-5.31E-05,-2,1,2
-5.4992,-5.5155,0.013455,-5.31E-05,-2,0,2
1.2183,-0.94526,0.013455,-5.31E-05,-2,1,2
1.0432,2.9209,-3.9865,-5.31E-05,1,1,2
0.48478,1.8685,0.013455,-5.31E-05,-2,0,2
-1.6181,-1.6531,0.013455,-5.31E-05,-2,1,2
-1.8178,-2.5049,0.013455,-5.31E-05,-2,0,2
-1.5375,-1.5538,4.0135,-5.31E-05,1,1,2
1.2333,1.0594,0.013455,-5.31E-05,-2,0,2
-1.2544,0.9245,0.013455,-5.31E-05,-2,1,2
-3.3586,-0.81987,0.013455,-5.31E-05,-2,0,2
-6.3492,-4.1937,0.013455,-5.31E-05,-2,0,2
3.9408,3.9245,0.013455,-5.31E-05,-2,1,2
-3.4057,-1.8529,0.013455,-5.31E-05,-2,0,2
-2.8872,-0.77121,-4.9865,-5.31E-05,1,1,2
-3.6717,0.48331,0.013455,-5.31E-05,-2,0,2
4.6008,6.197,0.013455,-5.31E-05,-2,1,2
-5.1167,-3.4287,0.013455,-5.31E-05,-2,0,2
-2.7916,-1.8042,0.013455,-5.31E-05,-2,0,2
3.6168,2.4505,0.013455,-5.31E-05,-2,1,2
-6.2803,-5.25,0.013455,-5.31E-05,-2,0,2
-5.0807,-4.2073,0.013455,-5.31E-05,-2,0,2
-4.3109,-2.1555,-4.9865,-5.31E-05,1,0,2
-5.7667,-4.3902,0.013455,-5.31E-05,-2,0,2
5.7456,5.7294,0.013455,-5.31E-05,-2,1,2
4.8914,2.6251,0.013455,1.9999,-1,1,2
-3.4512,-3.1434,0.013455,-5.31E-05,-2,0,2
-4.3759,-2.6067,0.013455,-5.31E-05,-2,0,2
4.4135,4.3972,0.013455,-5.31E-05,-2,1,2
-3.6575,-3.1638,4.0135,-5.31E-05,1,0,2
-1.2113,3.3785,0.013455,-5.31E-05,-2,0,2
-2.172,-0.8631,0.013455,-5.31E-05,-2,0,2
1.8615,1.8452,0.013455,-5.31E-05,-2,0,2
1.8899,-1.4449,0.013455,-5.31E-05,-2,0,2
3.914,4.0053,0.013455,-5.31E-05,-2,0,2
-2.5225,-1.2388,0.013455,-5.31E-05,-2,0,3
3.6881,2.2132,0.013455,-5.31E-05,-2,1,3
-2.6409,-3.0572,0.013455,-5.31E-05,-2,0,3
4.7887,2.3163,0.013455,-5.31E-05,-2,1,3
0.27355,-3.9927,0.013455,-5.31E-05,-2,1,3
5.0508,1.422,0.013455,-5.31E-05,-2,1,3
4.0508,-2.8714,0.013455,-5.31E-05,-2,1,3
4.0508,1.4245,0.013455,-5.31E-05,-2,1,3
-0.94921,-3.184,0.013455,-5.31E-05,-2,0,3
-5.7992,-2.509,0.013455,-5.31E-05,-2,0,3
3.7733,0.757,0.013455,-5.31E-05,-2,1,3
-5.5633,-3.1907,0.013455,-5.31E-05,-2,0,3
-4.7212,-2.655,-3.9865,-5.31E-05,1,0,3
-4.3929,-2.0832,0.013455,-5.31E-05,-2,0,3
-1.3264,-3.7426,0.013455,-5.31E-05,-2,0,3
-2.2698,0.11097,0.013455,-5.31E-05,-2,0,3
4.3233,4.307,0.013455,-5.31E-05,-2,1,3
3.2824,3.2661,0.013455,-5.31E-05,-2,1,3
-2.6961,-0.62478,-4.9865,-5.31E-05,1,0,3
0.21814,4.4518,0.013455,-5.31E-05,-2,0,3
3.0508,6.647,0.013455,-5.31E-05,-2,0,3
-2.9492,-2.9655,0.013455,-5.31E-05,-2,1,3
-1.9492,-1.9655,0.013455,-5.31E-05,-2,0,3
-1.6492,-1.9316,2.0135,-5.31E-05,1,1,3
1.0508,3.3653,0.013455,-5.31E-05,-2,1,3
-1.7992,-1.8155,0.013455,-5.31E-05,-2,0,3
-0.67171,0.54025,0.013455,-5.31E-05,-2,0,3
-0.56333,-0.57962,0.013455,-5.31E-05,-2,0,3
-0.47121,-0.7198,0.013455,-5.31E-05,-2,1,3
-2.9492,-2.9655,0.013455,-5.31E-05,-2,0,3
2.6008,-0.34265,5.0135,-5.31E-05,1,1,3
1.0508,1.0345,0.013455,-5.31E-05,-2,1,3
-2.9492,-3.578,0.013455,-5.31E-05,-2,0,3
4.0508,2.5845,0.013455,-5.31E-05,-2,0,3
2.4508,2.4345,0.013455,-5.31E-05,-2,1,3
2.2008,1.8769,0.013455,-5.31E-05,-2,1,3
3.3283,4.0345,0.013455,-5.31E-05,-2,1,3
1.4367,1.5879,0.013455,-5.31E-05,-2,1,3
3.5288,1.7345,0.013455,-5.31E-05,-2,1,3
-2.9055,-3.3655,-4.9865,-5.31E-05,1,0,3
-3.5721,-3.9655,0.013455,-5.31E-05,-2,0,3
2.7302,3.647,0.013455,-5.31E-05,-2,1,3
2.7783,2.762,0.013455,-5.31E-05,-2,1,3
-2.2676,-2.133,-4.9865,-5.31E-05,1,0,3
2.8539,4.0876,0.013455,-5.31E-05,-2,0,3
-0.39921,3.647,0.013455,-5.31E-05,-2,0,3
-2.1167,-2.133,0.013455,-5.31E-05,-2,0,3
-1.9492,-1.9655,0.013455,-5.31E-05,-2,0,3
-0.94921,0.41065,0.013455,-5.31E-05,-2,1,3
0.90079,0.8845,-4.9865,-5.31E-05,1,0,3
-0.94921,-2.2966,0.013455,-5.31E-05,-2,0,3
0.90079,0.8845,0.013455,-5.31E-05,-2,1,3
0.32829,-0.688,0.013455,-5.31E-05,-2,1,3
3.9008,3.4945,0.013455,-5.31E-05,-2,1,3
-4.6717,-3.238,0.013455,-5.31E-05,-2,0,3
-3.5633,-3.5796,0.013455,-5.31E-05,-2,0,3
3.1228,3.4465,5.0135,-5.31E-05,1,1,3
-0.5055,4.2845,0.013455,-5.31E-05,-2,0,3
-0.099206,-3.9551,0.013455,-5.31E-05,-2,1,3
-1.2267,-5.0361,0.013455,-5.31E-05,-2,0,3
-0.64921,-0.6655,0.013455,-5.31E-05,-2,0,3
2.4958,0.12662,0.013455,-5.31E-05,-2,1,3
3.279,2.5565,0.013455,-5.31E-05,-2,1,3
-2.6932,-1.732,-4.9865,-5.31E-05,1,0,3
-1.8366,-1.8529,0.013455,-5.31E-05,-2,0,3
1.8051,4.4013,0.013455,-5.31E-05,-2,1,3
1.6919,1.6757,0.013455,-5.31E-05,-2,1,3
1.5058,-1.233,0.013455,-5.31E-05,-2,1,3
-4.6492,-1.4686,0.013455,-5.31E-05,-2,0,3
4.0458,2.0625,4.0135,-5.31E-05,1,1,3
-1.1775,-4.5937,0.013455,-5.31E-05,-2,1,3
-3.9492,-0.34265,0.013455,-5.31E-05,-2,0,3
4.0508,1.578,0.013455,-5.31E-05,-2,1,3
1.0508,-1.0535,0.013455,-5.31E-05,-2,1,3
0.90079,2.491,5.0135,-5.31E-05,1,1,3
5.0508,2.7759,0.013455,-5.31E-05,-2,1,3
-3.9492,-3.9655,0.013455,-5.31E-05,-2,0,3
0.050794,2.557,0.013455,-5.31E-05,-2,0,3
0.050794,0.034503,0.013455,-5.31E-05,-2,0,3
-3.9492,2.6445,0.013455,-5.31E-05,-2,0,3
-3.3492,-1.147,3.0135,-5.31E-05,1,1,3
-3.8392,-2.8555,0.013455,-5.31E-05,-2,1,3
5.5073,0.867,0.013455,-5.31E-05,-2,0,3
5.1388,1.1921,0.013455,-5.31E-05,-2,1,3
-2.4992,-2.3544,0.013455,-5.31E-05,-2,0,3
-3.1167,-1.4875,0.013455,-5.31E-05,-2,0,3
6.8932,1.8769,0.013455,-5.31E-05,-2,1,3
-5.7652,-4.5926,3.0135,-5.31E-05,1,0,3
-3.2803,-3.2966,0.013455,-5.31E-05,-2,0,3
-4.0807,-4.0969,0.013455,-5.31E-05,-2,0,3
5.0125,-0.84614,0.013455,-5.31E-05,-2,1,3
-4.7667,-4.1624,0.013455,-5.31E-05,-2,0,3
-4.0441,-3.0228,-2.9865,-5.31E-05,1,0,3
-5.5398,-5.1077,0.013455,-5.31E-05,-2,0,3
-3.4512,-3.4675,0.013455,-5.31E-05,-2,0,3
1.4775,2.3036,0.013455,-5.31E-05,-2,1,3
-1.1619,-0.90285,2.0135,-5.31E-05,1,0,3
-2.2575,-2.0397,0.013455,-5.31E-05,-2,0,3
2.3129,-1.1484,0.013455,-5.31E-05,-2,1,3
-4.172,-1.7191,0.013455,-5.31E-05,-2,0,3
-3.1385,-3.1548,0.013455,-5.31E-05,-2,0,3
-2.1101,-2.1264,0.013455,-5.31E-05,-2,0,3
-5.086,-5.1023,0.013455,-5.31E-05,-2,0,3
-4.3155,-2.0815,-3.9865,-5.31E-05,1,0,3
-2.048,-1.9893,0.013455,-5.31E-05,-2,0,3
-0.86519,-0.88149,0.013455,-5.31E-05,-2,0,3
2.9008,-0.422,0.013455,-5.31E-05,-2,1,3
1.7733,-2.0681,0.013455,-5.31E-05,-2,1,3
2.6649,2.6486,0.013455,-5.31E-05,-2,1,3
-2.1712,-1.21,4.0135,-5.31E-05,1,0,3
-0.5055,-4.6478,0.013455,-5.31E-05,-2,1,3
0.42794,0.41165,0.013455,-5.31E-05,-2,0,3
-0.94921,-0.243,0.013455,-5.31E-05,-2,1,3
2.0508,-1.3671,0.013455,-5.31E-05,-2,1,3
1.7508,-0.63487,-3.9865,-5.31E-05,1,1,3
1.4958,-3.9345,0.013455,-5.31E-05,-2,1,3
-0.72096,-0.44912,0.013455,-5.31E-05,-2,0,3
-3.6492,-3.6655,0.013455,-5.31E-05,-2,0,3
6.4958,0.59209,0.013455,-5.31E-05,-2,0,3
-6.1992,0.7888,0.013455,-5.31E-05,-2,0,3
-5.6492,-3.9655,0.013455,-5.31E-05,-2,0,3
-2.3942,-4.4811,0.013455,-5.31E-05,-2,0,3
2.129,2.1128,-3.9865,-5.31E-05,1,1,3
6.0948,6.0785,0.013455,-5.31E-05,-2,1,3
-5.0866,2.0371,4.0135,-5.31E-05,1,0,3
-4.7035,-4.7198,0.013455,-5.31E-05,-2,0,3
4.0919,-2.2143,-3.9865,-5.31E-05,1,1,3
