MB,MF,MFonMB,Unlikely,Crits,Choice,Subj
0.16782,0.92065,2.5707,-0.033338,1,0,1
-1.4948,-2.3915,-4.4293,-0.033338,1,1,1
-0.03064,1.8776,-4.4293,-0.033338,1,1,1
1.4324,1.8668,0.57066,-0.033338,1,1,1
-0.44789,-0.14101,3.5707,-0.033338,1,1,1
2.1777,1.4131,4.5707,-0.033338,1,1,1
1.6269,3.4212,1.5707,-0.033338,1,1,1
0.20524,0.63961,-3.4293,-0.033338,1,0,1
-0.26226,-2.6138,2.5707,-0.033338,1,1,1
0.67274,-2.7645,4.5707,-0.033338,1,1,1
-0.03064,-1.0604,4.5707,-0.033338,1,1,1
2.1369,1.057,4.5707,-0.033338,1,1,1
2.858,3.1896,3.5707,-0.033338,1,1,1
0.24399,0.50563,-3.4293,-0.033338,1,1,1
-1.5072,-1.0604,4.5707,-0.033338,1,1,1
-1.4948,-1.0604,-0.42934,2.9667,-1,1,1
-1.4948,-2.1503,2.5707,-0.033338,1,1,1
3.3502,0.77359,2.5707,-0.033338,1,1,1
0.77379,1.2082,4.5707,-0.033338,1,1,1
2.5194,-2.2211,4.5707,-0.033338,1,1,1
3.0277,3.4621,3.5707,-0.033338,1,1,1
-0.64476,-1.5415,-2.4293,-0.033338,1,1,1
0.20524,-0.31024,2.5707,-0.033338,1,1,1
1.9052,0.78199,-4.4293,-0.033338,1,0,1
-4.3848,2.6479,-3.4293,-0.033338,1,1,1
-1.4948,-1.0604,-0.42934,0.96666,-1,1,1
0.12877,-0.80812,2.5707,-0.033338,1,1,1
0.64416,0.28288,2.5707,-0.033338,1,1,1
-0.17301,0.26136,4.5707,-0.033338,1,1,1
2.6617,1.4571,-3.4293,-0.033338,1,1,1
-3.5719,-2.8825,-2.4293,-0.033338,1,1,2
2.7926,2.4371,-3.4293,-0.033338,1,0,2
2.3727,0.49299,3.5707,-0.033338,1,1,2
-1.8348,-1.4004,4.5707,-0.033338,1,1,2
-4.5123,-1.805,4.5707,-0.033338,1,0,2
-2.3448,0.69964,2.5707,-0.033338,1,1,2
0.67699,1.8176,-2.4293,-0.033338,1,1,2
3.2227,2.9621,4.5707,-0.033338,1,0,2
-5.4898,-3.7902,4.5707,-0.033338,1,0,2
-0.85726,-2.4544,4.5707,-0.033338,1,0,2
-1.6888,-1.0471,4.5707,-0.033338,1,1,2
-4.0448,-2.1044,4.5707,-0.033338,1,1,2
2.3727,1.0168,3.5707,-0.033338,1,1,2
3.9835,4.4179,3.5707,-0.033338,1,1,2
-1.1548,-0.72039,3.5707,-0.033338,1,0,2
-2.4723,-2.6994,3.5707,-0.033338,1,0,2
2.0992,-0.016374,-4.4293,-0.033338,1,0,2
-1.4948,-1.0604,-0.42934,-3.0333,-1,1,2
-4.7937,-2.1044,-4.4293,-0.033338,1,0,2
-6.9348,-4.4724,4.5707,-0.033338,1,0,2
1.5364,-2.0675,-3.4293,-0.033338,1,0,2
0.24265,0.62633,2.5707,-0.033338,1,1,2
-6.1328,-3.6491,-4.4293,-0.033338,1,0,2
-0.50239,1.826,-4.4293,-0.033338,1,1,2
0.093504,0.52788,-4.4293,-0.033338,1,0,2
1.4433,-0.25467,4.5707,-0.033338,1,0,2
2.867,1.1296,4.5707,-0.033338,1,1,2
-1.4948,-1.0604,-0.42934,1.9667,-1,1,2
2.2135,2.1379,-4.4293,-0.033338,1,1,2
3.2772,1.6291,3.5707,-0.033338,1,1,3
1.2521,-0.4011,4.5707,-0.033338,1,1,3
0.20524,0.90569,-2.4293,-0.033338,1,0,3
1.0552,-1.4375,4.5707,-0.033338,1,1,3
1.4615,2.3396,4.5707,-0.033338,1,1,3
0.82362,1.1071,4.5707,-0.033338,1,1,3
-2.3448,-1.9104,4.5707,-0.033338,1,1,3
1.5772,2.3516,4.5707,-0.033338,1,1,3
1.2492,0.70613,4.5707,-0.033338,1,1,3
2.5002,0.96761,3.5707,-0.033338,1,1,3
-0.64476,1.3961,4.5707,-0.033338,1,1,3
1.9052,0.12109,-3.4293,-0.033338,1,0,3
4.3213,3.5668,-3.4293,-0.033338,1,1,3
2.6001,1.997,2.5707,-0.033338,1,1,3
-0.28205,-0.12303,-2.4293,-0.033338,1,1,3
2.8715,1.0556,3.5707,-0.033338,1,1,3
0.72724,0.18412,-4.4293,-0.033338,1,1,3
0.20524,-1.7298,-4.4293,-0.033338,1,1,3
0.58349,1.0179,-4.4293,-0.033338,1,1,3
3.6426,-3.063,-4.4293,-0.033338,1,1,3
2.5464,-3.3092,-4.4293,-0.033338,1,1,3
1.3899,1.8243,-4.4293,-0.033338,1,1,3
-0.38976,0.26136,-3.4293,-0.033338,1,1,3
3.9933,4.4276,3.5707,-0.033338,1,1,3
2.9952,3.0345,-3.4293,-0.033338,1,1,3
2.2547,2.689,-3.4293,-0.033338,1,1,3
0.23576,0.30125,4.5707,-0.033338,1,1,3
1.0712,1.5055,-3.4293,-0.033338,1,1,3
1.4615,-2.0686,2.5707,-0.033338,1,1,4
-2.8123,-2.3779,3.5707,-0.033338,1,1,4
-2.8067,-4.6776,2.5707,-0.033338,1,0,4
-1.4948,-1.0604,-0.42934,-0.033338,-1,1,4
-1.7347,-2.695,-2.4293,-0.033338,1,0,4
-1.4948,-1.0604,-0.42934,2.9667,-1,0,4
-1.4948,-1.9604,-3.4293,-0.033338,1,1,4
-1.4948,-1.0604,-2.4293,-0.033338,1,0,4
1.9052,-0.021604,4.5707,-0.033338,1,0,4
-4.3848,-8.2004,0.57066,-0.033338,1,0,4
-3.6623,-0.93416,3.5707,-0.033338,1,1,4
-1.4948,-2.1503,4.5707,-0.033338,1,1,4
1.9052,2.3396,4.5707,-0.033338,1,1,4
-1.4948,-1.2026,3.5707,-0.033338,1,1,4
-0.64476,-3.1231,4.5707,-0.033338,1,1,4
-1.6888,-2.8269,-4.4293,-0.033338,1,1,4
1.3367,1.9219,4.5707,-0.033338,1,1,4
1.5573,1.9916,4.5707,-0.033338,1,1,4
-0.3827,0.086618,4.5707,-0.033338,1,1,4
3.4713,3.9056,-3.4293,-0.033338,1,0,4
-1.2398,-0.0025562,-4.4293,-0.033338,1,1,4
0.95953,1.3939,-3.4293,-0.033338,1,1,4
-2.2173,-1.7829,-4.4293,-0.033338,1,1,4
1.0552,-2.0221,-4.4293,-0.033338,1,1,4
1.9052,3.4296,4.5707,-0.033338,1,1,4
2.3489,-0.91369,3.5707,-0.033338,1,1,4
-0.84164,-1.6193,2.5707,-0.033338,1,1,4
1.1827,1.6171,-3.4293,-0.033338,1,1,4
1.7777,-1.8779,4.5707,-0.033338,1,1,4
-0.20106,-0.71242,3.5707,-0.033338,1,1,4
-1.4948,-1.0604,-0.42934,-2.0333,-1,1,5
-1.4948,-1.0604,-0.42934,0.96666,-1,1,5
1.3952,1.8296,4.5707,-0.033338,1,1,5
1.3102,-3.0274,-4.4293,-0.033338,1,1,5
-3.8508,2.8736,-1.4293,-0.033338,1,1,5
3.9933,2.4726,-4.4293,-0.033338,1,1,5
-2.1089,-2.806,3.5707,-0.033338,1,1,5
-4.8948,-2.569,-4.4293,-0.033338,1,1,5
1.1976,-2.4259,-4.4293,-0.033338,1,0,5
-0.26651,0.44821,4.5707,-0.033338,1,0,5
2.6277,0.18412,4.5707,-0.033338,1,1,5
1.5227,-1.7357,2.5707,-0.033338,1,1,5
-0.51078,-4.7939,1.5707,-0.033338,1,0,5
-4.1871,-3.2415,-4.4293,-0.033338,1,0,5
2.5002,2.9346,-4.4293,-0.033338,1,1,5
-1.1548,-2.8229,-4.4293,-0.033338,1,1,5
-7.3108,-6.8764,-4.4293,-0.033338,1,0,5
-5.6173,-5.1552,-4.4293,-0.033338,1,1,5
3.3502,3.7846,2.5707,-0.033338,1,0,5
0.44111,0.10031,-2.4293,-0.033338,1,0,5
-1.4948,-1.5824,-4.4293,-0.033338,1,1,5
1.9052,2.108,-4.4293,-0.033338,1,0,5
-4.8013,-4.3669,4.5707,-0.033338,1,0,5
-3.0673,-4.3929,4.5707,-0.033338,1,1,5
-0.049765,1.1059,4.5707,-0.033338,1,1,5
-4.0448,-3.6104,1.5707,-0.033338,1,0,5
-1.1548,-4.4978,4.5707,-0.033338,1,0,5
-1.4948,-1.0604,-0.42934,-2.0333,-1,1,5
-4.6589,-3.2358,-4.4293,-0.033338,1,0,5
-3.7154,-0.53096,-3.4293,-0.033338,1,1,5
-2.7885,-2.3541,-2.4293,-0.033338,1,0,5
-5.2348,-4.8004,4.5707,-0.033338,1,1,5
-1.4948,-1.0604,-0.42934,-3.0333,-1,1,6
-1.4948,-1.0604,-0.42934,2.9667,-1,1,6
-0.60735,-0.65846,4.5707,-0.033338,1,1,6
-2.2024,-0.66301,-3.4293,-0.033338,1,1,6
0.59326,0.27073,-4.4293,-0.033338,1,1,6
0.95953,1.3939,-3.4293,-0.033338,1,0,6
-3.2322,-0.34437,-2.4293,-0.033338,1,0,6
-2.1508,-0.73887,-3.4293,-0.033338,1,1,6
1.6502,-0.16037,3.5707,-0.033338,1,1,6
2.4502,2.8846,4.5707,-0.033338,1,1,6
-1.4948,-1.0604,-0.42934,2.9667,-1,1,6
-0.47006,-0.88568,4.5707,-0.033338,1,1,6
1.1112,2.6128,4.5707,-0.033338,1,1,6
0.22636,-0.51549,-2.4293,-0.033338,1,1,6
1.9146,2.349,4.5707,-0.033338,1,1,6
1.9088,1.8334,2.5707,-0.033338,1,1,6
0.20637,0.64075,2.5707,-0.033338,1,1,6
1.0557,1.0281,4.5707,-0.033338,1,1,6
-2.3445,1.5499,4.5707,-0.033338,1,1,6
1.0553,2.5522,3.5707,-0.033338,1,1,6
1.0553,1.4896,4.5707,-0.033338,1,1,6
-1.4948,-1.0604,4.5707,-0.033338,1,1,6
-0.26226,-2.6264,-3.4293,-0.033338,1,1,6
-3.1199,-0.85158,-4.4293,-0.033338,1,0,6
-1.0273,-1.306,2.5707,-0.033338,1,1,6
-0.77226,-0.85989,2.5707,-0.033338,1,1,6
-0.32419,0.11019,-2.4293,-0.033338,1,1,6
-3.0274,-2.6589,4.5707,-0.033338,1,1,6
0.25888,0.43826,-2.4293,-0.033338,1,1,6
-0.0041654,-2.6053,-3.4293,-0.033338,1,1,6
-1.4948,-1.0604,-0.42934,-3.0333,-1,1,6
-0.60735,-1.4375,-4.4293,-0.033338,1,1,6
-2.7885,-1.6204,-3.4293,-0.033338,1,1,7
-0.23847,-2.7323,4.5707,-0.033338,1,1,7
0.95953,-0.16037,4.5707,-0.033338,1,1,7
-1.1548,-1.3022,3.5707,-0.033338,1,0,7
-1.1123,-3.2279,-4.4293,-0.033338,1,0,7
-1.4948,-1.0604,-0.42934,-2.0333,-1,1,7
-2.0633,-0.30348,-4.4293,-0.033338,1,1,7
-2.2108,-1.7764,-4.4293,-0.033338,1,1,7
0.59326,1.0276,-4.4293,-0.033338,1,1,7
2.0992,2.5336,2.5707,-0.033338,1,1,7
-0.25102,0.1243,4.5707,-0.033338,1,1,7
1.2299,2.1849,-4.4293,-0.033338,1,1,7
1.9711,1.173,-3.4293,-0.033338,1,1,7
-4.0236,-3.5893,3.5707,-0.033338,1,1,7
0.33922,-2.6184,4.5707,-0.033338,1,0,7
-1.3524,-0.035483,4.5707,-0.033338,1,1,7
2.4959,-0.092614,4.5707,-0.033338,1,1,7
2.978,1.3217,2.5707,-0.033338,1,1,7
2.0041,2.4385,4.5707,-0.033338,1,1,7
-1.4948,-1.0604,-0.42934,3.9667,-1,1,7
-0.61783,-0.18345,3.5707,-0.033338,1,1,7
0.21929,1.0417,-4.4293,-0.033338,1,1,7
-0.037815,-4.4489,-0.42934,-0.033338,1,1,7
-0.63743,-0.20332,-2.4293,-0.033338,1,1,7
-0.642,-0.20762,2.5707,-0.033338,1,1,7
0.20723,1.109,4.5707,-0.033338,1,1,7
2.7561,2.553,4.5707,-0.033338,1,1,7
1.0557,0.38508,4.5707,-0.033338,1,1,7
-2.3446,-1.0602,-4.4293,-0.033338,1,0,7
-1.951,-1.2808,4.5707,-0.033338,1,1,7
-4.6398,-4.2054,-3.4293,-0.033338,1,0,8
2.3727,0.63961,-4.4293,-0.033338,1,0,8
0.58774,3.1896,2.5707,-0.033338,1,0,8
-4.2806,-2.8944,-4.4293,-0.033338,1,0,8
-1.2823,-5.2479,-4.4293,-0.033338,1,1,8
2.1411,-1.0051,-3.4293,-0.033338,1,1,8
-4.3728,-3.9384,4.5707,-0.033338,1,0,8
1.3952,1.8296,2.5707,-0.033338,1,0,8
-0.77875,-1.7135,4.5707,-0.033338,1,0,8
-1.0273,-0.59289,2.5707,-0.033338,1,1,8
-2.0048,-1.5704,4.5707,-0.033338,1,1,8
-2.8123,-1.4386,-4.4293,-0.033338,1,1,8
