-4.8436,0,2
-4.8436,1,2
-1.8436,1,2
-2.8436,1,2
4.1564,1,2
-1.8436,1,2
5.1564,0,2
-4.8436,1,2
-2.8436,1,2
-4.8436,1,2
-4.8436,1,2
3.1564,0,2
5.1564,1,2
-1.8436,1,2
4.1564,0,2
-2.8436,1,2
-3.8436,1,2
5.1564,0,2
5.1564,1,2
5.1564,0,2
5.1564,1,2
-4.8436,1,2
-4.8436,1,2
-2.8436,0,2
3.1564,0,2
-4.8436,1,2
5.1564,1,3
-3.8436,1,3
3.1564,1,3
-4.8436,1,3
-4.8436,1,3
-4.8436,1,3
4.1564,1,3
-3.8436,1,3
5.1564,1,3
4.1564,1,3
-1.8436,1,3
-4.8436,1,3
-4.8436,1,3
-4.8436,1,3
-3.8436,1,3
3.1564,1,3
4.1564,1,3
4.1564,1,3
-4.8436,1,3
-4.8436,1,3
3.1564,1,3
-4.8436,0,3
-3.8436,1,3
-4.8436,1,3
-4.8436,1,3
5.1564,1,3
-1.8436,1,4
-4.8436,1,4
5.1564,1,4
5.1564,1,4
-3.8436,1,4
4.1564,1,4
3.1564,1,4
-4.8436,1,4
-1.8436,1,4
-4.8436,1,4
-4.8436,1,4
-4.8436,1,4
-4.8436,1,4
-1.8436,1,4
-4.8436,1,4
-4.8436,1,4
-4.8436,1,4
4.1564,1,4
-4.8436,1,4
-4.8436,1,4
5.1564,0,4
5.1564,1,4
5.1564,1,4
5.1564,1,4
-2.8436,1,4
-4.8436,0,4
4.1564,0,5
-1.8436,0,5
3.1564,0,5
-2.8436,1,5
4.1564,1,5
-4.8436,1,5
-4.8436,0,5
4.1564,1,5
3.1564,0,5
5.1564,1,5
3.1564,1,5
-1.8436,1,5
5.1564,0,5
5.1564,0,5
5.1564,1,5
-1.8436,1,5
4.1564,1,5
-4.8436,1,5
-4.8436,0,5
-3.8436,1,5
-2.8436,1,5
-4.8436,1,5
4.1564,0,5
5.1564,1,5
-2.8436,1,5
5.1564,1,5
5.1564,1,6
4.1564,1,6
-4.8436,1,6
-3.8436,0,6
5.1564,1,6
-4.8436,1,6
5.1564,0,6
5.1564,1,6
3.1564,1,6
3.1564,1,6
-2.8436,1,6
-4.8436,0,6
-4.8436,1,6
-1.8436,1,6
5.1564,1,6
5.1564,1,6
4.1564,1,6
5.1564,1,6
-3.8436,1,6
5.1564,1,6
-1.8436,0,6
4.1564,0,6
3.1564,1,6
-4.8436,0,6
4.1564,1,6
-4.8436,1,6
-4.8436,0,7
-4.8436,1,7
3.1564,1,7
5.1564,1,7
-1.8436,0,7
4.1564,1,7
-1.8436,1,7
3.1564,0,7
-2.8436,1,7
-4.8436,1,7
-2.8436,1,7
5.1564,1,7
5.1564,1,7
5.1564,1,7
4.1564,0,7
5.1564,1,7
-2.8436,0,7
4.1564,1,7
-2.8436,0,7
5.1564,0,7
4.1564,1,7
5.1564,0,7
