-5,0,0,0,1
-3,-3,0,0,1
-5,-4,1,1,1
5,2,1,0,1
-4,1,0,1,1
3,-4,0,0,1
-3,1,0,0,1
5,4,1,0,1
-2,-5,0,0,1
-3,-3,0,1,1
-5,1,1,0,1
-5,-4,1,1,1
-5,3,0,0,2
-2,2,1,1,2
4,1,1,1,2
-5,3,1,1,2
-3,4,1,0,2
3,0,0,1,2
-2,-4,1,1,2
4,-3,0,0,2
-3,1,1,1,2
-4,3,1,0,2
5,-2,0,1,2
5,-2,1,0,2
-5,4,1,1,2
-4,0,1,1,3
3,4,1,1,3
-5,-4,1,0,3
-5,-3,1,0,3
-5,-2,1,1,3
4,3,1,1,3
-2,2,1,1,3
-5,-1,1,1,3
-5,5,1,1,3
4,1,1,1,3
-5,-1,0,0,3
-5,-2,1,0,3
-5,3,1,1,3
5,-2,1,0,3
-2,2,1,1,4
-4,3,1,1,4
-2,0,1,1,4
-5,-5,1,1,4
-5,1,1,1,4
-5,3,1,1,4
5,5,1,1,4
-3,-1,1,0,4
-5,-1,0,1,4
4,-2,0,0,5
-3,3,1,0,5
-5,-5,1,1,5
-5,-2,0,1,5
4,0,1,0,5
5,-1,1,0,5
-2,1,1,1,5
-2,3,1,1,5
-5,-3,0,0,5
-3,-3,1,1,5
-5,-1,1,0,5
5,5,1,1,5
-3,5,1,1,5
5,2,1,1,5
4,0,1,1,6
-5,-3,1,1,6
5,-1,1,1,6
3,5,1,1,6
3,1,1,1,6
-3,4,1,1,6
-2,0,1,1,6
4,5,1,1,6
5,1,1,1,6
-4,3,1,1,6
5,-3,1,1,6
-2,0,0,0,6
4,4,1,1,6
-5,-2,1,1,6
-5,3,0,0,7
3,1,1,1,7
5,4,1,1,7
-2,-2,0,1,7
4,-1,1,1,7
-2,3,1,1,7
-3,0,1,1,7
5,4,1,1,7
5,-2,1,1,7
5,-3,1,0,7
-3,-1,0,1,7
4,-1,1,1,7
5,-1,0,0,7
5,3,0,1,7
-5,-1,0,1,7
5,1,1,1,7
-5,-4,0,1,8
-4,-1,1,0,8
4,4,1,1,8
-3,3,1,1,8
-5,-2,1,1,8
-5,-1,1,1,8
-5,5,1,1,8
-3,-3,1,1,8
5,-4,1,1,8
-2,5,1,1,8
5,-2,1,0,8
-5,1,1,1,8
5,-3,1,0,9
-4,-5,1,0,9
4,0,1,1,9
-4,4,0,1,9
-5,4,1,0,9
-5,-2,1,1,9
-4,-3,0,1,9
3,-5,1,1,9
4,-4,0,0,10
-2,0,1,1,10
4,-1,0,0,10
5,1,1,1,10
5,4,1,1,10
3,-1,0,0,10
-5,-2,1,1,10
5,-2,1,1,10
-2,4,0,1,10
5,-1,0,1,10
5,-4,1,0,10
5,4,0,1,10
-5,-1,1,1,10
-4,-1,0,1,10
5,-5,0,0,10
-4,-4,1,1,10
-5,2,0,1,11
4,1,1,0,11
3,-5,1,0,11
-5,-3,1,1,11
-5,-3,0,1,11
-4,5,1,1,11
-5,3,1,1,11
3,4,1,1,11
-3,-3,1,1,11
-3,1,0,0,11
5,2,1,1,11
-2,-5,1,1,11
5,-2,0,1,11
-3,-1,1,0,11
-5,0,1,1,12
5,1,1,1,12
5,-2,1,1,12
-5,-1,1,1,12
-2,4,1,1,12
-3,2,1,1,12
5,0,1,1,12
-3,-1,1,1,12
-2,1,1,1,12
-5,3,1,1,12
-3,5,1,1,12
5,1,1,1,12
5,3,1,1,12
-5,3,1,0,13
5,-2,1,1,13
-5,-4,1,0,13
-5,1,0,0,13
-5,1,1,0,13
5,-4,0,1,13
4,0,1,0,13
-4,-1,1,1,14
-3,5,1,1,14
5,-4,1,1,14
5,4,1,1,14
5,0,1,1,14
5,0,1,0,14
5,4,1,1,14
5,-2,0,0,14
5,3,1,1,14
3,4,1,1,14
4,0,1,0,14
5,2,1,1,14
4,-3,1,0,14
-5,-1,1,0,14
