MB,MF,MFonMB,Unlikely,Crits,Choice,Subj
0.015394,-0.021821,-0.0070857,0.00011429,-2,0,1
0.015394,-0.021821,-0.0070857,0.00011429,-2,1,1
4.0154,3.9782,-0.0070857,0.00011429,-2,1,1
-2.9846,-0.021821,-0.0070857,0.00011429,-2,0,1
-2.9846,-3.0218,-0.0070857,0.00011429,-2,0,1
-2.9846,-3.0218,-0.0070857,0.00011429,-2,1,1
-4.5346,-4.5718,-0.0070857,0.00011429,-2,0,1
1.7154,-0.021821,-0.0070857,0.00011429,-2,1,1
1.4604,2.7543,-3.0071,0.00011429,1,1,1
2.2436,-2.5718,-0.0070857,0.00011429,-2,1,1
-0.94059,1.8722,-0.0070857,0.00011429,-2,0,1
0.82798,0.67818,-0.0070857,-0.99989,-1,1,1
-0.67531,0.5923,-5.0071,0.00011429,1,1,1
1.3742,5.4564,-0.0070857,0.00011429,-2,1,1
0.31539,-1.0658,-0.0070857,0.00011429,-2,1,1
-0.28461,0.23318,-0.0070857,0.00011429,-2,0,1
-0.23961,-1.2501,-5.0071,0.00011429,1,1,1
0.015394,4.2282,-0.0070857,0.00011429,-2,0,1
0.78714,0.61568,-0.0070857,0.00011429,-2,1,1
0.71539,0.63417,-0.0070857,0.00011429,-2,0,1
-1.1346,3.4756,-0.0070857,0.00011429,-2,0,1
-1.2846,0.95568,-0.0070857,0.00011429,-2,0,1
-0.53461,-0.57182,-0.0070857,0.00011429,-2,0,1
0.84789,0.81068,-0.0070857,0.00011429,-2,1,1
0.015394,-0.46553,-0.0070857,0.00011429,-2,1,1
0.015394,2.9782,-0.0070857,0.00011429,-2,0,1
0.015394,2.8049,-0.0070857,0.00011429,-2,0,1
-4.1006,-1.7351,4.9929,0.00011429,1,0,1
-4.3157,-2.3106,-0.0070857,0.00011429,-2,0,1
4.1468,-0.63432,-0.0070857,0.00011429,-2,0,1
1.5654,1.5282,-0.0070857,0.00011429,-2,0,1
-5.1521,-1.7525,-0.0070857,0.00011429,-2,1,1
3.8578,2.9399,-0.0070857,0.00011429,-2,0,1
-1.4186,3.7117,-0.0070857,0.00011429,-2,1,1
-0.43461,-0.47182,-0.0070857,0.00011429,-2,1,1
0.015394,-1.9812,-0.0070857,0.00011429,-2,1,1
0.015394,1.8107,-0.0070857,0.00011429,-2,0,1
3.2929,5.1096,-0.0070857,0.00011429,-2,1,1
3.4013,3.8299,-0.0070857,0.00011429,-2,1,1
-2.8626,-2.8998,-5.0071,0.00011429,1,0,1
0.015394,1.1167,-0.0070857,0.00011429,-2,0,1
3.5654,4.5907,-0.0070857,0.00011429,-2,1,1
3.8654,2.9957,-0.0070857,0.00011429,-2,1,1
4.7379,3.2507,-0.0070857,0.00011429,-2,0,1
4.0295,1.9141,-5.0071,0.00011429,1,1,1
1.4934,-2.7149,-0.0070857,0.00011429,-2,1,1
1.3154,-5.3343,-0.0070857,0.00011429,-2,1,1
7.5654,-1.0044,-0.0070857,0.00011429,-2,1,1
6.4329,6.3957,3.9929,0.00011429,1,0,1
3.6279,1.1597,-0.0070857,0.00011429,-2,1,1
-3.9846,-4.0218,-0.0070857,0.00011429,-2,0,1
3.0154,0.98532,-0.0070857,0.00011429,-2,1,1
-3.9846,-2.5718,-0.0070857,0.00011429,-2,1,1
-0.58461,0.98759,-0.0070857,0.00011429,-2,1,1
-1.5846,-1.6218,-0.0070857,0.00011429,-2,0,1
0.015394,2.0315,-0.0070857,0.00011429,-2,1,1
0.015394,-0.73303,-0.0070857,0.00011429,-2,1,1
-3.5971,-3.6343,-0.0070857,0.00011429,-2,1,1
-3.0552,-3.0924,-0.0070857,0.00011429,-2,0,1
-4.9846,-5.0218,-0.0070857,0.00011429,-2,0,1
5.0154,0.69689,-0.0070857,0.00011429,-2,1,1
0.015394,-0.33739,-0.0070857,0.00011429,-2,0,1
-4.6846,-3.6343,-0.0070857,0.00011429,-2,0,1
4.5654,3.9732,-0.0070857,0.00011429,-2,0,1
-4.6846,-1.7218,-0.0070857,0.00011429,-2,0,1
0.015394,2.5282,-0.0070857,0.00011429,-2,1,1
-2.6846,-2.7218,-0.0070857,0.00011429,-2,1,1
0.015394,-0.71252,-0.0070857,0.00011429,-2,1,1
-2.8346,-2.1001,-0.0070857,0.00011429,-2,1,1
2.4379,3.0093,-3.0071,0.00011429,1,1,1
2.6295,3.1096,-0.0070857,0.00011429,-2,1,1
-5.5066,1.3914,-0.0070857,0.00011429,-2,0,1
-1.4283,0.82055,-0.0070857,0.00011429,-2,0,1
1.3925,4.2855,-0.0070857,0.00011429,-2,1,1
1.186,1.4188,4.9929,0.00011429,1,1,1
-1.2571,0.10963,-0.0070857,0.00011429,-2,1,1
-1.1346,1.2549,-0.0070857,0.00011429,-2,1,1
0.015394,6.0488,-0.0070857,0.00011429,-2,1,1
-3.9796,-2.2635,3.9929,0.00011429,1,1,1
2.2436,2.2064,-0.0070857,0.00011429,-2,0,1
3.0594,3.0222,-0.0070857,0.00011429,-2,0,1
-0.87202,0.16752,-0.0070857,0.00011429,-2,1,1
0.2611,1.1391,-0.0070857,0.00011429,-2,0,1
0.015394,0.903,-0.0070857,0.00011429,-2,0,1
-2.1346,-2.4768,-0.0070857,0.00011429,-2,0,1
-2.2621,-2.5586,-0.0070857,0.00011429,-2,0,1
1.9513,0.67439,4.9929,0.00011429,1,1,1
1.4934,3.7062,-0.0070857,0.00011429,-2,1,1
-0.5409,-0.73734,-0.0070857,0.00011429,-2,0,1
-0.36176,1.046,-0.0070857,0.00011429,-2,1,1
-1.664,0.18372,-0.0070857,0.00011429,-2,1,1
-3.2846,1.4057,-0.0070857,0.00011429,-2,0,1
0.46039,-1.0218,-0.0070857,0.00011429,-2,0,1
0.24364,0.20643,-0.0070857,0.00011429,-2,1,1
0.015394,2.1988,-0.0070857,0.00011429,-2,1,1
-0.70711,-0.74432,-5.0071,0.00011429,1,1,1
0.62952,4.2282,-0.0070857,0.00011429,-2,1,1
1.0154,0.97818,-0.0070857,0.00011429,-2,1,1
-1.1346,-0.46553,-0.0070857,0.00011429,-2,1,1
-2.7071,-2.7443,-0.0070857,0.00011429,-2,1,1
2.3295,1.3576,-5.0071,0.00011429,1,0,1
-0.53961,-5.5001,-0.0070857,0.00011429,-2,0,1
-0.75636,-2.7658,-0.0070857,0.00011429,-2,1,1
0.015394,-2.0658,-0.0070857,0.00011429,-2,0,1
-2.2796,-2.1001,4.9929,0.00011429,1,0,1
-4.7071,-4.7443,-0.0070857,0.00011429,-2,0,1
-4.5987,-1.68,-0.0070857,0.00011429,-2,0,1
0.015394,0.57818,-0.0070857,0.00011429,-2,1,1
-4.4283,-3.3555,-0.0070857,0.00011429,-2,0,1
4.3925,1.1597,-0.0070857,0.00011429,-2,0,1
0.015394,-2.3424,-0.0070857,0.00011429,-2,0,1
-0.87461,-3.1843,-0.0070857,0.00011429,-2,0,1
1.7154,1.6782,-0.0070857,0.00011429,-2,0,1
-1.4296,0.308,-0.0070857,0.00011429,-2,0,1
1.2436,-0.18916,2.9929,0.00011429,1,1,1
-2.9846,-1.2895,-0.0070857,0.00011429,-2,1,1
-3.5346,-3.1893,-0.0070857,0.00011429,-2,1,1
3.1829,2.1457,-0.0070857,0.00011429,-2,1,1
2.7078,1.5442,2.9929,0.00011429,1,0,1
-1.5506,-2.0754,-0.0070857,0.00011429,-2,0,1
