MB,MF,MFonMB,Unlikely,Crits,Choice,Subj
-0.46196,-0.34905,-0.30068,-3.1413,-1,1,9
2.097,-1.1366,-2.3007,-0.14134,1,1,9
1.7132,-2.7184,0.69932,-0.14134,1,1,9
-3.0159,-0.52164,-3.3007,-0.14134,0,0,9
3.0589,3.1719,-4.3007,-0.14134,1,1,9
0.38871,2.6684,-4.3007,-0.14134,0,1,9
2.9383,4.8258,-2.3007,-0.14134,1,1,9
-1.1714,-1.2316,-4.3007,-0.14134,0,0,9
2.7022,2.8151,-4.3007,-0.14134,1,1,9
2.889,-2.8991,-4.3007,-0.14134,1,0,9
-0.46196,-0.34905,-0.30068,-4.1413,-1,1,9
4.2555,0.67615,-2.3007,-0.14134,1,1,9
-0.46196,-0.34905,-0.30068,-2.1413,-1,0,9
3.5287,0.53836,2.6993,-0.14134,1,1,9
-0.46196,-0.34905,-0.30068,2.8587,-1,0,9
1.6212,1.4588,-3.3007,-0.14134,0,1,9
2.3486,5.139,-2.3007,-0.14134,1,1,9
3.4192,0.40525,3.6993,-0.14134,1,1,9
-0.87615,1.3509,-3.3007,-0.14134,1,0,9
-2.9185,-0.60405,-1.3007,-0.14134,1,0,10
-1.1178,-1.6254,1.6993,-0.14134,1,1,10
-0.46196,0.70979,2.6993,-0.14134,0,1,10
-0.46196,-0.34905,-0.30068,2.8587,-1,1,10
-0.46196,-0.34905,-0.30068,4.8587,-1,0,10
2.088,1.9478,4.6993,-0.14134,1,1,10
-3.8129,6.0684,4.6993,-0.14134,0,0,10
-0.46196,-0.34905,-0.30068,-4.1413,-1,0,10
0.72804,-2.6895,4.6993,-0.14134,0,1,10
2.9878,3.1008,4.6993,-0.14134,1,1,10
-0.65597,0.50095,2.6993,-0.14134,1,1,10
-0.98049,2.5409,-4.3007,-0.14134,1,1,10
-0.56925,1.3509,-4.3007,-0.14134,0,0,10
0.44742,2.8151,-4.3007,-0.14134,1,1,10
-0.46196,-0.34905,-0.30068,4.8587,-1,0,10
1.8704,1.2927,-4.3007,-0.14134,0,1,10
1.238,1.3509,-2.3007,-0.14134,1,1,10
-0.46196,-0.34905,-0.30068,4.8587,-1,1,10
3.5479,-2.5123,-4.3007,-0.14134,1,1,10
-0.46196,-0.34905,-0.30068,4.8587,-1,1,10
0.14233,1.217,4.6993,-0.14134,1,0,10
-0.97561,-3.8766,4.6993,-0.14134,1,0,10
