MB,MF,MFonMB,Unlikely,Crits,Choice,Subj
-0.87173,-0.8766,-0.052571,-0.0061038,-2,1,1
-3.5882,-2.1842,-0.052571,-0.0061038,-2,0,1
2.0162,-0.58423,-0.052571,-0.0061038,-2,1,1
-2.7294,-1.7342,-0.052571,-0.0061038,-2,0,1
-2.4744,-1.4975,-0.052571,-0.0061038,-2,0,1
-1.1517,1.9165,-0.052571,-0.0061038,-2,1,1
-3.6522,-2.9902,-0.052571,-0.0061038,-2,1,1
1.5806,-0.14682,-0.052571,-0.0061038,-2,1,1
-0.60686,3.7201,-0.052571,-0.0061038,-2,0,1
3.1618,-1.4842,-0.052571,-0.0061038,-2,1,1
-2.5743,2.9221,-0.052571,-0.0061038,-2,0,1
-2.4926,-1.8827,-0.052571,-0.0061038,-2,0,1
-2.9296,3.2658,-0.052571,-0.0061038,-2,0,1
-1.809,-4.3915,-0.052571,-0.0061038,-2,0,1
3.2551,1.191,-0.052571,-0.0061038,-2,1,1
-3.9143,-1.6203,-0.052571,-0.0061038,-2,0,1
-3.6349,-3.5001,-0.052571,-0.0061038,-2,0,1
-4.4762,-4.3402,-0.052571,-0.0061038,-2,0,1
3.7505,-1.2157,-4.0526,-0.0061038,1,0,1
0.90002,3.3253,-0.052571,-0.0061038,-2,0,1
-2.5931,-1.6715,-0.052571,-0.0061038,-2,0,1
-5.1206,-5.0635,-0.052571,-0.0061038,-2,0,1
0.98215,0.42227,-0.052571,-0.0061038,-2,0,1
-1.7952,5.194,-0.052571,-0.0061038,-2,0,1
0.70145,0.94782,-0.052571,-0.0061038,-2,0,1
-0.52076,-0.52563,-0.052571,-0.0061038,-2,0,1
-0.74705,-0.8015,-0.052571,-0.0061038,-2,0,1
1.0606,-0.64427,-0.052571,-0.0061038,-2,0,1
0.46342,-0.97007,-0.052571,-0.0061038,-2,0,1
0.9458,-2.5842,-0.052571,-0.0061038,-2,0,1
-1.5275,-0.88423,3.9474,-0.0061038,0,1,1
-0.7339,-1.0342,-0.052571,-0.0061038,-2,1,1
2.9554,2.9609,-0.052571,-0.0061038,-2,0,1
-2.083,-0.038386,-0.052571,-0.0061038,-2,0,1
-5.6435,-2.1258,-0.052571,-0.0061038,-2,0,1
-0.038726,-0.037232,-0.052571,-0.0061038,-2,0,1
-1.0373,-1.0368,-0.052571,-0.0061038,-2,0,1
-0.4065,-3.107,-0.052571,-0.0061038,-2,1,1
-3.0294,-3.0342,-0.052571,-0.0061038,-2,0,1
0.68825,4.1843,-0.052571,-0.0061038,-2,0,1
-1.0335,-1.5876,-0.052571,-0.0061038,-2,1,1
-2.8794,-1.5122,-0.052571,-0.0061038,-2,0,1
-3.7294,-3.7342,-0.052571,-0.0061038,-2,0,1
3.1156,-0.57819,4.9474,-0.0061038,1,1,1
-1.1608,6.2158,-0.052571,-0.0061038,-2,1,1
-1.0294,-1.8709,-0.052571,-0.0061038,-2,0,1
0.12065,0.52336,-0.052571,-0.0061038,-2,0,1
0.24815,0.061473,-0.052571,-0.0061038,-2,0,1
0.35652,0.20165,-0.052571,-0.0061038,-2,0,1
-0.35735,-0.33925,-4.0526,-0.0061038,1,1,1
0.26171,2.9025,-0.052571,-0.0061038,-2,0,1
-0.6356,0.43862,-0.052571,-0.0061038,-2,1,1
0.63596,0.48109,-0.052571,-0.0061038,-2,0,1
0.31228,-0.2701,-0.052571,-0.0061038,-2,1,1
-0.50735,1.424,-0.052571,-0.0061038,-2,1,1
-1.2688,-0.44052,-0.052571,-0.0061038,-2,1,1
-1.0829,-0.88533,4.9474,-0.0061038,1,1,1
-1.1538,1.5208,-0.052571,-0.0061038,-2,0,1
-1.2576,3.8508,-0.052571,-0.0061038,-2,1,1
-0.029354,-0.034228,-0.052571,-0.0061038,-2,0,1
-2.0294,-2.9216,-0.052571,-0.0061038,-2,0,1
1.4591,-4.7885,-0.052571,-0.0061038,-2,0,1
-1.4744,-0.53314,-0.052571,-0.0061038,-2,0,1
-2.5233,-2.0392,2.9474,-0.0061038,0,1,1
-1.0734,-3.0475,-0.052571,-0.0061038,-2,1,1
-3.9168,-5.2017,-0.052571,-0.0061038,-2,1,1
-1.44,-1.8766,-0.052571,-0.0061038,-2,0,1
1.1697,-0.88423,4.9474,-0.0061038,1,0,1
-1.0485,-5.3282,3.9474,-0.0061038,1,1,1
3.9495,7.5783,-0.052571,-0.0061038,-2,1,1
3.3706,3.3658,-0.052571,-0.0061038,-2,0,1
-0.80775,-1.4779,-0.052571,-0.0061038,-2,0,1
-0.87935,-2.1223,-2.0526,-0.0061038,0,0,1
2.9706,2.9658,-0.052571,-0.0061038,-2,1,1
-0.50738,4.4108,-0.052571,-0.0061038,-2,1,1
-1.2041,-1.0342,-0.052571,-0.0061038,-2,0,1
-3.8794,-3.2311,-0.052571,-0.0061038,-2,0,1
-4.7519,-4.2016,-0.052571,-0.0061038,-2,1,1
-1.5954,-3.4201,-0.052571,-0.0061038,-2,0,1
-3.4414,5.6069,-0.052571,-0.0061038,-2,1,1
0.51415,3.5108,-0.052571,-0.0061038,-2,1,1
1.8826,-4.5788,-0.052571,-0.0061038,-2,0,1
-3.1,-5.5223,-0.052571,-0.0061038,-2,0,1
-4.0294,2.8505,-0.052571,-0.0061038,-2,0,1
-3.0294,-4.9428,-0.052571,-0.0061038,-2,0,1
2.5206,3.7981,4.9474,-0.0061038,1,1,1
3.9706,2.6498,-0.052571,-0.0061038,-2,1,1
0.14813,-4.3607,-0.052571,-0.0061038,-2,0,1
-1.747,2.2343,-0.052571,-0.0061038,-2,1,1
-2.9194,-3.7036,-0.052571,-0.0061038,-2,0,1
0.35315,1.7983,-0.052571,-0.0061038,-2,1,1
2.1283,-1.2127,-0.052571,-0.0061038,-2,0,1
-1.8042,-3.8453,-0.052571,-0.0061038,-2,0,1
2.9706,1.2658,-0.052571,-0.0061038,-2,0,1
-2.5794,-1.4627,4.9474,-0.0061038,1,0,1
-4.0294,-2.4542,-0.052571,-0.0061038,-2,0,1
0.70145,-3.8613,-0.052571,-0.0061038,-2,0,1
-0.52076,-3.1066,-0.052571,-0.0061038,-2,0,1
-2.9194,1.6658,-0.052571,-0.0061038,-2,0,1
-5.0294,-2.6225,-0.052571,-0.0061038,-2,0,1
-2.0294,-3.056,-0.052571,-0.0061038,-2,0,1
0.75814,0.62176,4.9474,-0.0061038,0,0,1
-0.35998,-4.3652,-0.052571,-0.0061038,-2,0,1
-1.2576,-1.1842,-0.052571,-0.0061038,-2,0,1
-1.2457,0.28728,-0.052571,-0.0061038,-2,0,1
-0.029354,-3.1468,-0.052571,-0.0061038,-2,0,1
-1.0294,-0.076474,-0.052571,-0.0061038,-2,0,1
-2.6223,-4.3931,-0.052571,-0.0061038,-2,0,1
-4.7769,1.2333,-0.052571,-0.0061038,-2,1,1
-7.2794,0.55395,-0.052571,-0.0061038,-2,0,1
-6.5794,-6.1967,-0.052571,-0.0061038,-2,0,1
-6.1969,-4.053,-0.052571,-0.0061038,-2,0,1
5.213,4.6981,4.9474,-0.0061038,1,1,1
-5.5954,-5.8502,-0.052571,-0.0061038,-2,0,1
0.24314,-4.7653,-0.052571,-0.0061038,-2,0,1
-4.5608,-3.444,-0.052571,-0.0061038,-2,0,1
-3.9911,3.3575,-0.052571,-0.0061038,-2,0,1
-4.8468,-4.8517,-0.052571,-0.0061038,-2,1,1
2.4271,-1.4342,-0.052571,-0.0061038,-2,1,1
-1.1174,1.0134,-0.052571,-0.0061038,-2,0,1
0.89547,-0.87989,4.9474,-0.0061038,1,1,1
