MB_X,MB_Y,MF_X,MF_Y,MFonMB,Crits,Crits_incog,Choice,Subj,RoundNum
3.9179,-3.0057,3.806,-3.1445,0.013287,0,0,1,53,210
-2.0821,3.9943,-2.194,0.85554,0.013287,0,0,0,53,211
-3.0821,3.9943,-4.194,0.85554,0.013287,0,0,0,53,212
-3.0821,3.9943,0.80603,3.8555,0.013287,0,0,1,53,213
-3.0821,3.9943,-3.194,0.85554,5.0133,1,0,1,53,214
-3.0821,0.99427,-3.194,0.85554,0.013287,0,0,0,53,215
-4.0821,0.99427,0.80603,4.8555,0.013287,0,0,0,53,216
-2.0821,0.99427,-2.194,0.85554,0.013287,0,0,0,53,217
-1.0821,0.99427,-4.194,0.85554,0.013287,0,0,1,53,218
-1.0821,0.99427,-1.194,4.8555,-3.9867,1,0,1,53,219
3.9179,-1.0057,3.806,-4.1445,0.013287,0,0,1,53,220
-2.0821,3.9943,-1.194,3.8555,0.013287,0,0,0,53,221
-1.0821,3.9943,-1.194,-4.1445,0.013287,0,0,0,53,222
3.9179,-1.0057,3.806,-2.1445,-3.9867,1,0,1,53,223
0.91793,3.9943,0.80603,-4.1445,0.013287,0,0,1,53,224
-0.082072,0.99427,3.806,0.85554,0.013287,0,0,1,53,225
0.91793,-0.0057321,-4.194,3.8555,3.0133,1,0,0,53,226
-0.082072,3.9943,3.806,-3.1445,0.013287,0,0,0,53,227
3.9179,-0.0057321,-3.194,-0.14446,-1.9867,1,0,0,53,228
3.9179,-0.0057321,3.806,-0.14446,0.013287,0,0,1,53,229
-0.082072,3.9943,-2.194,3.8555,4.0133,1,0,1,53,230
-0.082072,0.99427,-2.194,0.85554,0.013287,0,0,1,53,231
-0.082072,-0.0057321,-2.194,-0.14446,0.013287,0,0,1,53,232
-0.082072,-1.0057,-2.194,-1.1445,0.013287,0,0,1,53,233
1.9179,-0.0057321,1.806,-4.1445,0.013287,0,0,0,53,234
-0.082072,2.9943,-2.194,2.8555,0.013287,0,0,1,53,235
-0.082072,-0.0057321,-2.194,-0.14446,0.013287,0,0,0,53,236
3.9179,-0.0057321,3.806,-0.14446,0.013287,0,0,0,53,237
-0.082072,4.9943,-0.19397,-4.1445,0.013287,0,0,0,53,238
0.91793,4.9943,0.80603,-4.1445,0.013287,0,0,0,53,239
2.9179,4.9943,2.806,-4.1445,0.013287,0,0,1,53,240
2.9179,2.9943,4.806,2.8555,0.013287,0,0,0,53,241
2.9179,1.9943,3.806,2.8555,0.013287,0,0,1,53,242
1.9179,2.9943,1.806,2.8555,0.013287,0,0,0,53,243
2.9179,1.9943,3.806,1.8555,0.013287,0,0,0,53,244
2.9179,1.9943,2.806,1.8555,-4.9867,1,0,1,53,246
2.9179,1.9943,4.806,1.8555,0.013287,0,0,1,53,247
2.9179,2.9943,2.806,1.8555,0.013287,0,0,1,53,248
2.9179,1.9943,4.806,1.8555,0.013287,0,0,1,53,249
2.9179,1.9943,4.806,2.8555,0.013287,0,0,1,53,250
0.91793,1.9943,0.80603,1.8555,0.013287,0,0,0,54,76
1.9179,1.9943,1.806,1.8555,0.013287,0,0,0,54,77
1.9179,0.99427,1.806,-2.1445,0.013287,0,0,1,54,78
1.9179,-0.0057321,0.80603,-0.14446,0.013287,0,0,0,54,79
0.91793,-0.0057321,1.806,-0.14446,0.013287,0,0,0,54,80
-0.082072,-0.0057321,0.80603,-0.14446,0.013287,0,0,0,54,81
-0.082072,-3.0057,0.80603,-0.14446,0.013287,0,0,0,54,82
-0.082072,-3.0057,-0.19397,-0.14446,0.013287,0,0,0,54,83
0.91793,-3.0057,-0.19397,-0.14446,0.013287,0,0,0,54,84
-3.0821,-1.0057,-3.194,0.85554,0.013287,0,0,0,54,85
-1.0821,0.99427,0.80603,-0.14446,0.013287,0,0,1,54,86
-1.0821,-2.0057,-1.194,0.85554,0.013287,0,0,0,54,87
-2.0821,-1.0057,0.80603,0.85554,5.0133,1,0,0,54,88
-1.0821,-1.0057,-1.194,0.85554,0.013287,0,0,1,54,89
3.9179,-1.0057,4.806,-1.1445,0.013287,0,0,0,54,90
-1.0821,3.9943,-1.194,3.8555,0.013287,0,0,1,54,91
2.9179,-1.0057,3.806,-1.1445,0.013287,0,0,0,54,92
0.91793,-1.0057,2.806,-2.1445,0.013287,0,0,0,54,93
0.91793,-1.0057,0.80603,-2.1445,2.0133,1,0,0,54,94
-2.0821,-1.0057,-2.194,-2.1445,0.013287,0,0,1,54,95
-0.082072,-2.0057,-1.194,-2.1445,0.013287,0,0,0,54,96
0.91793,-2.0057,0.80603,-2.1445,0.013287,0,0,0,54,97
-2.0821,1.9943,-2.194,-0.14446,0.013287,0,0,1,54,98
-2.0821,1.9943,-2.194,1.8555,4.0133,1,0,1,54,99
-2.0821,2.9943,-2.194,2.8555,0.013287,0,0,1,54,100
-2.0821,0.99427,-2.194,3.8555,0.013287,0,0,1,54,101
-2.0821,2.9943,-2.194,0.85554,0.013287,0,0,1,54,102
3.9179,-2.0057,3.806,-2.1445,0.013287,0,0,0,54,103
-2.0821,3.9943,-2.194,2.8555,0.013287,0,0,1,54,104
-2.0821,-0.0057321,-2.194,3.8555,0.013287,0,0,1,54,105
-2.0821,-0.0057321,-2.194,-0.14446,3.0133,1,0,1,54,106
-2.0821,2.9943,-2.194,2.8555,0.013287,0,0,1,54,107
-2.0821,-0.0057321,-2.194,2.8555,0.013287,0,0,1,54,108
-1.0821,-2.0057,-1.194,-2.1445,0.013287,0,0,1,54,109
1.9179,-1.0057,-2.194,-1.1445,0.013287,0,0,0,54,110
0.91793,-1.0057,0.80603,-1.1445,0.013287,0,0,0,54,111
2.9179,-1.0057,2.806,-1.1445,0.013287,0,0,0,54,112
0.91793,-1.0057,1.806,-0.14446,0.013287,0,0,0,54,113
2.9179,-1.0057,2.806,-0.14446,0.013287,0,0,0,54,114
2.9179,-1.0057,0.80603,-0.14446,-4.9867,1,0,0,54,115
-0.082072,-1.0057,-0.19397,-0.14446,0.013287,0,0,0,54,116
-1.0821,-0.0057321,-1.194,4.8555,0.013287,0,0,1,54,117
-1.0821,-2.0057,-1.194,-2.1445,0.013287,0,0,0,54,118
-2.0821,-1.0057,-0.19397,-0.14446,5.0133,1,0,1,54,119
-0.082072,-2.0057,4.806,-2.1445,0.013287,0,0,0,54,120
-2.0821,0.99427,-0.19397,0.85554,0.013287,0,0,1,54,121
-2.0821,4.9943,-2.194,-0.14446,0.013287,0,0,1,54,122
-2.0821,1.9943,-2.194,1.8555,0.013287,0,0,1,54,123
-2.0821,1.9943,-2.194,1.8555,0.013287,0,0,1,54,124
1.9179,-2.0057,4.806,-2.1445,-3.9867,1,0,0,54,125
-2.0821,4.9943,-2.194,3.8555,0.013287,0,0,1,54,126
-2.0821,1.9943,-0.19397,4.8555,0.013287,0,0,1,54,127
-2.0821,-2.0057,-2.194,-2.1445,0.013287,0,0,0,54,128
-2.0821,-1.0057,-0.19397,1.8555,0.013287,0,0,0,54,129
-3.0821,-1.0057,-3.194,1.8555,0.013287,0,0,0,54,130
-2.0821,-1.0057,-2.194,1.8555,0.013287,0,0,1,54,131
-1.0821,-2.0057,-1.194,-2.1445,-4.9867,1,0,0,54,132
-2.0821,-1.0057,-2.194,4.8555,0.013287,0,0,0,54,133
-0.082072,-1.0057,-0.19397,4.8555,0.013287,0,0,0,54,134
-1.0821,0.99427,-1.194,0.85554,0.013287,0,0,1,54,135
-0.082072,-1.0057,-2.194,4.8555,0.013287,0,0,0,54,136
0.91793,-1.0057,-0.19397,4.8555,0.013287,0,0,0,54,137
-1.0821,-1.0057,-1.194,4.8555,0.013287,0,0,0,54,138
-1.0821,-1.0057,0.80603,-1.1445,-3.9867,1,0,0,54,139
-2.0821,-1.0057,-2.194,-1.1445,0.013287,0,0,1,54,140
1.9179,-2.0057,1.806,3.8555,0.013287,0,0,0,54,141
1.9179,-2.0057,1.806,3.8555,0.013287,0,0,0,54,142
-2.0821,2.9943,-2.194,2.8555,0.013287,0,0,1,54,143
-2.0821,3.9943,-2.194,3.8555,0.013287,0,0,1,54,144
-2.0821,3.9943,3.806,4.8555,-3.9867,1,0,1,54,145
2.9179,-2.0057,-4.194,3.8555,0.013287,0,0,0,54,146
-2.0821,3.9943,-2.194,2.8555,0.013287,0,0,1,54,147
-2.0821,2.9943,3.806,2.8555,0.013287,0,0,1,54,148
-2.0821,-0.0057321,3.806,-0.14446,0.013287,0,0,0,54,149
-2.0821,-0.0057321,-2.194,-0.14446,4.0133,1,0,0,54,150
-0.082072,-4.0057,3.806,-4.1445,0.013287,0,0,0,54,151
-4.0821,0.99427,-4.194,0.85554,0.013287,0,0,1,54,152
-0.082072,-4.0057,-0.19397,-4.1445,0.013287,0,0,0,54,153
-4.0821,-2.0057,-4.194,-0.14446,0.013287,0,0,0,54,154
-2.0821,-1.0057,-2.194,-4.1445,0.013287,0,0,0,54,155
-1.0821,-2.0057,-4.194,-0.14446,3.0133,1,0,1,54,156
-1.0821,-1.0057,-1.194,-1.1445,0.013287,0,0,0,54,157
-1.0821,-3.0057,2.806,-4.1445,0.013287,0,0,0,54,158
-3.0821,-4.0057,-3.194,-1.1445,0.013287,0,0,0,54,159
-4.0821,0.99427,-4.194,-4.1445,0.013287,0,0,1,54,160
0.91793,-4.0057,0.80603,-1.1445,0.013287,0,0,0,54,161
3.9179,-4.0057,3.806,-1.1445,0.013287,0,0,0,54,162
3.9179,-4.0057,0.80603,-1.1445,-4.9867,1,0,0,54,163
3.9179,-4.0057,4.806,-1.1445,0.013287,0,0,0,54,164
-4.0821,3.9943,-4.194,3.8555,0.013287,0,0,1,54,165
3.9179,-4.0057,3.806,-1.1445,0.013287,0,0,0,54,166
-4.0821,3.9943,-4.194,3.8555,0.013287,0,0,1,54,167
3.9179,-4.0057,3.806,-1.1445,-3.9867,1,0,0,54,168
-4.0821,4.9943,-4.194,3.8555,0.013287,0,0,1,54,169
4.9179,-4.0057,4.806,-4.1445,-3.9867,1,0,0,54,170
4.9179,-4.0057,3.806,-1.1445,0.013287,0,0,0,54,171
4.9179,-4.0057,4.806,-4.1445,-4.9867,1,0,0,54,172
-4.0821,2.9943,-4.194,4.8555,0.013287,0,0,1,54,173
1.9179,-4.0057,1.806,-1.1445,0.013287,0,0,0,54,174
-4.0821,1.9943,-4.194,1.8555,0.013287,0,0,1,54,175
-4.0821,1.9943,-4.194,1.8555,0.013287,0,0,1,54,176
-4.0821,0.99427,-4.194,0.85554,0.013287,0,0,1,54,177
-0.082072,-4.0057,2.806,-4.1445,0.013287,0,0,1,54,178
-0.082072,-4.0057,-0.19397,-1.1445,4.0133,1,0,1,54,179
0.91793,-0.0057321,3.806,-0.14446,0.013287,0,0,0,54,180
-0.082072,3.9943,-0.19397,0.85554,0.013287,0,0,1,54,181
1.9179,-0.0057321,3.806,-0.14446,0.013287,0,0,0,54,182
-0.082072,3.9943,-0.19397,1.8555,0.013287,0,0,1,54,183
-0.082072,2.9943,2.806,2.8555,0.013287,0,0,1,54,184
2.9179,-0.0057321,3.806,-0.14446,-4.9867,1,0,0,54,185
4.9179,-0.0057321,4.806,-0.14446,0.013287,0,0,0,54,186
4.9179,-0.0057321,4.806,-0.14446,0.013287,0,0,0,54,187
-0.082072,4.9943,2.806,4.8555,0.013287,0,0,1,54,188
1.9179,-0.0057321,1.806,-0.14446,0.013287,0,0,0,54,189
-0.082072,1.9943,2.806,4.8555,5.0133,1,0,1,54,190
-0.082072,1.9943,2.806,4.8555,0.013287,0,0,1,54,191
3.9179,-0.0057321,3.806,-0.14446,0.013287,0,0,0,54,192
2.9179,-0.0057321,2.806,-0.14446,0.013287,0,0,0,54,193
-0.082072,-0.0057321,2.806,1.8555,0.013287,0,0,0,54,194
-0.082072,-0.0057321,-0.19397,-0.14446,0.013287,0,0,1,54,195
1.9179,-0.0057321,-0.19397,1.8555,0.013287,0,0,0,54,196
-2.0821,-0.0057321,1.806,1.8555,0.013287,0,0,1,54,197
-2.0821,-0.0057321,-2.194,-0.14446,-3.9867,1,0,0,54,198
-1.0821,-0.0057321,-1.194,-0.14446,0.013287,0,0,0,54,199
1.9179,-0.0057321,1.806,-4.1445,0.013287,0,0,0,54,200
-0.082072,4.9943,-0.19397,4.8555,0.013287,0,0,1,54,201
4.9179,-0.0057321,1.806,-4.1445,4.0133,1,0,0,54,202
1.9179,-0.0057321,1.806,-0.14446,0.013287,0,0,0,54,203
1.9179,-0.0057321,-4.194,-4.1445,0.013287,0,0,0,54,204
-0.082072,-0.0057321,-0.19397,-4.1445,0.013287,0,0,0,54,205
-0.082072,-0.0057321,1.806,-4.1445,4.0133,1,0,1,54,206
3.9179,-0.0057321,-0.19397,-4.1445,0.013287,0,0,0,54,207
-0.082072,1.9943,1.806,3.8555,0.013287,0,0,1,54,208
-0.082072,1.9943,1.806,1.8555,0.013287,0,0,1,54,209
-0.082072,1.9943,-4.194,1.8555,0.013287,0,0,1,54,210
-0.082072,-2.0057,-4.194,-2.1445,0.013287,0,0,0,54,211
-2.0821,0.99427,1.806,0.85554,0.013287,0,0,1,54,212
0.91793,-2.0057,0.80603,-2.1445,0.013287,0,0,0,54,213
0.91793,-2.0057,1.806,-2.1445,-3.9867,1,0,0,54,214
0.91793,-2.0057,0.80603,1.8555,0.013287,0,0,0,54,215
2.9179,-2.0057,2.806,1.8555,0.013287,0,0,0,54,216
2.9179,-2.0057,3.806,-2.1445,0.013287,0,0,0,54,217
-2.0821,0.99427,1.806,0.85554,0.013287,0,0,1,54,218
0.91793,-2.0057,2.806,1.8555,4.0133,1,0,0,54,219
-2.0821,-4.0057,1.806,-4.1445,0.013287,0,0,0,54,220
-4.0821,3.9943,-4.194,-2.1445,0.013287,0,0,1,54,221
2.9179,-4.0057,3.806,-4.1445,0.013287,0,0,0,54,222
-4.0821,2.9943,-4.194,2.8555,5.0133,1,0,1,54,223
-4.0821,0.99427,-4.194,0.85554,0.013287,0,0,1,54,224
-0.082072,-4.0057,4.806,-4.1445,0.013287,0,0,0,54,225
-3.0821,-4.0057,-3.194,-4.1445,0.013287,0,0,1,54,226
3.9179,-3.0057,-4.194,-3.1445,0.013287,0,0,0,54,227
3.9179,-3.0057,3.806,-3.1445,0.013287,0,0,1,54,228
3.9179,-3.0057,3.806,-1.1445,0.013287,0,0,0,54,229
3.9179,-3.0057,3.806,-0.14446,2.0133,1,0,0,54,230
0.91793,-3.0057,0.80603,-0.14446,0.013287,0,0,0,54,231
3.9179,-3.0057,3.806,-0.14446,0.013287,0,0,0,54,232
3.9179,-3.0057,-2.194,-0.14446,0.013287,0,0,0,54,233
-3.0821,3.9943,-1.194,3.8555,3.0133,1,0,1,54,234
-3.0821,2.9943,-1.194,2.8555,0.013287,0,0,1,54,235
3.9179,-3.0057,3.806,-0.14446,0.013287,0,0,1,54,236
3.9179,3.9943,-1.194,3.8555,0.013287,0,0,1,54,237
3.9179,3.9943,3.806,3.8555,0.013287,0,0,0,54,238
3.9179,4.9943,-1.194,4.8555,0.013287,0,0,0,54,239
1.9179,4.9943,1.806,4.8555,0.013287,0,0,1,54,240
0.91793,1.9943,0.80603,3.8555,0.013287,0,0,0,54,241
0.91793,1.9943,2.806,3.8555,0.013287,1,0,1,54,242
0.91793,1.9943,2.806,1.8555,-1.9867,1,0,0,54,243
1.9179,1.9943,1.806,-0.14446,0.013287,0,0,0,54,244
1.9179,1.9943,1.806,-2.1445,-3.9867,1,0,1,54,245
1.9179,-2.0057,-0.19397,-2.1445,0.013287,0,0,0,54,246
-2.0821,-0.0057321,-4.194,-0.14446,0.013287,0,0,1,54,247
-2.0821,1.9943,-4.194,1.8555,0.013287,0,0,1,54,248
-2.0821,1.9943,-4.194,1.8555,0.013287,0,0,1,54,249
1.9179,-2.0057,1.806,-4.1445,0.013287,0,0,0,54,250
0.91793,3.9943,3.806,4.8555,0.013287,0,0,0,55,76
-1.0821,3.9943,-1.194,4.8555,0.013287,0,0,1,55,77
0.91793,-1.0057,3.806,-1.1445,0.013287,0,0,0,55,78
-1.0821,-0.0057321,-1.194,0.85554,0.013287,0,0,0,55,79
-0.082072,0.99427,-0.19397,0.85554,0.013287,0,0,1,55,80
-0.082072,-0.0057321,0.80603,0.85554,0.013287,0,0,1,55,81
-0.082072,-0.0057321,0.80603,-0.14446,0.013287,0,0,1,55,82
-2.0821,-0.0057321,-2.194,-0.14446,0.013287,0,0,1,55,83
-2.0821,0.99427,-0.19397,0.85554,0.013287,0,0,1,55,84
-1.0821,-2.0057,0.80603,-2.1445,0.013287,0,0,1,55,85
-1.0821,-3.0057,0.80603,-3.1445,0.013287,0,0,0,55,86
-3.0821,-2.0057,-0.19397,-2.1445,0.013287,0,0,0,55,87
-3.0821,-2.0057,-3.194,-1.1445,2.0133,1,0,0,55,88
-2.0821,-3.0057,-2.194,-3.1445,0.013287,0,0,0,55,89
-3.0821,-3.0057,-3.194,-1.1445,0.013287,0,0,1,55,90
-3.0821,-1.0057,-3.194,-1.1445,0.013287,0,0,0,55,91
-1.0821,-2.0057,-3.194,-2.1445,0.013287,0,0,1,55,92
-0.082072,-1.0057,-2.194,-1.1445,0.013287,0,0,0,55,93
-1.0821,-0.0057321,-3.194,-0.14446,5.0133,1,0,1,55,94
4.9179,-1.0057,4.806,-1.1445,0.013287,0,0,0,55,95
2.9179,-1.0057,2.806,-1.1445,0.013287,0,0,0,55,96
-0.082072,-1.0057,4.806,-3.1445,0.013287,0,0,1,55,97
-0.082072,2.9943,-0.19397,-1.1445,0.013287,0,0,1,55,98
-0.082072,2.9943,4.806,2.8555,5.0133,1,0,1,55,99
4.9179,-0.0057321,4.806,-0.14446,0.013287,0,0,0,55,100
-0.082072,1.9943,-0.19397,4.8555,0.013287,0,0,1,55,101
-0.082072,0.99427,-0.19397,0.85554,0.013287,0,0,1,55,102
-1.0821,-0.0057321,1.806,-0.14446,0.013287,0,0,1,55,103
-2.0821,-1.0057,4.806,-1.1445,0.013287,0,0,1,55,104
-1.0821,-2.0057,1.806,-2.1445,0.013287,0,0,0,55,105
-2.0821,-1.0057,-2.194,-1.1445,4.0133,1,0,1,55,106
0.91793,-2.0057,3.806,-2.1445,0.013287,0,0,0,55,107
0.91793,-2.0057,3.806,-2.1445,0.013287,0,0,0,55,108
-2.0821,-4.0057,-2.194,0.85554,0.013287,0,0,0,55,109
-3.0821,-4.0057,-3.194,0.85554,0.013287,0,0,0,55,110
-2.0821,-4.0057,-2.194,0.85554,0.013287,0,0,0,55,111
-3.0821,-4.0057,-3.194,0.85554,0.013287,0,0,0,55,112
-1.0821,-4.0057,4.806,0.85554,0.013287,0,0,0,55,113
-0.082072,-4.0057,-0.19397,-4.1445,0.013287,0,0,0,55,114
-0.082072,-4.0057,-1.194,0.85554,-4.9867,1,0,0,55,115
-4.0821,3.9943,-4.194,3.8555,0.013287,0,0,1,55,116
-4.0821,3.9943,-4.194,3.8555,0.013287,0,0,1,55,117
1.9179,-4.0057,4.806,-4.1445,0.013287,0,0,0,55,118
-4.0821,1.9943,-4.194,1.8555,-2.9867,1,0,1,55,119
-4.0821,0.99427,-4.194,0.85554,0.013287,0,0,1,55,120
1.9179,-4.0057,-3.194,0.85554,0.013287,0,0,0,55,121
-4.0821,3.9943,-4.194,1.8555,0.013287,0,0,1,55,122
2.9179,-4.0057,3.806,-4.1445,0.013287,0,0,0,55,123
3.9179,-4.0057,3.806,-4.1445,0.013287,0,0,0,55,124
-4.0821,3.9943,-4.194,2.8555,5.0133,1,0,1,55,125
-3.0821,-4.0057,4.806,-4.1445,0.013287,0,0,1,55,126
-3.0821,2.9943,4.806,0.85554,0.013287,0,0,1,55,127
4.9179,-3.0057,2.806,-3.1445,0.013287,0,0,0,55,128
-3.0821,3.9943,4.806,3.8555,0.013287,0,0,1,55,129
-3.0821,2.9943,-3.194,4.8555,0.013287,0,0,1,55,130
-3.0821,3.9943,-3.194,3.8555,0.013287,0,0,1,55,131
-3.0821,3.9943,4.806,2.8555,-3.9867,1,0,0,55,132
-1.0821,3.9943,-1.194,2.8555,0.013287,0,0,0,55,133
-1.0821,3.9943,-1.194,-4.1445,0.013287,0,0,0,55,134
-3.0821,3.9943,-3.194,-4.1445,0.013287,0,0,1,55,135
1.9179,-3.0057,2.806,-3.1445,0.013287,0,0,0,55,136
-3.0821,0.99427,-3.194,1.8555,0.013287,0,0,1,55,137
0.91793,-3.0057,0.80603,-3.1445,0.013287,0,0,0,55,138
-3.0821,0.99427,-3.194,0.85554,-3.9867,1,0,0,55,139
1.9179,0.99427,-3.194,0.85554,0.013287,0,0,0,55,140
-0.082072,0.99427,1.806,0.85554,0.013287,0,0,0,55,141
0.91793,-1.0057,-4.194,-1.1445,0.013287,0,0,0,55,142
1.9179,-1.0057,1.806,-1.1445,0.013287,0,0,0,55,143
-1.0821,0.99427,-1.194,0.85554,0.013287,0,0,1,55,144
-1.0821,0.99427,-0.19397,0.85554,4.0133,1,0,1,55,145
-0.082072,-1.0057,-0.19397,-1.1445,0.013287,0,0,0,55,146
-1.0821,1.9943,-0.19397,1.8555,0.013287,0,0,1,55,147
-1.0821,-0.0057321,-1.194,3.8555,0.013287,0,0,0,55,148
-0.082072,1.9943,-0.19397,1.8555,0.013287,0,0,1,55,149
1.9179,-0.0057321,-0.19397,3.8555,-2.9867,1,0,1,55,150
1.9179,-2.0057,-0.19397,-2.1445,0.013287,0,0,0,55,151
-2.0821,2.9943,-0.19397,2.8555,0.013287,0,0,1,55,152
1.9179,-2.0057,2.806,-0.14446,0.013287,0,0,0,55,153
0.91793,-2.0057,0.80603,-0.14446,0.013287,0,0,0,55,154
2.9179,-2.0057,2.806,-2.1445,0.013287,0,0,0,55,155
2.9179,-2.0057,1.806,-2.1445,-3.9867,1,0,0,55,156
1.9179,-2.0057,3.806,-2.1445,0.013287,0,0,0,55,157
1.9179,-2.0057,1.806,-2.1445,0.013287,0,0,0,55,158
2.9179,-2.0057,1.806,-2.1445,0.013287,0,0,0,55,159
-2.0821,1.9943,-0.19397,1.8555,0.013287,0,0,1,55,160
-0.082072,-2.0057,2.806,-0.14446,0.013287,0,0,1,55,161
-0.082072,0.99427,-0.19397,-2.1445,0.013287,0,0,1,55,162
0.91793,-0.0057321,0.80603,-0.14446,-3.9867,1,0,0,55,163
1.9179,-0.0057321,1.806,-0.14446,0.013287,0,0,0,55,164
-0.082072,4.9943,2.806,3.8555,0.013287,0,0,1,55,165
-0.082072,4.9943,2.806,4.8555,0.013287,0,0,1,55,166
-0.082072,3.9943,-0.19397,4.8555,0.013287,0,0,1,55,167
-0.082072,3.9943,2.806,3.8555,4.0133,1,0,1,55,168
1.9179,-0.0057321,1.806,-0.14446,0.013287,0,0,0,55,169
-0.082072,-1.0057,-0.19397,3.8555,0.013287,0,0,0,55,170
-1.0821,-4.0057,-1.194,-4.1445,0.013287,0,0,1,55,171
-4.0821,-1.0057,2.806,3.8555,-4.9867,1,0,0,55,172
-2.0821,-1.0057,-2.194,-1.1445,0.013287,0,0,1,55,173
-2.0821,-0.0057321,-2.194,3.8555,0.013287,0,0,0,55,174
-2.0821,-0.0057321,4.806,3.8555,-3.9867,1,0,0,55,175
-2.0821,-0.0057321,-2.194,3.8555,0.013287,0,0,1,55,176
-0.082072,-2.0057,-0.19397,-2.1445,0.013287,0,0,1,55,177
-0.082072,-2.0057,-0.19397,-2.1445,0.013287,0,0,0,55,178
-2.0821,-0.0057321,3.806,-0.14446,5.0133,1,0,1,55,179
-2.0821,-1.0057,3.806,-1.1445,0.013287,0,0,0,55,180
-1.0821,-1.0057,4.806,-2.1445,0.013287,0,0,1,55,181
-1.0821,-1.0057,-1.194,4.8555,0.013287,0,0,1,55,182
-2.0821,-1.0057,-2.194,-1.1445,0.013287,0,0,1,55,183
-2.0821,-1.0057,-2.194,-0.14446,0.013287,0,0,1,55,184
-1.0821,-2.0057,-1.194,-2.1445,-4.9867,1,0,0,55,185
-2.0821,4.9943,-2.194,4.8555,0.013287,0,0,1,55,186
3.9179,-2.0057,4.806,-2.1445,0.013287,0,0,0,55,187
4.9179,-2.0057,4.806,-2.1445,0.013287,0,0,0,55,188
3.9179,-2.0057,3.806,-1.1445,0.013287,0,0,0,55,189
3.9179,-2.0057,3.806,-2.1445,3.0133,1,0,0,55,190
1.9179,-2.0057,1.806,-1.1445,0.013287,0,0,0,55,191
1.9179,-2.0057,1.806,-1.1445,0.013287,0,0,0,55,192
0.91793,-2.0057,0.80603,-2.1445,0.013287,0,0,0,55,193
-0.082072,-2.0057,-3.194,-1.1445,0.013287,0,0,1,55,194
3.9179,-0.0057321,-2.194,-3.1445,0.013287,0,0,0,55,195
-0.082072,4.9943,-0.19397,4.8555,0.013287,0,0,1,55,196
2.9179,-0.0057321,2.806,-3.1445,0.013287,0,0,0,55,197
-0.082072,2.9943,-3.194,3.8555,4.0133,1,0,1,55,198
-0.082072,-0.0057321,3.806,-3.1445,0.013287,0,0,0,55,199
-0.082072,-0.0057321,-0.19397,-0.14446,0.013287,0,0,0,55,200
0.91793,-0.0057321,0.80603,-0.14446,0.013287,0,0,0,55,201
0.91793,-0.0057321,-3.194,-0.14446,-4.9867,1,0,0,55,202
0.91793,-0.0057321,0.80603,-0.14446,0.013287,0,0,0,55,203
3.9179,-0.0057321,4.806,-0.14446,0.013287,0,0,0,55,204
2.9179,-0.0057321,3.806,-0.14446,0.013287,0,0,0,55,205
2.9179,-0.0057321,2.806,-0.14446,-2.9867,1,0,0,55,206
4.9179,-0.0057321,4.806,-0.14446,0.013287,0,0,0,55,207
3.9179,-0.0057321,3.806,-0.14446,0.013287,0,0,0,55,208
-0.082072,0.99427,-0.19397,2.8555,0.013287,0,0,1,55,209
-0.082072,-0.0057321,-0.19397,-0.14446,0.013287,0,0,0,55,210
-0.082072,-0.0057321,-0.19397,-0.14446,0.013287,0,0,0,55,211
-0.082072,0.99427,-0.19397,-0.14446,0.013287,0,0,1,55,212
-0.082072,0.99427,-0.19397,0.85554,0.013287,0,0,1,55,213
-0.082072,0.99427,0.80603,0.85554,-3.9867,1,0,1,55,214
2.9179,-0.0057321,2.806,-0.14446,0.013287,0,0,0,55,215
-0.082072,1.9943,0.80603,-4.1445,0.013287,0,0,1,55,216
-0.082072,1.9943,-0.19397,-1.1445,0.013287,0,0,1,55,217
-0.082072,-1.0057,0.80603,1.8555,0.013287,0,0,0,55,218
-4.0821,-1.0057,-2.194,-4.1445,2.0133,1,0,0,56,76
-1.0821,3.9943,1.806,-4.1445,0.013287,0,0,0,56,77
3.9179,-1.0057,3.806,-4.1445,0.013287,0,0,0,56,78
-1.0821,4.9943,-1.194,4.8555,0.013287,0,0,0,56,79
4.9179,-3.0057,4.806,-4.1445,0.013287,0,0,1,56,80
-1.0821,4.9943,-3.194,4.8555,0.013287,0,0,0,56,81
4.9179,-0.0057321,4.806,-1.1445,0.013287,0,0,1,56,82
4.9179,-1.0057,4.806,-1.1445,0.013287,0,0,1,56,83
4.9179,-3.0057,4.806,-3.1445,0.013287,0,0,0,56,84
-3.0821,3.9943,-0.19397,3.8555,0.013287,0,0,0,56,85
-3.0821,3.9943,-3.194,-4.1445,0.013287,0,0,1,56,86
-3.0821,3.9943,-3.194,3.8555,0.013287,0,0,1,56,87
-3.0821,3.9943,-3.194,3.8555,3.0133,1,0,0,56,88
-1.0821,3.9943,-1.194,3.8555,0.013287,0,0,1,56,89
-1.0821,-3.0057,-1.194,2.8555,0.013287,0,0,0,56,90
-4.0821,-3.0057,-3.194,2.8555,0.013287,0,0,1,56,91
-4.0821,-3.0057,-4.194,-3.1445,0.013287,0,0,0,56,92
-2.0821,-3.0057,-2.194,-3.1445,0.013287,0,0,0,56,93
-2.0821,-3.0057,-3.194,-3.1445,-4.9867,1,0,0,56,94
2.9179,-3.0057,2.806,-3.1445,0.013287,0,0,0,56,95
4.9179,-3.0057,4.806,-3.1445,0.013287,0,0,0,56,96
