MB,MF,MFonMB,Unlikely,Crits,Choice,Subj
3.0048,2.849,0.0059714,0.0014,-2,1,2
0.0048455,3.0163,0.0059714,0.0014,-2,0,2
-2.5452,3.1989,0.0059714,0.0014,-2,1,2
2.1723,0.60843,0.0059714,0.0014,-2,1,2
1.8472,1.8587,-3.994,0.0014,1,1,2
2.4678,3.4163,0.0059714,0.0014,-2,1,2
1.7048,-1.2837,0.0059714,0.0014,-2,1,2
0.0048455,-0.52715,0.0059714,0.0014,-2,1,2
2.1763,2.9707,0.0059714,0.0014,-2,1,2
2.5548,-1.7972,0.0059714,0.0014,-2,0,2
0.0048455,-0.41764,0.0059714,0.0014,-2,1,2
0.14722,-2.966,4.006,0.0014,1,1,2
1.8493,0.41372,0.0059714,0.0014,-2,1,2
3.0066,-6.2737,0.0059714,0.0014,-2,1,2
1.0063,1.5223,0.0059714,0.0014,-2,1,2
-1.5642,-1.5902,0.0059714,0.0014,-2,0,2
1.3386,1.8438,-3.994,0.0014,1,1,2
2.1733,-0.010684,0.0059714,0.0014,-2,1,2
3.0056,5.9063,0.0059714,0.0014,-2,0,2
-0.44515,2.1031,0.0059714,0.0014,-2,1,2
-0.37765,1.465,5.006,0.0014,1,1,2
-1.2265,2.0988,0.0059714,0.0014,-2,0,2
1.5625,-1.3712,0.0059714,0.0014,-2,1,2
2.4388,-1.3437,0.0059714,0.0014,-2,1,2
3.4118,3.4233,0.0059714,0.0014,-2,0,2
-2.8911,-0.16428,-3.994,0.0014,1,1,2
0.0048455,0.90635,0.0059714,0.0014,-2,0,2
0.52337,-2.5272,0.0059714,0.0014,-2,1,2
0.0048455,0.1306,0.0059714,0.0014,-2,1,2
0.7766,3.7073,0.0059714,0.0014,-2,1,2
2.5734,3.4912,0.0059714,0.0014,-2,1,2
-1.6577,0.076376,-1.994,0.0014,0,1,2
1.8607,-4.1512,0.0059714,0.0014,-2,0,2
-1.1094,-0.33869,0.0059714,0.0014,-2,1,2
-3.0062,-3.9787,0.0059714,0.0014,-2,0,2
0.0048455,3.7946,0.0059714,0.0014,-2,0,2
4.4489,2.8532,0.0059714,0.0014,-2,1,2
3.7823,3.4753,-2.994,0.0014,1,1,2
2.2862,0.62885,0.0059714,0.0014,-2,1,2
0.0048455,-5.1512,0.0059714,0.0014,-2,0,2
4.0431,2.8488,0.0059714,0.0014,-2,1,2
3.1874,2.174,0.0059714,0.0014,-2,1,2
-1.9549,2.4503,0.0059714,0.0014,-2,1,2
0.0048455,0.016345,0.0059714,0.0014,-2,1,3
0.0048455,0.016345,0.0059714,0.0014,-2,1,3
-4.9952,0.016345,0.0059714,0.0014,-2,0,3
-2.9952,-2.7887,0.0059714,0.0014,-2,0,3
0.0048455,-1.3054,0.0059714,0.0014,-2,1,3
-3.9952,1.2488,0.0059714,0.0014,-2,0,3
-2.8852,0.52635,0.0059714,0.0014,-2,1,3
3.4048,-5.4402,0.0059714,0.0014,-2,1,3
-4.6332,-6.8737,0.0059714,0.0014,-2,0,3
0.0048455,3.4163,0.0059714,0.0014,-2,1,3
2.0929,-4.3823,0.0059714,0.0014,-2,1,3
-5.4352,1.734,0.0059714,0.0014,-2,1,3
-2.5452,-5.1512,0.0059714,0.0014,-2,0,3
-4.9952,-3.9141,0.0059714,0.0014,-2,0,3
-3.336,3.4788,0.0059714,0.0014,-2,0,3
0.0048455,-5.2337,0.0059714,0.0014,-2,1,3
-0.2766,-0.52553,3.006,0.0014,1,0,3
3.0431,3.0546,0.0059714,0.0014,-2,1,3
-2.6052,1.2488,0.0059714,0.0014,-2,0,3
-3.9952,-5.826,0.0059714,0.0014,-2,0,3
0.0048455,-0.86404,0.0059714,0.0014,-2,1,3
3.0929,2.7099,0.0059714,0.0014,-2,1,3
4.7797,4.1478,0.0059714,0.0014,-2,1,3
0.0048455,4.9781,0.0059714,0.0014,-2,1,3
4.6872,0.83382,0.0059714,0.0014,-2,1,3
2.0948,1.2332,0.0059714,0.0014,-2,0,3
0.0048455,-3.5399,0.0059714,0.0014,-2,1,3
0.0048455,3.4163,-3.994,0.0014,1,0,3
4.0048,6.9063,0.0059714,0.0014,-2,0,3
-3.9952,-1.9181,0.0059714,0.0014,-2,0,3
8.4048,8.4163,0.0059714,0.0014,-2,0,3
-6.2452,-3.8565,0.0059714,0.0014,-2,0,3
-5.6952,-3.6631,0.0059714,0.0014,-2,0,3
0.0048455,0.46135,0.0059714,0.0014,-2,0,3
0.3831,-4.8337,0.0059714,0.0014,-2,1,3
0.0048455,-3.1868,0.0059714,0.0014,-2,0,3
-2.6952,-1.5163,0.0059714,0.0014,-2,0,3
-0.14515,-0.13365,0.0059714,0.0014,-2,1,3
0.28235,1.1373,0.0059714,0.0014,-2,0,3
-1.6672,3.4474,0.0059714,0.0014,-2,0,3
-3.9078,-3.8963,0.0059714,0.0014,-2,1,3
0.0048455,-4.3947,0.0059714,0.0014,-2,1,3
0.11485,0.52635,0.0059714,0.0014,-2,1,3
0.12797,-1.4402,0.0059714,0.0014,-2,1,3
-1.2332,-2.7112,0.0059714,0.0014,-2,1,3
-4.77,2.0903,0.0059714,0.0014,-2,0,3
-0.070771,-1.4751,0.0059714,0.0014,-2,0,3
-4.7127,-3.4335,0.0059714,0.0014,0,0,3
-0.049787,1.1478,-4.994,0.0014,0,1,3
0.0048455,1.5824,0.0059714,0.0014,-2,0,3
-0.097924,-1.5962,0.0059714,0.0014,-2,0,3
0.0048455,0.016345,0.0059714,0.0014,-2,0,3
0.079097,-1.9837,0.0059714,0.0014,-2,1,3
1.068,-1.6837,0.0059714,0.0014,-2,0,3
0.0048455,0.86635,0.0059714,0.0014,-2,1,3
-0.33599,-2.9837,0.0059714,0.0014,-2,0,3
2.5548,0.77064,0.0059714,0.0014,-2,0,3
4.0048,4.6575,0.0059714,0.0014,-2,0,3
2.0048,2.5613,0.0059714,0.0014,-2,1,3
0.70485,0.71635,0.0059714,0.0014,-2,0,3
2.1548,2.1663,0.0059714,0.0014,-2,0,3
0.0048455,-0.70615,0.0059714,0.0014,-2,1,3
0.17235,-6.2337,0.0059714,0.0014,-2,1,3
0.24666,-5.5962,0.0059714,0.0014,-2,0,3
0.0048455,1.0215,0.0059714,0.0014,-2,1,3
-0.10904,-2.2787,0.0059714,0.0014,-2,0,3
0.0048455,-1.2119,0.0059714,0.0014,-2,1,3
1.5582,-1.9837,0.0059714,0.0014,-2,1,3
-0.51716,1.4613,0.0059714,0.0014,-2,0,3
-0.43886,0.016345,-2.994,0.0014,1,0,3
0.18908,1.5663,0.0059714,0.0014,-2,1,3
0.0048455,0.14779,0.0059714,0.0014,-2,1,3
0.0048455,-2.8337,0.0059714,0.0014,-2,1,3
0.0048455,-0.59778,0.0059714,0.0014,-2,0,3
-0.51716,-0.59778,-1.994,0.0014,0,1,3
-3.4389,-3.5057,0.0059714,0.0014,-2,0,3
0.0048455,2.4613,0.0059714,0.0014,-2,1,3
0.39859,1.2446,-1.994,0.0014,0,1,3
-0.32984,-3.526,3.006,0.0014,1,1,3
3.0048,-1.6462,0.0059714,0.0014,-2,0,3
-1.8483,-0.15115,0.0059714,0.0014,-2,0,3
-5.1266,-3.1952,0.0059714,0.0014,-2,0,3
0.0048455,-1.3837,0.0059714,0.0014,-2,0,3
-3.8126,-3.2497,0.0059714,0.0014,-2,1,3
0.0048455,-0.1151,0.0059714,0.0014,-2,1,3
-5.1627,-5.1512,0.0059714,0.0014,-2,0,3
0.75914,-3.9396,0.0059714,0.0014,-2,1,3
-3.7287,-3.5978,0.0059714,0.0014,-2,0,3
3.0998,-1.5962,0.0059714,0.0014,-2,1,3
0.46808,-1.106,0.0059714,0.0014,-2,1,3
1.3986,-1.5937,0.0059714,0.0014,-2,0,3
0.0048455,2.0163,0.0059714,0.0014,-2,1,3
0.0048455,4.7163,0.0059714,0.0014,-2,1,3
0.0048455,4.4613,0.0059714,0.0014,-2,1,3
-3.24,-3.1805,0.0059714,-2.9986,-1,0,3
-2.7533,0.89301,-4.994,0.0014,1,0,3
0.0048455,0.26635,0.0059714,0.0014,-2,0,3
0.0048455,0.45783,0.0059714,0.0014,-2,1,3
0.0048455,-1.8809,0.0059714,0.0014,-2,1,3
0.0048455,-0.8963,0.0059714,0.0014,-2,1,3
-0.65526,-2.2764,-3.994,0.0014,0,0,3
-2.3889,-2.0468,0.0059714,0.0014,-2,1,3
-2.3841,-4.5737,0.0059714,0.0014,-2,0,3
0.0048455,-6.4402,0.0059714,0.0014,-2,1,3
-1.2234,-3.3837,-4.994,0.0014,1,0,3
0.0048455,1.2663,0.0059714,0.0014,-2,0,3
5.0048,4.0899,0.0059714,0.0014,-2,1,3
4.0048,2.2995,0.0059714,0.0014,-2,1,3
-4.9952,-3.3837,0.0059714,0.0014,-2,0,3
-1.9952,-1.9837,0.0059714,0.0014,-2,0,3
-1.4448,3.6288,0.0059714,0.0014,-2,0,3
0.0048455,-2.9837,0.0059714,0.0014,-2,1,3
-2.9952,-0.37362,0.0059714,0.0014,-2,1,3
0.0048455,-4.5337,0.0059714,0.0014,-2,0,3
-3.8627,-1.9361,4.006,0.0014,0,1,3
-1.6354,1.8018,0.0059714,0.0014,-2,0,3
0.13883,0.34746,0.0059714,0.0014,-2,1,3
-0.8988,0.61135,0.0059714,0.0014,-2,0,3
0.28629,1.2544,-2.994,0.0014,0,1,3
-0.64804,0.33786,0.0059714,0.0014,-2,1,3
-0.51716,1.9522,0.0059714,0.0014,-2,0,3
2.0048,-1.826,0.0059714,0.0014,-2,1,3
5.7048,2.4503,0.0059714,0.0014,-2,1,3
-1.184,-5.5497,0.0059714,0.0014,-2,1,3
0.0048455,0.21601,0.0059714,0.0014,-2,0,3
2.5548,1.4349,0.0059714,0.0014,-2,0,3
2.9803,3.0713,0.0059714,0.0014,-2,1,3
-1.8375,0.77064,0.0059714,0.0014,-2,0,3
3.0048,-3.3837,0.0059714,0.0014,-2,1,3
-2.5452,-2.5337,4.006,0.0014,1,1,3
4.1723,-3.3837,0.0059714,0.0014,-2,1,3
1.7048,1.8587,0.0059714,0.0014,-2,0,3
0.0048455,-1.5497,0.0059714,0.0014,-2,0,3
0.0048455,1.2446,0.0059714,0.0014,-2,0,3
-0.75334,0.71635,0.0059714,0.0014,-2,0,3
1.4498,2.1663,0.0059714,0.0014,-2,0,3
