"subject","datestamp","timestamp","version","Type","Goal","OptNum","Action","S2","Action2","Re","rt1","rt2","score","round","Crit","id"
"test_dg_v15","2015-05-13","20:38:58","dawstage2_v2","1","4","5","3","3","2","1","441","423","0","25","0","6743"
"test_dg_v15","2015-05-13","20:39:00","dawstage2_v2","1","4","5","3","3","1","3","418","743","0","26","0","6744"
"test_dg_v15","2015-05-13","20:39:01","dawstage2_v2","1","4","1","1","5","5","1","825","495","0","27","0","6745"
"test_dg_v15","2015-05-13","20:39:03","dawstage2_v2","1","4","1","1","1","1","-1","593","399","0","28","0","6746"
"test_dg_v15","2015-05-13","20:39:05","dawstage2_v2","1","4","5","3","5","6","0","554","654","0","29","0","6747"
"test_dg_v15","2015-05-13","20:39:06","dawstage2_v2","1","4","5","3","3","1","0","720","599","0","30","0","6748"
"test_dg_v15","2015-05-13","20:39:15","dawstage2_v2","1","4","1","1","1","2","-4","688","431","36","31","0","6749"
"test_dg_v15","2015-05-13","20:39:17","dawstage2_v2","1","4","8","4","4","3","-1","834","630","35","32","0","6750"
"test_dg_v15","2015-05-13","20:39:18","dawstage2_v2","1","4","3","1","1","2","-5","685","487","30","33","0","6751"
"test_dg_v15","2015-05-13","20:39:21","dawstage2_v2","1","4","8","3","3","1","-4","1177","671","26","34","0","6752"
"test_dg_v15","2015-05-13","20:39:22","dawstage2_v2","1","4","3","4","4","4","-3","674","446","23","35","0","6753"
"test_dg_v15","2015-05-13","20:39:24","dawstage2_v2","1","4","1","1","1","1","-2","586","423","21","36","0","6754"
"test_dg_v15","2015-05-13","20:39:25","dawstage2_v2","1","4","1","2","2","3","3","554","495","24","37","0","6755"
"test_dg_v15","2015-05-13","20:39:27","dawstage2_v2","1","4","5","2","2","3","0","487","415","24","38","0","6756"
"test_dg_v15","2015-05-13","20:39:29","dawstage2_v2","1","4","3","4","4","3","1","935","456","25","39","0","6757"
"test_dg_v15","2015-05-13","20:39:31","dawstage2_v2","1","4","1","2","2","3","-2","1162","390","23","40","0","6758"
"test_dg_v15","2015-05-13","20:39:33","dawstage2_v2","1","4","8","4","5","5","3","1122","358","26","41","0","6759"
"test_dg_v15","2015-05-13","20:39:37","dawstage2_v2","1","4","1","1","1","2","3","2735","526","29","42","1","6760"
"test_dg_v15","2015-05-13","20:39:38","dawstage2_v2","1","4","3","1","1","2","5","580","397","34","43","0","6761"
"test_dg_v15","2015-05-13","20:39:40","dawstage2_v2","1","4","8","3","3","2","4","841","423","38","44","0","6762"
"test_dg_v15","2015-05-13","20:39:42","dawstage2_v2","1","4","5","3","3","2","3","644","349","41","45","0","6763"
"test_dg_v15","2015-05-13","20:39:43","dawstage2_v2","1","4","5","3","3","2","-2","618","342","39","46","0","6764"
"test_dg_v15","2015-05-13","20:39:45","dawstage2_v2","1","4","5","3","5","5","5","952","479","44","47","0","6765"
"test_dg_v15","2015-05-13","20:39:48","dawstage2_v2","1","4","1","1","1","1","-2","1208","415","42","48","1","6766"
"test_dg_v15","2015-05-13","20:39:49","dawstage2_v2","1","4","5","2","2","4","-5","543","537","37","49","0","6767"
"test_dg_v15","2015-05-13","20:39:51","dawstage2_v2","1","4","5","2","2","3","4","514","1271","41","50","0","6768"
"test_dg_v15","2015-05-13","20:39:53","dawstage2_v2","1","4","3","4","4","3","4","922","365","45","51","0","6769"
"test_dg_v15","2015-05-13","20:39:55","dawstage2_v2","1","4","1","2","5","5","5","715","375","50","52","0","6770"
"test_dg_v15","2015-05-13","20:39:59","dawstage2_v2","1","4","3","1","1","1","-1","2601","503","49","53","1","6771"
"test_dg_v15","2015-05-13","20:40:01","dawstage2_v2","1","4","5","2","2","3","4","1097","551","53","54","0","6772"
"test_dg_v15","2015-05-13","20:40:03","dawstage2_v2","1","4","5","2","2","3","2","832","1015","55","55","0","6773"
"test_dg_v15","2015-05-13","20:40:05","dawstage2_v2","1","4","1","2","2","3","2","649","799","57","56","0","6774"
"test_dg_v15","2015-05-13","20:40:08","dawstage2_v2","1","4","8","4","4","3","2","1417","456","59","57","0","6775"
"test_dg_v15","2015-05-13","20:40:11","dawstage2_v2","1","4","5","2","2","3","0","689","271","59","58","0","6776"
"test_dg_v15","2015-05-13","20:40:13","dawstage2_v2","1","4","8","4","5","5","5","825","295","64","59","0","6777"
"test_dg_v15","2015-05-13","20:40:15","dawstage2_v2","1","4","5","3","3","1","2","850","694","66","60","1","6778"
"test_dg_v15","2015-05-13","20:40:21","dawstage2_v2","1","4","5","3","3","2","-2","2465","2767","64","61","0","6779"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:17:38","dawstage2_v2","1","1","8","4","4","4","0","1923","3278","0","1","0","6780"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:17:48","dawstage2_v2","1","3","1","2","2","3","0","1189","2543","0","2","0","6781"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:17:55","dawstage2_v2","1","3","3","4","4","3","0","2245","1023","0","3","0","6782"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:18:03","dawstage2_v2","1","2","8","3","3","2","0","1292","2591","0","4","0","6783"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:18:08","dawstage2_v2","1","2","5","3","3","2","0","1117","718","0","5","0","6784"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:18:13","dawstage2_v2","1","1","5","3","3","1","0","800","527","0","6","0","6785"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:18:18","dawstage2_v2","1","4","1","2","2","4","0","784","991","0","7","0","6786"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:18:23","dawstage2_v2","1","4","5","2","2","4","0","795","679","0","8","0","6787"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:18:28","dawstage2_v2","1","4","5","2","2","4","0","756","655","0","9","0","6788"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:18:33","dawstage2_v2","1","2","5","3","3","2","0","2069","639","0","10","0","6789"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:18:38","dawstage2_v2","1","2","5","3","3","2","0","795","543","0","11","0","6790"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:18:43","dawstage2_v2","1","1","5","3","3","1","0","859","575","0","12","0","6791"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:18:43","dawstage2_v2","1","2","8","3","3","2","0","1930","590","0","1","0","6792"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:18:49","dawstage2_v2","1","4","1","2","2","4","0","1351","1455","0","13","0","6793"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:18:50","dawstage2_v2","1","1","5","3","3","1","0","910","620","0","2","0","6794"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:18:54","dawstage2_v2","1","3","8","4","4","3","0","800","991","0","14","0","6795"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:18:56","dawstage2_v2","1","3","8","4","4","3","0","1020","570","0","3","0","6796"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:19:00","dawstage2_v2","1","2","5","3","3","2","0","1241","791","0","15","0","6797"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:19:02","dawstage2_v2","1","2","3","1","1","2","0","780","480","0","4","0","6798"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:19:05","dawstage2_v2","1","1","3","1","1","1","0","999","567","0","16","0","6799"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:19:07","dawstage2_v2","1","3","5","2","2","3","0","2303","2226","0","1","0","6800"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:19:07","dawstage2_v2","1","4","8","4","4","4","0","800","730","0","5","0","6801"
"A9K493W8CW91K_dg_v15","2015-05-14","15:19:12","dawstage2_v2","1","2","8","3","3","1","0","1872","1047","0","1","0","6802"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:19:12","dawstage2_v2","1","4","1","2","2","4","0","590","490","0","6","0","6803"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:19:13","dawstage2_v2","1","4","3","4","4","4","0","2936","1471","0","17","0","6804"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:19:14","dawstage2_v2","1","1","1","1","1","1","0","1189","1084","0","2","0","6805"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:19:17","dawstage2_v2","1","3","8","4","4","3","0","1140","610","0","7","0","6806"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:19:18","dawstage2_v2","1","3","5","2","2","3","0","1365","807","0","18","0","6807"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:19:22","dawstage2_v2","1","3","3","4","4","3","0","2458","1036","0","3","0","6808"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:19:22","dawstage2_v2","1","2","5","3","3","2","0","1320","530","0","8","0","6809"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:19:23","dawstage2_v2","1","4","8","4","4","4","0","1160","583","0","19","0","6810"
"A9K493W8CW91K_dg_v15","2015-05-14","15:19:26","dawstage2_v2","1","4","1","2","2","4","0","3986","2831","0","2","0","6811"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:19:27","dawstage2_v2","1","3","1","2","2","3","0","1010","560","0","9","0","6812"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:19:28","dawstage2_v2","1","1","3","1","1","1","0","821","583","0","20","0","6813"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:19:30","dawstage2_v2","1","1","5","3","3","1","0","2369","1143","0","4","0","6814"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:19:32","dawstage2_v2","1","3","5","2","2","3","0","780","390","0","10","0","6815"
"A21067N8V2SXXU_dg_v15","2015-05-14","15:19:32","dawstage2_v2","1","3","5","2","2","3","0","1297","1694","0","1","0","6816"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:19:32","dawstage2_v2","1","1","1","1","1","1","0","683","519","0","21","0","6817"
"A9K493W8CW91K_dg_v15","2015-05-14","15:19:33","dawstage2_v2","1","2","8","3","3","1","0","1666","871","0","3","0","6818"
"A1C3XJHRDUGLJK_dg_v15","2015-05-14","15:19:35","dawstage2_v2","1","2","1","1","1","2","0","1187","1157","0","1","0","6819"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:19:37","dawstage2_v2","1","3","3","4","4","3","0","893","663","0","22","0","6820"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:19:38","dawstage2_v2","1","4","3","4","4","4","0","810","420","0","11","0","6821"
"A9K493W8CW91K_dg_v15","2015-05-14","15:19:39","dawstage2_v2","1","3","3","4","4","3","0","1106","1008","0","4","0","6822"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:19:40","dawstage2_v2","1","4","3","4","4","4","0","4545","2057","0","5","0","6823"
"A21067N8V2SXXU_dg_v15","2015-05-14","15:19:40","dawstage2_v2","1","1","3","1","1","1","0","1029","1113","0","2","0","6824"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:19:42","dawstage2_v2","1","4","1","2","2","4","0","835","535","0","23","0","6825"
"A35R226UNOV9WP_dg_v15","2015-05-14","15:19:42","dawstage2_v2","1","4","3","4","4","3","0","2272","2639","0","1","0","6826"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:19:43","dawstage2_v2","1","1","1","1","1","1","0","730","410","0","12","0","6827"
"A1C3XJHRDUGLJK_dg_v15","2015-05-14","15:19:44","dawstage2_v2","1","2","5","3","3","2","0","1778","1034","0","2","0","6828"
"A9K493W8CW91K_dg_v15","2015-05-14","15:19:45","dawstage2_v2","1","4","8","4","4","4","0","1169","897","0","5","0","6829"
"A21067N8V2SXXU_dg_v15","2015-05-14","15:19:46","dawstage2_v2","1","1","8","3","3","1","0","971","842","0","3","0","6830"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:19:46","dawstage2_v2","1","3","8","4","4","3","0","1101","1000","0","6","0","6831"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:19:47","dawstage2_v2","1","1","1","1","1","1","0","740","480","0","13","0","6832"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:19:47","dawstage2_v2","1","2","5","3","3","2","0","1480","703","0","24","0","6833"
"A9K493W8CW91K_dg_v15","2015-05-14","15:19:51","dawstage2_v2","1","3","8","4","4","3","0","815","911","0","6","0","6834"
"A1C3XJHRDUGLJK_dg_v15","2015-05-14","15:19:51","dawstage2_v2","1","4","5","2","2","4","0","1098","923","0","3","0","6835"
"A21067N8V2SXXU_dg_v15","2015-05-14","15:19:51","dawstage2_v2","1","3","1","2","2","3","0","1020","751","0","4","0","6836"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:19:52","dawstage2_v2","1","1","5","3","3","1","0","840","420","0","14","0","6837"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:19:52","dawstage2_v2","1","2","3","1","1","2","0","1145","615","0","25","0","6838"
"A35R226UNOV9WP_dg_v15","2015-05-14","15:19:54","dawstage2_v2","1","3","1","2","2","3","0","1347","1015","0","2","0","6839"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:19:54","dawstage2_v2","1","4","8","4","4","3","0","1704","982","0","7","0","6840"
"AUL2TWDHADXPR_dg_v15","2015-05-14","15:19:55","dawstage2_v2","1","3","8","3","3","1","0","3772","4263","0","1","0","6841"
"A9K493W8CW91K_dg_v15","2015-05-14","15:19:57","dawstage2_v2","1","4","1","2","2","4","0","1578","1016","0","7","0","6842"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:19:57","dawstage2_v2","1","4","5","2","2","4","0","880","430","0","15","0","6843"
"A21067N8V2SXXU_dg_v15","2015-05-14","15:19:57","dawstage2_v2","1","3","1","2","2","3","0","852","839","0","5","0","6844"
"A1C3XJHRDUGLJK_dg_v15","2015-05-14","15:19:57","dawstage2_v2","1","4","5","2","2","4","0","1151","898","0","4","0","6845"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:20:01","dawstage2_v2","1","3","5","2","2","3","0","1204","1121","0","8","0","6846"
"A35R226UNOV9WP_dg_v15","2015-05-14","15:20:02","dawstage2_v2","1","4","5","3","3","1","0","2284","1318","0","3","0","6847"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:20:03","dawstage2_v2","1","2","8","3","3","2","0","730","450","0","16","0","6848"
"A1C3XJHRDUGLJK_dg_v15","2015-05-14","15:20:03","dawstage2_v2","1","1","3","1","1","1","0","1251","775","0","5","0","6849"
"A21067N8V2SXXU_dg_v15","2015-05-14","15:20:04","dawstage2_v2","1","2","8","3","3","2","0","1048","1710","0","6","0","6850"
"A15LHHN76OW2UM_dg_v15","2015-05-14","15:20:04","dawstage2_v2","1","4","3","4","4","3","0","1630","1662","0","1","0","6851"
"A9K493W8CW91K_dg_v15","2015-05-14","15:20:04","dawstage2_v2","1","4","1","2","2","4","0","919","735","0","8","0","6852"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:20:07","dawstage2_v2","1","2","3","1","1","2","0","1327","873","0","9","0","6853"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:20:07","dawstage2_v2","1","1","3","1","1","1","0","720","500","0","17","0","6854"
"A35R226UNOV9WP_dg_v15","2015-05-14","15:20:08","dawstage2_v2","1","2","3","1","1","2","0","1187","671","0","4","0","6855"
"AR7JOMZGYKZV_dg_v15","2015-05-14","15:20:08","dawstage2_v2","1","1","5","3","3","1","0","1967","1261","0","1","0","6856"
"A1C3XJHRDUGLJK_dg_v15","2015-05-14","15:20:09","dawstage2_v2","1","1","8","3","3","1","0","896","702","0","6","0","6857"
"A21067N8V2SXXU_dg_v15","2015-05-14","15:20:09","dawstage2_v2","1","1","1","1","1","1","0","1034","643","0","7","0","6858"
"AUL2TWDHADXPR_dg_v15","2015-05-14","15:20:10","dawstage2_v2","1","2","3","1","1","2","0","1461","1975","0","2","0","6859"
"A9K493W8CW91K_dg_v15","2015-05-14","15:20:11","dawstage2_v2","1","1","5","3","3","1","0","1535","966","0","9","0","6860"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:20:11","dawstage2_v2","1","1","1","1","1","1","0","710","400","0","18","0","6861"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:20:12","dawstage2_v2","1","2","1","1","1","2","0","865","1326","0","10","0","6862"
"A21067N8V2SXXU_dg_v15","2015-05-14","15:20:15","dawstage2_v2","1","1","5","3","3","1","0","815","642","0","8","0","6863"
"A35R226UNOV9WP_dg_v15","2015-05-14","15:20:15","dawstage2_v2","1","4","8","4","4","4","0","1388","847","0","5","0","6864"
"A1C3XJHRDUGLJK_dg_v15","2015-05-14","15:20:15","dawstage2_v2","1","1","1","1","1","1","0","1065","725","0","7","0","6865"
"A15LHHN76OW2UM_dg_v15","2015-05-14","15:20:16","dawstage2_v2","1","4","5","2","2","4","0","1339","1190","0","2","0","6866"
"A9K493W8CW91K_dg_v15","2015-05-14","15:20:16","dawstage2_v2","1","1","5","3","3","1","0","1756","791","0","10","0","6867"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:20:17","dawstage2_v2","1","2","8","3","3","2","0","1370","720","0","19","0","6868"
"A2BCQMP5ZFDJ2P_dg_v15","2015-05-14","15:20:17","dawstage2_v2","1","2","8","4","4","3","0","1175","766","0","1","0","6869"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:20:18","dawstage2_v2","1","1","5","3","3","1","0","1072","1073","0","11","0","6870"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:20:18","dawstage2_v2","1","1","1","1","5","5","0","711","1144","0","26","0","6871"
"AR7JOMZGYKZV_dg_v15","2015-05-14","15:20:20","dawstage2_v2","1","2","3","1","1","2","0","1091","1065","0","2","0","6872"
"A21067N8V2SXXU_dg_v15","2015-05-14","15:20:20","dawstage2_v2","1","4","5","2","2","4","0","888","1087","0","9","0","6873"
"A35R226UNOV9WP_dg_v15","2015-05-14","15:20:20","dawstage2_v2","1","3","3","4","4","3","0","813","840","0","6","0","6874"
"AUL2TWDHADXPR_dg_v15","2015-05-14","15:20:21","dawstage2_v2","1","4","3","4","4","3","0","3380","1246","0","3","0","6875"
"A1C3XJHRDUGLJK_dg_v15","2015-05-14","15:20:22","dawstage2_v2","1","2","5","3","3","2","0","1463","1159","0","8","0","6876"
"A9K493W8CW91K_dg_v15","2015-05-14","15:20:24","dawstage2_v2","1","1","8","3","3","1","0","1095","647","0","11","0","6877"
"A2BCQMP5ZFDJ2P_dg_v15","2015-05-14","15:20:24","dawstage2_v2","1","3","8","3","3","2","0","516","1501","0","2","0","6878"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:20:24","dawstage2_v2","1","4","5","2","2","4","0","1349","1255","0","27","0","6879"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:20:25","dawstage2_v2","1","3","8","4","4","3","0","1727","741","0","12","0","6880"
"A35R226UNOV9WP_dg_v15","2015-05-14","15:20:26","dawstage2_v2","1","1","8","3","3","1","0","1099","632","0","7","0","6881"
"AR7JOMZGYKZV_dg_v15","2015-05-14","15:20:26","dawstage2_v2","1","2","5","3","3","2","0","1168","1003","0","3","0","6882"
"A21067N8V2SXXU_dg_v15","2015-05-14","15:20:26","dawstage2_v2","1","3","8","4","4","3","0","1043","1475","0","10","0","6883"
"A2CXM1FC43S9B_dg_v15","2015-05-14","15:20:27","dawstage2_v2","1","3","5","2","2","3","0","2437","1583","0","1","0","6884"
"A2SSC9PR4KPNPQ_dg_v15","2015-05-14","15:20:27","dawstage2_v2","1","2","8","3","3","1","0","1693","1212","0","1","0","6885"
"A1C3XJHRDUGLJK_dg_v15","2015-05-14","15:20:28","dawstage2_v2","1","3","8","4","4","3","0","1140","638","0","9","0","6886"
"A2BCQMP5ZFDJ2P_dg_v15","2015-05-14","15:20:29","dawstage2_v2","1","2","5","2","2","3","0","456","846","0","3","0","6887"
"A15LHHN76OW2UM_dg_v15","2015-05-14","15:20:30","dawstage2_v2","1","2","1","2","2","4","0","1429","2286","0","3","0","6888"
"A9K493W8CW91K_dg_v15","2015-05-14","15:20:30","dawstage2_v2","1","2","5","3","3","2","0","1023","585","0","12","0","6889"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:20:31","dawstage2_v2","1","1","5","3","3","2","0","2433","959","0","28","0","6890"
"A35R226UNOV9WP_dg_v15","2015-05-14","15:20:31","dawstage2_v2","1","4","8","4","4","4","0","855","799","0","8","0","6891"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:20:32","dawstage2_v2","1","1","3","4","4","3","0","2796","607","0","13","0","6892"
"AR7JOMZGYKZV_dg_v15","2015-05-14","15:20:32","dawstage2_v2","1","2","3","1","1","2","0","919","905","0","4","0","6893"
"A21067N8V2SXXU_dg_v15","2015-05-14","15:20:32","dawstage2_v2","1","3","3","4","4","3","0","1022","796","0","11","0","6894"
"A2BCQMP5ZFDJ2P_dg_v15","2015-05-14","15:20:33","dawstage2_v2","1","4","1","1","1","1","0","490","644","0","4","0","6895"
"AUL2TWDHADXPR_dg_v15","2015-05-14","15:20:35","dawstage2_v2","1","2","3","1","1","1","0","2141","1439","0","4","0","6896"
"A9K493W8CW91K_dg_v15","2015-05-14","15:20:36","dawstage2_v2","1","3","5","2","2","3","0","774","671","0","13","0","6897"
"A35R226UNOV9WP_dg_v15","2015-05-14","15:20:36","dawstage2_v2","1","2","1","1","1","2","0","805","736","0","9","0","6898"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:20:36","dawstage2_v2","1","3","3","4","4","3","0","1173","671","0","29","0","6899"
"A15LHHN76OW2UM_dg_v15","2015-05-14","15:20:37","dawstage2_v2","1","3","1","2","2","3","0","1273","1042","0","4","0","6900"
"A1C3XJHRDUGLJK_dg_v15","2015-05-14","15:20:37","dawstage2_v2","1","4","3","4","4","4","0","885","851","0","10","0","6901"
"A2BCQMP5ZFDJ2P_dg_v15","2015-05-14","15:20:38","dawstage2_v2","1","1","1","1","1","2","0","731","470","0","5","0","6902"
"AR7JOMZGYKZV_dg_v15","2015-05-14","15:20:38","dawstage2_v2","1","2","5","3","3","2","0","1000","942","0","5","0","6903"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:20:38","dawstage2_v2","1","1","5","3","3","1","0","1716","1310","0","14","0","6904"
"A1RK314J53UKIN_dg_v15","2015-05-14","15:20:38","dawstage2_v2","1","2","1","1","1","1","0","1950","3791","0","1","0","6905"
"A21067N8V2SXXU_dg_v15","2015-05-14","15:20:39","dawstage2_v2","1","2","5","3","3","2","0","1070","1356","0","12","0","6906"
"A2SSC9PR4KPNPQ_dg_v15","2015-05-14","15:20:40","dawstage2_v2","1","3","1","2","2","3","0","1117","4064","0","2","0","6907"
"A3D6DQGF78M17W_dg_v15","2015-05-14","15:20:42","dawstage2_v2","1","1","1","1","1","1","0","2694","1092","0","1","0","6908"
"A1C0P72V4V16QN_dg_v15","2015-05-14","15:20:42","dawstage2_v2","1","1","8","3","5","5","0","1301","1087","0","30","0","6909"
"A9K493W8CW91K_dg_v15","2015-05-14","15:20:42","dawstage2_v2","1","3","5","2","2","3","0","794","735","0","14","0","6910"
"A1C3XJHRDUGLJK_dg_v15","2015-05-14","15:20:43","dawstage2_v2","1","2","3","1","1","2","0","730","737","0","11","0","6911"
"A2BCQMP5ZFDJ2P_dg_v15","2015-05-14","15:20:43","dawstage2_v2","1","3","3","1","1","2","0","937","468","0","6","0","6912"
"A35R226UNOV9WP_dg_v15","2015-05-14","15:20:43","dawstage2_v2","1","4","5","2","2","3","0","2467","896","0","10","0","6913"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:20:43","dawstage2_v2","1","2","3","1","1","2","0","830","510","0","20","0","6914"
"AR7JOMZGYKZV_dg_v15","2015-05-14","15:20:44","dawstage2_v2","1","3","1","2","2","3","0","1017","660","0","6","0","6915"
"A21067N8V2SXXU_dg_v15","2015-05-14","15:20:44","dawstage2_v2","1","1","8","3","3","1","0","927","1257","0","13","0","6916"
"AUL2TWDHADXPR_dg_v15","2015-05-14","15:20:44","dawstage2_v2","1","4","1","2","2","4","0","2030","2110","0","5","0","6917"
"A2CXM1FC43S9B_dg_v15","2015-05-14","15:20:45","dawstage2_v2","1","3","1","1","1","2","0","4395","5424","0","2","0","6918"
"A15LHHN76OW2UM_dg_v15","2015-05-14","15:20:45","dawstage2_v2","1","4","3","1","1","2","0","1744","2448","0","5","0","6919"
"A1P47Q6LZPLQ6P_dg_v15","2015-05-14","15:20:46","dawstage2_v2","1","3","3","1","1","1","0","910","1470","0","21","0","6920"
"A17Y0LJ0OO8ODX_dg_v15","2015-05-14","15:20:47","dawstage2_v2","1","3","1","2","2","3","0","1187","759","0","15","0","6921"
