"subject","datestamp","timestamp","version","Type","Goal","OptNum","Action","S2","Action2","Re","rt1","rt2","score","round","Crit","id"
"A31D5M4WE47KZK_dg_v15","2015-05-11","22:20:15","dawstage2_v1","1","3","8","3","3","1","2","634","170","172","239","0","841"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:20:16","dawstage2_v1","1","4","3","4","4","4","0","1164","774","0","20","0","842"
"A31D5M4WE47KZK_dg_v15","2015-05-11","22:20:16","dawstage2_v1","1","3","5","3","3","1","-1","647","178","171","240","0","843"
"A31D5M4WE47KZK_dg_v15","2015-05-11","22:20:17","dawstage2_v1","1","3","3","1","1","1","-2","970","198","169","241","0","844"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:18","dawstage2_v1","1","4","1","1","5","6","-5","1121","1325","0","59","0","845"
"A31D5M4WE47KZK_dg_v15","2015-05-11","22:20:19","dawstage2_v1","1","3","3","4","4","4","2","785","303","171","242","0","846"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:20:19","dawstage2_v1","1","4","5","2","2","4","0","720","899","0","40","0","847"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:20","dawstage2_v1","1","4","5","3","3","2","3","941","484","0","60","0","848"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:20:21","dawstage2_v1","1","1","8","3","3","1","0","1321","861","0","21","0","849"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:22","dawstage2_v1","1","4","5","3","3","2","3","598","423","0","61","0","850"
"A31D5M4WE47KZK_dg_v15","2015-05-11","22:20:22","dawstage2_v1","1","3","1","2","5","6","3","2369","953","174","243","0","851"
"A31D5M4WE47KZK_dg_v15","2015-05-11","22:20:24","dawstage2_v1","1","3","3","4","4","4","3","571","254","177","244","1","852"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:24","dawstage2_v1","1","4","3","1","1","2","5","1230","430","0","62","0","853"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:20:24","dawstage2_v1","1","4","8","4","4","4","0","1226","524","0","41","0","854"
"A31D5M4WE47KZK_dg_v15","2015-05-11","22:20:25","dawstage2_v1","1","3","5","2","2","4","1","890","287","178","245","0","855"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:26","dawstage2_v1","1","4","5","2","2","4","4","541","1002","0","63","0","856"
"A31D5M4WE47KZK_dg_v15","2015-05-11","22:20:26","dawstage2_v1","1","3","8","4","4","4","2","546","212","180","246","0","857"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:20:27","dawstage2_v1","1","1","5","3","3","1","0","1355","753","0","22","0","858"
"A31D5M4WE47KZK_dg_v15","2015-05-11","22:20:27","dawstage2_v1","1","3","5","2","2","4","2","838","176","182","247","0","859"
"A31D5M4WE47KZK_dg_v15","2015-05-11","22:20:29","dawstage2_v1","1","3","5","2","2","4","3","676","186","185","248","0","860"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:20:29","dawstage2_v1","1","2","1","1","1","2","0","680","507","0","42","0","861"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:29","dawstage2_v1","1","4","5","2","2","4","4","1455","416","0","64","0","862"
"A31D5M4WE47KZK_dg_v15","2015-05-11","22:20:30","dawstage2_v1","1","3","8","4","4","4","5","676","162","190","249","0","863"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:31","dawstage2_v1","1","4","5","2","2","4","5","841","443","0","65","0","864"
"A31D5M4WE47KZK_dg_v15","2015-05-11","22:20:31","dawstage2_v1","1","3","8","4","4","4","3","619","200","193","250","0","865"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:32","dawstage2_v1","1","4","5","2","2","4","2","582","428","0","66","0","866"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:20:33","dawstage2_v1","1","3","3","4","4","3","0","1487","855","0","23","0","867"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:20:34","dawstage2_v1","1","2","3","1","1","2","0","1268","822","0","43","0","868"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:35","dawstage2_v1","1","4","5","3","3","2","1","1454","554","0","67","0","869"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:37","dawstage2_v1","1","4","1","1","1","1","3","1082","534","0","68","0","870"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:20:38","dawstage2_v1","1","1","3","1","1","1","0","1053","832","0","24","0","871"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:20:39","dawstage2_v1","1","4","5","2","2","4","0","1316","483","0","44","0","872"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:39","dawstage2_v1","1","4","5","2","5","6","-2","1228","468","0","69","0","873"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:42","dawstage2_v1","1","4","5","2","2","3","-4","393","1130","0","70","0","874"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:20:44","dawstage2_v1","1","2","8","3","3","1","0","1195","1001","0","25","0","875"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:44","dawstage2_v1","1","4","8","4","4","4","1","593","585","0","71","0","876"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:20:45","dawstage2_v1","1","2","8","3","3","2","0","2096","551","0","45","0","877"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:46","dawstage2_v1","1","4","8","4","4","4","1","1078","546","0","72","0","878"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:48","dawstage2_v1","1","4","1","2","2","4","3","526","866","0","73","0","879"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:20:49","dawstage2_v1","1","4","5","2","2","4","0","736","567","0","46","0","880"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:50","dawstage2_v1","1","4","3","4","5","6","5","844","717","0","74","0","881"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:20:53","dawstage2_v1","1","4","1","1","1","2","-2","794","729","0","75","0","882"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:20:54","dawstage2_v1","1","2","1","1","1","2","0","1122","691","0","47","0","883"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:20:59","dawstage2_v1","1","3","3","4","4","3","0","601","615","0","48","0","884"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:21:04","dawstage2_v1","1","4","1","2","2","4","0","895","447","0","49","0","885"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:21:09","dawstage2_v1","1","3","8","4","4","3","0","1258","603","0","50","0","886"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:32","dawstage2_v1","1","4","8","3","3","1","-2","1107","593","38","76","0","887"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:34","dawstage2_v1","1","4","5","2","2","4","1","534","445","39","77","0","888"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:36","dawstage2_v1","1","4","8","4","4","4","2","350","570","41","78","0","889"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:38","dawstage2_v1","1","4","5","3","3","2","1","695","507","42","79","0","890"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:40","dawstage2_v1","1","4","1","1","1","2","0","809","503","42","80","0","891"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:42","dawstage2_v1","1","4","8","3","3","2","5","1228","372","47","81","0","892"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:44","dawstage2_v1","1","4","5","2","2","4","4","632","671","51","82","0","893"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:46","dawstage2_v1","1","4","5","2","2","4","1","545","721","52","83","0","894"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:48","dawstage2_v1","1","4","5","3","3","1","5","645","439","57","84","0","895"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:51","dawstage2_v1","1","4","5","3","3","1","2","1558","588","59","85","0","896"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:53","dawstage2_v1","1","4","3","1","5","5","5","671","764","64","86","0","897"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:55","dawstage2_v1","1","4","5","2","2","4","4","804","440","68","87","1","898"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:21:55","dawstage2_v1","1","2","1","1","1","2","0","1032","862","0","26","0","899"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:57","dawstage2_v1","1","4","3","4","4","4","2","499","459","70","88","0","900"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:21:59","dawstage2_v1","1","4","1","2","2","4","2","1056","361","72","89","0","901"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:01","dawstage2_v1","1","4","1","1","1","1","5","600","480","77","90","0","902"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:22:01","dawstage2_v1","1","3","8","4","4","3","0","920","1290","0","27","0","903"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:02","dawstage2_v1","1","4","1","1","1","1","4","635","378","81","91","0","904"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:05","dawstage2_v1","1","4","5","3","5","5","5","1330","661","86","92","0","905"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:22:06","dawstage2_v1","1","4","8","4","4","4","0","1266","865","0","28","0","906"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:07","dawstage2_v1","1","4","3","4","4","4","-3","501","599","83","93","1","907"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:09","dawstage2_v1","1","4","8","3","3","1","3","480","386","86","94","0","908"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:11","dawstage2_v1","1","4","5","2","2","4","-4","501","753","82","95","0","909"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:22:12","dawstage2_v1","1","4","1","2","2","4","0","1128","1050","0","29","0","910"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:13","dawstage2_v1","1","4","5","3","3","1","2","732","459","84","96","0","911"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:14","dawstage2_v1","1","4","5","2","5","5","-5","529","490","79","97","0","912"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:16","dawstage2_v1","1","4","3","4","4","3","1","398","439","80","98","1","913"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:18","dawstage2_v1","1","4","5","3","3","2","-1","501","566","79","99","0","914"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:22:18","dawstage2_v1","1","2","5","3","3","2","0","1416","1173","0","30","0","915"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:19","dawstage2_v1","1","4","5","3","3","1","5","633","384","84","100","0","916"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:21","dawstage2_v1","1","4","1","1","1","1","4","958","661","88","101","0","917"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:23","dawstage2_v1","1","4","1","1","1","1","4","507","574","92","102","0","918"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:22:24","dawstage2_v1","1","3","5","2","2","3","0","1257","1029","0","31","0","919"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:25","dawstage2_v1","1","4","5","2","2","3","-4","952","735","88","103","0","920"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:28","dawstage2_v1","1","4","3","1","5","6","-5","924","763","83","104","0","921"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:29","dawstage2_v1","1","4","8","3","3","2","-3","761","331","80","105","1","922"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:22:30","dawstage2_v1","1","2","8","3","5","5","0","1152","1692","0","32","0","923"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:31","dawstage2_v1","1","4","1","1","1","1","2","422","420","82","106","0","924"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:32","dawstage2_v1","1","4","1","1","1","1","5","660","385","87","107","0","925"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:34","dawstage2_v1","1","4","1","1","1","1","2","459","412","89","108","0","926"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:35","dawstage2_v1","1","4","3","1","1","1","4","416","394","93","109","0","927"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:22:36","dawstage2_v1","1","4","5","2","2","4","0","1069","832","0","33","0","928"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:22:36","dawstage2_v1","1","3","1","1","1","1","4","1115","1563","0","51","0","929"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:36","dawstage2_v1","1","4","5","2","2","3","5","454","416","98","110","0","930"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:38","dawstage2_v1","1","4","1","2","2","3","5","605","434","103","111","0","931"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:40","dawstage2_v1","1","4","1","2","2","3","2","398","472","105","112","0","932"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:22:42","dawstage2_v1","1","3","5","2","5","5","-2","1836","1299","0","52","0","933"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:42","dawstage2_v1","1","4","8","4","5","5","4","549","787","109","113","0","934"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:22:42","dawstage2_v1","1","3","8","4","4","3","0","949","1003","0","34","0","935"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:43","dawstage2_v1","1","4","1","2","2","3","-1","617","372","108","114","1","936"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:22:45","dawstage2_v1","1","3","5","3","3","1","1","964","1599","0","53","0","937"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:45","dawstage2_v1","1","4","8","4","4","3","2","726","617","110","115","0","938"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:47","dawstage2_v1","1","4","5","3","3","1","4","484","451","114","116","0","939"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:22:47","dawstage2_v1","1","3","5","2","2","3","0","1227","924","0","35","0","940"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:48","dawstage2_v1","1","4","1","1","5","5","5","455","364","119","117","0","941"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:22:48","dawstage2_v1","1","3","3","4","4","4","1","1436","679","0","54","0","942"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:49","dawstage2_v1","1","4","8","3","3","1","2","415","345","121","118","1","943"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:51","dawstage2_v1","1","4","5","2","2","3","5","437","704","126","119","0","944"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:22:51","dawstage2_v1","1","3","8","3","5","5","-1","1004","811","0","55","0","945"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:52","dawstage2_v1","1","4","5","2","2","3","4","426","776","130","120","0","946"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:22:52","dawstage2_v1","1","3","1","2","2","3","0","1022","956","0","36","0","947"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:54","dawstage2_v1","1","4","5","3","3","1","2","435","438","132","121","0","948"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:22:55","dawstage2_v1","1","3","5","3","3","2","1","1574","703","0","56","0","949"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:55","dawstage2_v1","1","4","8","3","3","1","4","430","447","136","122","0","950"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:56","dawstage2_v1","1","4","1","2","5","5","3","422","425","139","123","0","951"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:58","dawstage2_v1","1","4","3","4","4","3","2","426","417","141","124","1","952"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:22:58","dawstage2_v1","1","3","5","2","5","6","5","843","887","0","57","0","953"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:22:58","dawstage2_v1","1","3","1","2","2","3","0","1064","877","0","37","0","954"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:22:59","dawstage2_v1","1","4","3","1","1","1","4","641","312","145","125","0","955"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:00","dawstage2_v1","1","4","5","2","2","3","4","366","343","149","126","0","956"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:01","dawstage2_v1","1","3","5","3","3","1","-4","584","1727","0","58","0","957"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:02","dawstage2_v1","1","4","3","4","4","3","4","335","669","153","127","0","958"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:23:03","dawstage2_v1","1","4","1","2","2","4","0","774","750","0","38","0","959"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:03","dawstage2_v1","1","4","5","2","2","3","3","628","400","156","128","0","960"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:05","dawstage2_v1","1","4","8","4","4","3","1","339","318","157","129","0","961"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:06","dawstage2_v1","1","3","5","2","2","4","0","712","2419","0","59","0","962"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:06","dawstage2_v1","1","4","8","4","5","5","-5","424","334","152","130","0","963"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:08","dawstage2_v1","1","4","1","1","1","1","-3","368","400","149","131","1","964"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:09","dawstage2_v1","1","3","8","4","4","3","0","1028","895","0","60","0","965"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:23:09","dawstage2_v1","1","2","5","3","3","1","0","1575","866","0","39","0","966"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:09","dawstage2_v1","1","4","1","1","1","1","-2","348","455","147","132","0","967"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:10","dawstage2_v1","1","4","5","3","3","1","-5","365","655","142","133","0","968"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:11","dawstage2_v1","1","3","1","1","5","6","5","668","931","0","61","0","969"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:12","dawstage2_v1","1","4","8","4","4","4","3","483","341","145","134","0","970"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:13","dawstage2_v1","1","4","5","2","2","4","4","296","231","149","135","0","971"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:14","dawstage2_v1","1","3","5","2","5","5","-1","704","831","0","62","0","972"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:23:14","dawstage2_v1","1","1","1","1","1","1","0","1297","878","0","40","0","973"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:14","dawstage2_v1","1","4","1","2","2","4","4","439","173","153","136","0","974"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:16","dawstage2_v1","1","4","3","1","5","6","-4","273","166","149","137","0","975"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:16","dawstage2_v1","1","3","8","3","3","2","4","496","535","0","63","0","976"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:17","dawstage2_v1","1","4","8","3","3","1","-4","414","250","145","138","1","977"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:18","dawstage2_v1","1","4","1","1","1","2","4","430","430","149","139","0","978"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:19","dawstage2_v1","1","3","5","2","2","3","5","572","1518","0","64","0","979"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:20","dawstage2_v1","1","4","8","4","4","4","-1","313","501","148","140","0","980"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:23:20","dawstage2_v1","1","1","5","3","5","6","0","1253","1548","0","41","0","981"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:21","dawstage2_v1","1","3","1","1","1","2","3","622","595","0","65","0","982"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:21","dawstage2_v1","1","4","8","3","3","1","-1","657","293","147","141","0","983"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:23","dawstage2_v1","1","4","8","3","3","2","3","504","329","150","142","0","984"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:23","dawstage2_v1","1","3","8","3","5","5","-2","619","487","0","66","0","985"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:25","dawstage2_v1","1","4","8","3","5","6","5","447","1117","155","143","0","986"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:25","dawstage2_v1","1","3","5","3","3","2","1","995","743","0","67","0","987"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:26","dawstage2_v1","1","4","3","4","4","4","2","394","348","157","144","1","988"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:23:27","dawstage2_v1","1","1","1","1","5","5","0","1402","1298","0","42","0","989"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:27","dawstage2_v1","1","4","3","1","1","1","-1","417","467","156","145","0","990"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:28","dawstage2_v1","1","3","5","3","5","5","-4","551","803","0","68","0","991"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:29","dawstage2_v1","1","4","5","2","2","3","-1","369","331","155","146","0","992"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:30","dawstage2_v1","1","3","5","3","3","1","-1","460","471","0","69","0","993"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:30","dawstage2_v1","1","4","8","3","3","1","-4","342","385","151","147","0","994"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:31","dawstage2_v1","1","4","5","2","5","6","3","425","176","154","148","0","995"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:32","dawstage2_v1","1","3","5","2","2","4","3","440","487","0","70","0","996"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:32","dawstage2_v1","1","4","8","3","3","2","4","331","190","158","149","1","997"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:23:33","dawstage2_v1","1","1","1","1","1","1","0","995","972","0","43","0","998"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:34","dawstage2_v1","1","4","5","2","2","4","5","544","217","163","150","0","999"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:34","dawstage2_v1","1","3","5","2","2","4","4","564","700","0","71","0","1000"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:35","dawstage2_v1","1","4","8","3","3","2","-1","273","199","162","151","0","1001"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:36","dawstage2_v1","1","3","5","2","2","4","3","440","441","0","72","0","1002"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:37","dawstage2_v1","1","4","1","2","2","3","4","501","673","166","152","0","1003"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:23:38","dawstage2_v1","1","2","8","3","3","2","0","1056","606","0","44","0","1004"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:38","dawstage2_v1","1","3","5","3","3","2","0","484","611","0","73","0","1005"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:38","dawstage2_v1","1","4","8","3","3","1","-4","282","481","162","153","0","1006"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:40","dawstage2_v1","1","4","1","1","5","5","3","605","213","165","154","0","1007"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:40","dawstage2_v1","1","3","3","4","4","4","5","815","399","0","74","0","1008"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:42","dawstage2_v1","1","4","5","2","2","3","3","850","474","168","155","1","1009"
"A2YTOX7SEDJ1TC_dg_v15","2015-05-11","22:23:42","dawstage2_v1","1","3","5","2","5","5","-5","788","507","0","75","0","1010"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:23:43","dawstage2_v1","1","3","5","2","2","3","0","852","784","0","45","0","1011"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:44","dawstage2_v1","1","4","1","2","2","3","0","346","423","168","156","0","1012"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:45","dawstage2_v1","1","4","3","4","4","3","2","514","499","170","157","0","1013"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:46","dawstage2_v1","1","4","5","2","2","3","2","366","367","172","158","0","1014"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:47","dawstage2_v1","1","4","5","2","2","3","1","436","251","173","159","0","1015"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:48","dawstage2_v1","1","4","8","4","4","3","-1","387","186","172","160","0","1016"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:50","dawstage2_v1","1","4","1","2","5","5","-2","471","319","170","161","0","1017"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:23:50","dawstage2_v1","1","2","5","3","5","5","0","2618","1162","0","46","0","1018"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:51","dawstage2_v1","1","4","3","1","1","1","-4","375","394","166","162","1","1019"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:52","dawstage2_v1","1","4","1","2","2","4","-4","368","191","162","163","0","1020"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:53","dawstage2_v1","1","4","3","1","1","2","0","411","321","162","164","0","1021"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:54","dawstage2_v1","1","4","8","3","3","2","0","444","342","162","165","0","1022"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:23:56","dawstage2_v1","1","4","3","4","5","5","0","1177","1040","0","47","0","1023"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:56","dawstage2_v1","1","4","5","2","5","6","-2","441","615","160","166","0","1024"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:57","dawstage2_v1","1","4","8","3","3","2","-2","394","455","158","167","1","1025"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:23:59","dawstage2_v1","1","4","8","3","3","2","-1","420","381","157","168","0","1026"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:24:00","dawstage2_v1","1","4","5","2","2","3","-3","483","293","154","169","0","1027"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:24:01","dawstage2_v1","1","3","8","4","4","3","0","1001","1158","0","48","0","1028"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:24:01","dawstage2_v1","1","4","5","2","5","5","-5","351","446","149","170","0","1029"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:24:02","dawstage2_v1","1","4","8","3","3","2","4","497","285","153","171","1","1030"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:24:04","dawstage2_v1","1","4","1","1","1","2","5","234","248","158","172","0","1031"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:24:05","dawstage2_v1","1","4","8","3","3","2","0","440","680","158","173","0","1032"
"A4JAUS8WLQPXH_dg_v15","2015-05-11","22:24:06","dawstage2_v1","1","2","5","3","3","2","0","1148","706","0","49","0","1033"
"A3PL4IJFVVRCPD_dg_v15","2015-05-11","22:24:08","dawstage2_v1","1","4","5","2","2","3","-3","512","1271","155","174","0","1034"
