MB,MF,MFonMB,Unlikely,Crits,Choice,Subj
2.1784,2.5694,4.4747,-0.038937,1,0,20
0.99291,0.75258,4.4747,-0.038937,0,1,20
-2.2371,-3.3303,-3.5253,-0.038937,1,1,20
-6.4871,-3.5441,3.4747,-0.038937,1,0,20
0.099684,1.422,-2.5253,-0.038937,1,1,20
-3.4696,-3.3848,3.4747,-0.038937,1,0,20
-2.1158,3.7182,3.4747,-0.038937,1,1,20
-1.9466,-0.63354,-3.5253,-0.038937,1,1,20
-1.1121,-1.8058,-2.5253,-0.038937,0,1,20
-5.0952,-4.0647,-4.5253,-0.038937,1,1,20
-3.0614,1.1589,4.4747,-0.038937,1,0,21
-1.6378,-0.8173,-2.5253,-0.038937,1,0,21
-0.32459,-0.9545,4.4747,-0.038937,0,0,21
-0.32459,-0.15244,4.4747,-0.038937,0,1,21
0.85835,-1.0298,3.4747,-0.038937,0,0,21
0.28403,-0.086264,-4.5253,-0.038937,1,1,21
1.9964,-0.41501,4.4747,-0.038937,1,1,21
-5.8921,-3.6355,-4.5253,-0.038937,0,1,21
-1.4105,-2.5848,-4.5253,-0.038937,1,0,21
3.5271,2.6665,-2.5253,-0.038937,1,0,21
-2.0994,-1.9398,4.4747,-0.038937,1,0,21
0.11912,2.6596,-4.5253,-0.038937,0,0,21
0.52115,1.8193,4.4747,-0.038937,0,0,21
-1.0435,3.8133,1.4747,-0.038937,1,1,21
-1.1746,0.4771,4.4747,-0.038937,0,1,21
2.2254,3.091,-4.5253,-0.038937,1,1,21
-1.5192,1.6566,-4.5253,-0.038937,1,1,21
-0.32459,-2.9763,2.4747,-0.038937,0,1,21
2.3211,-0.84128,2.4747,-0.038937,1,1,21
-1.2071,-0.97806,4.4747,-0.038937,1,1,21
-1.212,-1.1272,4.4747,-0.038937,1,0,21
-2.8746,2.3883,3.4747,-0.038937,0,1,21
0.76377,-2.0918,4.4747,-0.038937,1,0,21
2.1629,1.1618,2.4747,-0.038937,1,1,21
0.51893,-0.23979,-3.5253,-0.038937,0,0,22
-1.1757,-1.0833,4.4747,-0.038937,0,0,22
-3.0834,-2.9986,3.4747,-0.038937,1,0,22
1.7443,2.0702,-3.5253,-0.038937,1,1,22
2.0589,0.049205,1.4747,-0.038937,0,1,22
-3.9418,1.2576,-3.5253,-0.038937,0,0,22
3.5271,3.6119,2.4747,-0.038937,1,1,22
2.3529,5.2482,4.4747,-0.038937,1,1,22
-1.2511,2.5103,4.4747,-0.038937,0,0,22
-2.0246,-1.9398,4.4747,-0.038937,1,0,22
1.7817,0.019471,-4.5253,-0.038937,0,0,22
1.0438,2.1317,4.4747,-0.038937,1,0,22
2.9797,2.3102,-4.5253,-0.038937,1,1,22
-0.86821,0.53374,-4.5253,-0.038937,1,0,22
-3.4696,-0.40249,4.4747,-0.038937,1,1,22
4.2069,0.48058,2.4747,-0.038937,1,1,22
4.9178,2.6382,2.4747,-0.038937,1,0,22
0.72497,1.5719,2.4747,-0.038937,1,1,22
-2.5441,-2.4073,3.4747,-0.038937,1,0,22
